,index,Epl.,Kap.,Tit.,Ist 2012,Zweckbestimmung,2012 id,id_nlp_help,id_nlp,2012 Zweck,id
1621,4166,14,22,68703,2698291.48,"Beiträge zu den Verwaltungskosten der internationalen Agenturen für Logistik, Rüstung und Informationsaustausch",687031422,6870314222698,"sechsachtsiebennulldreieinsvierzweizweizweisechsneunacht  Beiträge zu den Verwaltungskosten der internationalen Agenturen für Logistik, Rüstung und Informationsaustausch",,
1622,552,5,1,53202,2696165.07,Kosten des Kurierverkehrs,532020501,5320205012696,fünfdreizweinullzweinullfünfnulleinszweisechsneunsechs  Kosten des Kurierverkehrs,,
1624,4772,17,2,11101,2674853.22,"Gebühren, sonstige Entgelte",111011702,1110117022675,"einseinseinsnulleinseinssiebennullzweizweisechssiebenfünf  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111510916.0
1625,1555,7,5,42801,2666227.95,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010705,4280107052666,vierzweiachtnulleinsnullsiebennullfünfzweisechssechssechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010714.0
1626,3816,12,25,53285,2664278.26,Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),532851225,5328512252664,fünfdreizweiachtfünfeinszweizweifünfzweisechssechsvier  Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),532842502.0
1628,3543,12,12,81255,2655459.57,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",812551212,8125512122655,"achteinszweifünffünfeinszweieinszweizweisechsfünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
1629,2865,11,2,68464,2651107.28,"eGovernment-Leistungen zur Teilhabe behinderter Menschen, Aktionsplan zur Behindertenpolitik, Neukonzeption des Behindertenberichts",684641102,6846411022651,"sechsachtviersechsviereinseinsnullzweizweisechsfünfeins  eGovernment-Leistungen zur Teilhabe behinderter Menschen, Aktionsplan zur Behindertenpolitik, Neukonzeption des Behindertenberichts",,
1630,2830,11,1,53255,2651045.13,Ausgaben für Aufträge und Dienstleistungen,532551101,5325511012651,fünfdreizweifünffünfeinseinsnulleinszweisechsfünfeins  Ausgaben für Aufträge und Dienstleistungen,,
1631,4499,15,67,44657,2646530.39,Beihilfen aufgrund der Beihilfevorschriften,446571567,4465715672647,vierviersechsfünfsiebeneinsfünfsechssiebenzweisechsviersieben  Beihilfen aufgrund der Beihilfevorschriften,,
1632,2480,10,2,68522,2644766.3,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685221002,6852210022645,sechsachtfünfzweizweieinsnullnullzweizweisechsvierfünf  Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685011002.0
1634,284,4,3,51701,2634714.87,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010403,5170104032635,"fünfeinssiebennulleinsnullviernulldreizweisechsdreifünf  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012012.0
1635,3928,14,1,54201,2631750.8,Öffentlichkeitsarbeit,542011401,5420114012632,fünfvierzweinulleinseinsviernulleinszweisechsdreizwei  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542012011.0
1636,1909,8,12,51155,2631691.45,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",511550812,5115508122632,"fünfeinseinsfünffünfnullachteinszweizweisechsdreizwei  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",,
1637,3117,12,1,52701,2623927.31,Dienstreisen,527011201,5270112012624,fünfzweisiebennulleinseinszweinulleinszweisechszweivier  Dienstreisen,Dienstreisen,527010213.0
1638,4069,14,7,53201,2617062.38,Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,532011407,5320114072617,fünfdreizweinulleinseinsviernullsiebenzweisechseinssieben  Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,534011407.0
1639,911,6,10,63403,2614054.91,Zuweisungen an den Versorgungsfonds,634030610,6340306102614,sechsdreiviernulldreinullsechseinsnullzweisechseinsvier  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634231616.0
1640,1603,7,7,42801,2612705.47,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010707,4280107072613,vierzweiachtnulleinsnullsiebennullsiebenzweisechseinsdrei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
1641,4542,16,2,53203,2612621.95,Maßnahmen zur Umsetzung der CDM/JI-Initiative,532031602,5320316022613,fünfdreizweinulldreieinssechsnullzweizweisechseinsdrei  Maßnahmen zur Umsetzung der CDM/JI-Initiative,,
1642,1516,7,3,63403,2607917.23,Zuweisungen an den Versorgungsfonds,634030703,6340307032608,sechsdreiviernulldreinullsiebennulldreizweisechsnullacht  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634031211.0
1643,1727,8,1,52701,2607420.3,Dienstreisen,527010801,5270108012607,fünfzweisiebennulleinsnullachtnulleinszweisechsnullsieben  Dienstreisen,Dienstreisen,527010816.0
1645,4671,16,7,51701,2601450.06,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011607,5170116072601,"fünfeinssiebennulleinseinssechsnullsiebenzweisechsnulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010634.0
1646,5006,20,3,42801,2600747.08,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428012003,4280120032601,vierzweiachtnulleinszweinullnulldreizweisechsnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
1647,3219,12,3,52701,2600287.7,Dienstreisen,527011203,5270112032600,fünfzweisiebennulleinseinszweinulldreizweisechsnullnull  Dienstreisen,Dienstreisen,527010620.0
1648,4477,15,11,68604,2587306.3,Kosten für den Betrieb nationaler Referenzzentren auf dem Gebiet der Verhütung und Bekämpfung übertragbarer Krankheiten,686041511,6860415112587,sechsachtsechsnullviereinsfünfeinseinszweifünfachtsieben  Kosten für den Betrieb nationaler Referenzzentren auf dem Gebiet der Verhütung und Bekämpfung übertragbarer Krankheiten,Kosten für den Betrieb nationaler Referenzzentren auf dem Gebiet der Verhütung und Bekämpfung übertragbarer Krankheiten,686041517.0
1649,4565,16,2,89211,2586069.53,Zuschüsse für Erprobungs- und Entwicklungsvorhaben auf dem Gebiet des Naturschutzes,892111602,8921116022586,achtneunzweieinseinseinssechsnullzweizweifünfachtsechs  Zuschüsse für Erprobungs- und Entwicklungsvorhaben auf dem Gebiet des Naturschutzes,,
1650,4552,16,2,68703,2583622.9,Projektbezogene Beiträge an internationale Organisationen,687031602,6870316022584,sechsachtsiebennulldreieinssechsnullzweizweifünfachtvier  Projektbezogene Beiträge an internationale Organisationen,,
1651,2834,11,2,18203,2583309.09,Tilgung von Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,182031102,1820311022583,einsachtzweinulldreieinseinsnullzweizweifünfachtdrei  Tilgung von Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,Tilgung von Darlehen zur Errichtung von überregionalen Zentren für die Rehabilitation Behinderter,182031105.0
1652,3539,12,12,51155,2580647.35,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",511551212,5115512122581,"fünfeinseinsfünffünfeinszweieinszweizweifünfachteins  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",,
1653,632,5,3,44301,2578633.74,Fürsorgeleistungen und Unterstützungen,443010503,4430105032579,viervierdreinulleinsnullfünfnulldreizweifünfsiebenneun  Fürsorgeleistungen und Unterstützungen,,
1654,5043,23,1,51901,2577913.82,Unterhaltung der Grundstücke und baulichen Anlagen,519012301,5190123012578,fünfeinsneunnulleinszweidreinulleinszweifünfsiebenacht  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519011212.0
1656,3059,11,12,68113,2564245.24,Zusätzliche Mittel für Bildungsmaßnahmen im Rahmen des 12 Mrd. €-Programms für Bildung und Forschung,681131112,6811311122564,sechsachteinseinsdreieinseinseinszweizweifünfsechsvier  Zusätzliche Mittel für Bildungsmaßnahmen im Rahmen des 12 Mrd. €-Programms für Bildung und Forschung,,
1657,933,6,11,52511,2558496.53,Aus- und Fortbildung,525110611,5251106112558,fünfzweifünfeinseinsnullsechseinseinszweifünffünfacht  Aus- und Fortbildung,Aus- und Fortbildung,525011116.0
1658,739,6,1,52701,2549166.83,Dienstreisen,527010601,5270106012549,fünfzweisiebennulleinsnullsechsnulleinszweifünfvierneun  Dienstreisen,Dienstreisen,527010452.0
1659,4554,16,2,68787,2543329.27,Beratungshilfe für den Umweltschutz in den Staaten Mittel- und Osteuropas sowie den Neuen Unabhängigen Staaten (NUS),687871602,6878716022543,sechsachtsiebenachtsiebeneinssechsnullzweizweifünfvierdrei  Beratungshilfe für den Umweltschutz in den Staaten Mittel- und Osteuropas sowie den Neuen Unabhängigen Staaten (NUS),Beratungshilfe für den Umweltschutz in den Staaten Mittel- und Osteuropas sowie den Neuen Unabhängigen Staaten (NUS) sowie den weiteren an die Europäische Union angrenzenden Staaten,687871601.0
1660,3159,12,2,68304,2538524.48,"Aufbau und Einführung eines deutschlandweiten interoperablen Fahrgeldmanagements (""e-ticketing"")",683041202,6830412022539,"sechsachtdreinullviereinszweinullzweizweifünfdreineun  Aufbau und Einführung eines deutschlandweiten interoperablen Fahrgeldmanagements (""e-ticketing"")",,
1661,2500,10,2,88272,2529600.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882721002,8827210022530,achtachtzweisiebenzweieinsnullnullzweizweifünfdreinull  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882211005.0
1662,910,6,10,63201,2527332.3,Erstattungen von Verwaltungsausgaben an Länder,632010610,6320106102527,sechsdreizweinulleinsnullsechseinsnullzweifünfzweisieben  Erstattungen von Verwaltungsausgaben an Länder,Erstattungen von Verwaltungsausgaben an Länder,632010624.0
1664,5061,23,1,53255,2513978.91,Ausgaben für Aufträge und Dienstleistungen,532552301,5325523012514,fünfdreizweifünffünfzweidreinulleinszweifünfeinsvier  Ausgaben für Aufträge und Dienstleistungen,,
1665,88,2,1,44101,2513420.6,Beihilfen aufgrund der Beihilfevorschriften,441010201,4410102012513,vierviereinsnulleinsnullzweinulleinszweifünfeinsdrei  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441010511.0
1666,3811,12,25,53266,2510185.21,Studien und Untersuchungen,532661225,5326612252510,fünfdreizweisechssechseinszweizweifünfzweifünfeinsnull  Studien und Untersuchungen,,
1668,361,4,5,89416,2500000.0,"Zuschuss für Investitionen an das Europäische Zentrum für Kunst und Industriekultur ""Weltkulturerbe Völklinger Hütte""",894160405,8941604052500,"achtneunviereinssechsnullviernullfünfzweifünfnullnull  Zuschuss für Investitionen an das Europäische Zentrum für Kunst und Industriekultur ""Weltkulturerbe Völklinger Hütte""","Zuschuss für Investitionen an das Europäische Zentrum für Kunst und Industriekultur ""Weltkulturerbe Völklinger Hütte""",894160452.0
1669,883,6,8,81255,2496496.33,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",812550608,8125506082496,"achteinszweifünffünfnullsechsnullachtzweivierneunsechs  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
1670,4923,19,1,42101,2493901.2,"Bezüge und Nebenleistungen des Präsidenten, des Vizepräsidenten, der Bundesverfassungsrichterinnen und Bundesverfassungsrichter",421011901,4210119012494,"vierzweieinsnulleinseinsneunnulleinszweivierneunvier  Bezüge und Nebenleistungen des Präsidenten, des Vizepräsidenten, der Bundesverfassungsrichterinnen und Bundesverfassungsrichter","Bezüge und Nebenleistungen des Präsidenten, der Vizepräsidentin, der Bundesverfassungsrichterinnen und Bundesverfassungsrichter",421011912.0
1671,5117,23,67,44657,2490730.97,Beihilfen aufgrund der Beihilfevorschriften,446572367,4465723672491,vierviersechsfünfsiebenzweidreisechssiebenzweivierneuneins  Beihilfen aufgrund der Beihilfevorschriften,,
1672,874,6,8,54711,2490509.84,Nicht aufteilbare sächliche Verwaltungsausgaben,547110608,5471106082491,fünfviersiebeneinseinsnullsechsnullachtzweivierneuneins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547110916.0
1673,1951,8,14,51801,2487188.05,Mieten und Pachten,518010814,5180108142487,fünfeinsachtnulleinsnullachteinsvierzweivierachtsieben  Mieten und Pachten,Mieten und Pachten,518010813.0
1676,4559,16,2,53412,2480824.05,Internationale Zusammenarbeit auf dem Gebiet des Naturschutzes,534121602,5341216022481,fünfdreiviereinszweieinssechsnullzweizweivierachteins  Internationale Zusammenarbeit auf dem Gebiet des Naturschutzes,,
1677,1701,8,1,11201,2472690.47,"Geldstrafen, Geldbußen und Gerichtskosten",112010801,1120108012473,"einseinszweinulleinsnullachtnulleinszweiviersiebendrei  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112010812.0
1679,4558,16,2,98101,2467000.0,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011602,9810116022467,neunachteinsnulleinseinssechsnullzweizweiviersechssieben  Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981010918.0
1680,5265,32,5,57510,2460293.28,Zinsen für weitere Produkte im Privatkundengeschäft,575103205,5751032052460,fünfsiebenfünfeinsnulldreizweinullfünfzweiviersechsnull  Zinsen für weitere Produkte im Privatkundengeschäft,,
1681,1283,6,28,52591,2445063.41,Aus- und Fortbildung,525910628,5259106282445,fünfzweifünfneuneinsnullsechszweiachtzweiviervierfünf  Aus- und Fortbildung,Aus- und Fortbildung,525011223.0
1682,1716,8,1,45202,2444612.17,Unfallkasse des Bundes,452020801,4520208012445,vierfünfzweinullzweinullachtnulleinszweiviervierfünf  Unfallkasse des Bundes,,
1683,4211,15,1,44101,2443471.22,Beihilfen aufgrund der Beihilfevorschriften,441011501,4410115012443,vierviereinsnulleinseinsfünfnulleinszweiviervierdrei  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441011911.0
1686,3099,12,1,42401,2434453.33,Zuführung an die Versorgungsrücklage,424011201,4240112012434,vierzweiviernulleinseinszweinulleinszweivierdreivier  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424012311.0
1687,4471,15,11,53202,2434442.55,Durchführung von wissenschaftlichen Sonderaufgaben,532021511,5320215112434,fünfdreizweinullzweieinsfünfeinseinszweivierdreivier  Durchführung von wissenschaftlichen Sonderaufgaben,,
1688,3540,12,12,51855,2421805.93,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",518551212,5185512122422,"fünfeinsachtfünffünfeinszweieinszweizweivierzweizwei  Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",,
1689,2627,10,13,71201,2421276.99,"Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",712011013,7120110132421,"siebeneinszweinulleinseinsnulleinsdreizweivierzweieins  Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712011218.0
1690,3375,12,9,42709,2419882.18,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091209,4270912092420,"vierzweisiebennullneuneinszweinullneunzweivierzweinull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090714.0
1691,4597,16,5,52602,2418071.02,Sachverständige,526021605,5260216052418,fünfzweisechsnullzweieinssechsnullfünfzweiviereinsacht  Sachverständige,,
1692,3272,12,3,81251,2415507.97,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Laboratorien, Werkstätten und Außenuntersuchungen",812511203,8125112032416,"achteinszweifünfeinseinszweinulldreizweiviereinssechs  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Laboratorien, Werkstätten und Außenuntersuchungen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie sonstigen Gebrauchsgegenständen für Laboratorien, Werkstätten und Außenuntersuchungen",812031218.0
1693,677,5,4,89347,2414000.0,Sonstige institutionell geförderte Zuwendungsempfänger - Investitionen,893470504,8934705042414,achtneundreiviersiebennullfünfnullvierzweiviereinsvier  Sonstige institutionell geförderte Zuwendungsempfänger - Investitionen,,
1694,4271,15,2,68504,2410000.0,"Zuschuss an die Stiftung Chemotherapeutisches Forschungsinstitut Georg-Speyer-Haus, Frankfurt - Betrieb",685041502,6850415022410,"sechsachtfünfnullviereinsfünfnullzweizweiviereinsnull  Zuschuss an die Stiftung Chemotherapeutisches Forschungsinstitut Georg-Speyer-Haus, Frankfurt - Betrieb",,
1695,3884,12,28,42801,2406208.14,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011228,4280112282406,vierzweiachtnulleinseinszweizweiachtzweiviernullsechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
1696,2539,10,8,51802,2401647.24,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021008,5180210082402,fünfeinsachtnullzweieinsnullnullachtzweiviernullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021215.0
1697,3100,12,1,42709,2394971.2,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091201,4270912012395,"vierzweisiebennullneuneinszweinulleinszweidreineunfünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427291203.0
1698,909,6,10,54401,2390555.02,"Forschung, Untersuchungen und Ähnliches",544010610,5440106102391,"fünfvierviernulleinsnullsechseinsnullzweidreineuneins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544210616.0
1699,1459,7,1,51701,2388451.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010701,5170107012388,"fünfeinssiebennulleinsnullsiebennulleinszweidreiachtacht  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010213.0
1700,116,2,1,63403,2384771.35,Zuweisungen an den Versorgungsfonds,634030201,6340302012385,sechsdreiviernulldreinullzweinulleinszweidreiachtfünf  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634231201.0
1702,2543,10,8,53301,2365656.83,Entgelte für Prüfungen bei anderen Stellen,533011008,5330110082366,fünfdreidreinulleinseinsnullnullachtzweidreisechssechs  Entgelte für Prüfungen bei anderen Stellen,,
1703,4736,17,1,42709,2364591.88,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091701,4270917012365,"vierzweisiebennullneuneinssiebennulleinszweidreisechsfünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427290916.0
1704,4807,17,2,68473,2363617.5,Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements,684731702,6847317022364,sechsachtviersiebendreieinssiebennullzweizweidreisechsvier  Förderung von Modellvorhaben zur Stärkung des zivilgesellschaftlichen Engagements,,
1705,379,4,5,89441,2355000.0,Zuschüsse für Beschaffungen,894410405,8944104052355,achtneunvierviereinsnullviernullfünfzweidreifünffünf  Zuschüsse für Beschaffungen,Zuschüsse für Beschaffungen,894410452.0
1706,4124,14,12,88341,2348554.64,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,883411412,8834114122349,achtachtdreiviereinseinsviereinszweizweidreivierneun  Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,883021408.0
1707,1428,6,67,23257,2347062.82,Beteiligung an den Versorgungslasten des Bundes,232570667,2325706672347,zweidreizweifünfsiebennullsechssechssiebenzweidreiviersieben  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570211.0
1708,816,6,2,54441,2338924.31,"Forschung, Untersuchungen und Ähnliches",544410602,5444106022339,"fünfviervierviereinsnullsechsnullzweizweidreidreineun  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544410903.0
1709,581,5,2,53204,2337236.02,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,532040502,5320405022337,fünfdreizweinullviernullfünfnullzweizweidreidreisieben  Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,532140502.0
1711,2987,11,7,42709,2334953.48,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091107,4270911072335,"vierzweisiebennullneuneinseinsnullsiebenzweidreidreifünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427092312.0
1712,3631,12,16,42211,2329479.13,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422111216,4221112162329,vierzweizweieinseinseinszweieinssechszweidreizweineun  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211217.0
1713,2422,10,1,52701,2321583.95,Dienstreisen,527011001,5270110012322,fünfzweisiebennulleinseinsnullnulleinszweidreizweizwei  Dienstreisen,Dienstreisen,527011112.0
1715,3909,14,1,44301,2316024.67,Fürsorgeleistungen und Unterstützungen,443011401,4430114012316,viervierdreinulleinseinsviernulleinszweidreieinssechs  Fürsorgeleistungen und Unterstützungen,,
1716,4796,17,2,53121,2312861.74,Einrichtung eines bundesweiten Hilfetelefons bei Gewalt gegen Frauen,531211702,5312117022313,fünfdreieinszweieinseinssiebennullzweizweidreieinsdrei  Einrichtung eines bundesweiten Hilfetelefons bei Gewalt gegen Frauen,,
1717,1711,8,1,42709,2306016.16,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090801,4270908012306,"vierzweisiebennullneunnullachtnulleinszweidreinullsechs  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090312.0
1718,2474,10,2,63658,2292836.49,Zuschüsse zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit,636581002,6365810022293,sechsdreisechsfünfachteinsnullnullzweizweizweineundrei  Zuschüsse zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit,Zuschüsse zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit,636061001.0
1719,4666,16,7,42709,2289048.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091607,4270916072289,"vierzweisiebennullneuneinssechsnullsiebenzweizweiachtneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091213.0
1720,1725,8,1,52602,2282991.44,Sachverständige,526020801,5260208012283,fünfzweisechsnullzweinullachtnulleinszweizweiachtdrei  Sachverständige,,
1721,3340,12,8,63201,2272704.0,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,632011208,6320112082273,sechsdreizweinulleinseinszweinullachtzweizweisiebendrei  Erstattung an das Institut für Ostseeforschung an der Universität Rostock,Erstattung an das Institut für Ostseeforschung an der Universität Rostock,632011219.0
1722,4042,14,4,81101,2271869.31,Erwerb von Fahrzeugen,811011404,8110114042272,achteinseinsnulleinseinsviernullvierzweizweisiebenzwei  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811011012.0
1723,3579,12,14,71202,2271487.62,"Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke",712021214,7120212142271,"siebeneinszweinullzweieinszweieinsvierzweizweisiebeneins  Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke","Neubauten, größere Um- und Erweiterungsbauten sowie Erwerb von Grundvermögen für diese Zwecke",712021220.0
1724,3587,12,14,54721,2267106.64,Nicht aufteilbare sächliche Verwaltungsausgaben,547211214,5472112142267,fünfviersiebenzweieinseinszweieinsvierzweizweisechssieben  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547211218.0
1725,3124,12,1,63403,2266994.14,Zuweisungen an den Versorgungsfonds,634031201,6340312012267,sechsdreiviernulldreieinszweinulleinszweizweisechssieben  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634031222.0
