,index,Epl.,Kap.,Tit.,Ist 2014,Zweckbestimmung,2014 id,id_nlp_help,id_nlp,2014 Zweck,id
1116,3045,12,11,42201,7866887.39,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,422011211,4220112117867,vierzweizweinulleinseinszweieinseinssiebenachtsechssieben  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422111217.0
1117,63,2,1,41104,7857890.4,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz ",411040201,4110402017858,"viereinseinsnullviernullzweinulleinssiebenachtfünfacht  Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz ","Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",411040212.0
1118,1595,8,13,53301,7855554.98,Herstellung von Tabaksteuerzeichen ,533010813,5330108137856,fünfdreidreinulleinsnullachteinsdreisiebenachtfünfsechs  Herstellung von Tabaksteuerzeichen ,Herstellung von Tabaksteuerzeichen,533010813.0
1119,1636,8,15,42801,7850692.42,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428010815,4280108157851,vierzweiachtnulleinsnullachteinsfünfsiebenachtfünfeins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428510914.0
1120,3022,12,10,74332,7840510.91,Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastrukturvorhaben im Bereich der Bundesautobahnen ,743321210,7433212107841,siebenvierdreidreizweieinszweieinsnullsiebenachtviereins  Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastrukturvorhaben im Bereich der Bundesautobahnen ,,
1121,3844,15,6,51701,7829937.26,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",517011506,5170115067830,"fünfeinssiebennulleinseinsfünfnullsechssiebenachtdreinull  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011713.0
1122,2020,9,18,53201,7824800.86,Aufträge und Dienstleistungen im Bereich Informationstechnik ,532010918,5320109187825,fünfdreizweinulleinsnullneuneinsachtsiebenachtzweifünf  Aufträge und Dienstleistungen im Bereich Informationstechnik ,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011018.0
1123,1649,8,16,51802,7784769.68,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,518020816,5180208167785,fünfeinsachtnullzweinullachteinssechssiebensiebenachtfünf  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021213.0
1124,3935,15,11,42801,7737375.3,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428011511,4280115117737,vierzweiachtnulleinseinsfünfeinseinssiebensiebendreisieben  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011714.0
1127,3408,14,2,26611,7674746.22,Erstattungen Dritter - Ausland - ,266111402,2661114027675,zweisechssechseinseinseinsviernullzweisiebensechssiebenfünf  Erstattungen Dritter - Ausland - ,Erstattungen Dritter - Ausland -,266111410.0
1128,3839,15,6,42801,7673068.86,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428011506,4280115067673,vierzweiachtnulleinseinsfünfnullsechssiebensechssiebendrei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011516.0
1129,4008,16,5,89602,7650000.0,Sanierung des Sarkophags in Tschernobyl ,896021605,8960216057650,achtneunsechsnullzweieinssechsnullfünfsiebensechsfünfnull  Sanierung des Sarkophags in Tschernobyl ,,
1130,1781,9,12,51701,7647857.91,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",517010912,5170109127648,"fünfeinssiebennulleinsnullneuneinszweisiebensechsvieracht  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010452.0
1131,491,4,67,44657,7599563.38,Beihilfen aufgrund der Beihilfevorschriften ,446570467,4465704677600,vierviersechsfünfsiebennullviersechssiebensiebensechsnullnull  Beihilfen aufgrund der Beihilfevorschriften ,Beihilfen aufgrund der Beihilfevorschriften,446570431.0
1132,4258,16,17,51802,7568112.28,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,518021617,5180216177568,fünfeinsachtnullzweieinssechseinssiebensiebenfünfsechsacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021712.0
1133,68,2,1,41116,7561177.51,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz ,411160201,4111602017561,viereinseinseinssechsnullzweinulleinssiebenfünfsechseins  Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz ,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,411160212.0
1134,3377,14,1,45301,7552811.43,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ",453011401,4530114017553,"vierfünfdreinulleinseinsviernulleinssiebenfünffünfdrei  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen ","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453011413.0
1135,4194,16,16,11101,7544513.47,"Gebühren, sonstige Entgelte ",111011616,1110116167545,"einseinseinsnulleinseinssechseinssechssiebenfünfvierfünf  Gebühren, sonstige Entgelte ","Gebühren, sonstige Entgelte",111011614.0
1138,1630,8,15,63201,7498143.99,Sonstige Zuweisungen an Länder ,632010815,6320108157498,sechsdreizweinulleinsnullachteinsfünfsiebenvierneunacht  Sonstige Zuweisungen an Länder ,Sonstige Zuweisungen an Länder,632010815.0
1140,3407,14,2,26111,7465529.1,Erstattungen Dritter - Inland - ,261111402,2611114027466,zweisechseinseinseinseinsviernullzweisiebenviersechssechs  Erstattungen Dritter - Inland - ,Erstattungen Dritter - Inland -,261111410.0
1141,3533,14,7,53202,7463944.41,Gebühren für die Benutzung ziviler Flugplätze ,532021407,5320214077464,fünfdreizweinullzweieinsviernullsiebensiebenviersechsvier  Gebühren für die Benutzung ziviler Flugplätze ,Gebühren für die Benutzung ziviler Flugplätze,534021407.0
1143,3633,14,22,55912,7443675.0,Beitrag zu den Kosten des NATO-Sicherheits-Investitionsprogramms in der Bundesrepublik Deutschland ,559121422,5591214227444,fünffünfneuneinszweieinsvierzweizweisiebenvierviervier  Beitrag zu den Kosten des NATO-Sicherheits-Investitionsprogramms in der Bundesrepublik Deutschland ,,
1144,3832,15,6,51802,7427708.55,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,518021506,5180215067428,fünfeinsachtnullzweieinsfünfnullsechssiebenvierzweiacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021408.0
1145,3610,14,20,98101,7423930.8,Leistungen an Bundesbehörden zur Durchführung von Aufträgen ,981011420,9810114207424,neunachteinsnulleinseinsvierzweinullsiebenvierzweivier  Leistungen an Bundesbehörden zur Durchführung von Aufträgen ,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011204.0
1149,520,5,1,68740,7326097.26,Maßnahmen der regionalen Zusammenarbeit ,687400501,6874005017326,sechsachtsiebenviernullnullfünfnulleinssiebendreizweisechs  Maßnahmen der regionalen Zusammenarbeit ,Maßnahmen der regionalen Zusammenarbeit,687400501.0
1150,348,4,5,68523,7323889.99,Reformationsjubiläum ,685230405,6852304057324,sechsachtfünfzweidreinullviernullfünfsiebendreizweivier  Reformationsjubiläum ,,
1152,1750,9,11,98107,7253184.54,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben ,981070911,9810709117253,neunachteinsnullsiebennullneuneinseinssiebenzweifünfdrei  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben ,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981072011.0
1153,878,6,14,42709,7252128.66,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427090614,4270906147252,"vierzweisiebennullneunnullsechseinsviersiebenzweifünfzwei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190612.0
1154,3307,12,22,74501,7244162.02,Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast Bund) ,745011222,7450112227244,siebenvierfünfnulleinseinszweizweizweisiebenzweiviervier  Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast Bund) ,Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast Bund),745211202.0
1159,84,2,1,42709,7140767.38,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427090201,4270902017141,"vierzweisiebennullneunnullzweinulleinssiebeneinsviereins  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090714.0
1162,3626,14,22,68706,7088029.59,Beiträge an internationale Organisationen ,687061422,6870614227088,sechsachtsiebennullsechseinsvierzweizweisiebennullachtacht  Beiträge an internationale Organisationen ,,
1163,4101,16,11,63403,7082627.04,Zuweisungen an den Versorgungsfonds ,634031611,6340316117083,sechsdreiviernulldreieinssechseinseinssiebennullachtdrei  Zuweisungen an den Versorgungsfonds ,Zuweisungen an den Versorgungsfonds,634030711.0
1164,2146,10,12,53202,7074169.19,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,532021012,5320210127074,fünfdreizweinullzweieinsnulleinszweisiebennullsiebenvier  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT) ,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021604.0
1166,3005,12,10,88302,7055723.0,Zuweisungen an kommunale Baulastträger nach § 5 a Bundesfernstraßengesetz (FStrG) ,883021210,8830212107056,achtachtdreinullzweieinszweieinsnullsiebennullfünfsechs  Zuweisungen an kommunale Baulastträger nach § 5 a Bundesfernstraßengesetz (FStrG) ,,
1167,105,2,1,53102,7037015.25,Besucherdienst ,531020201,5310202017037,fünfdreieinsnullzweinullzweinulleinssiebennulldreisieben  Besucherdienst ,Dienstreisen,527012012.0
1168,701,6,1,68611,7036422.81,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus ,686110601,6861106017036,sechsachtsechseinseinsnullsechsnulleinssiebennulldreisechs  Förderung von Projekten für demokratische Teilhabe und gegen Extremismus ,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,686010635.0
1169,1250,7,1,68403,7011891.98,Information der Verbraucherinnen und Verbraucher ,684030701,6840307017012,sechsachtviernulldreinullsiebennulleinssiebennulleinszwei  Information der Verbraucherinnen und Verbraucher ,Information der Verbraucherinnen und Verbraucher sowie Maßnahmen zur Reduzierung der Lebensmittelverschwendung,684041002.0
1172,4521,23,1,68102,6918158.31,Leistungen nach dem Entwicklungshelfer-Gesetz ,681022301,6810223016918,sechsachteinsnullzweizweidreinulleinssechsneuneinsacht  Leistungen nach dem Entwicklungshelfer-Gesetz ,Leistungen nach dem Entwicklungshelfer-Gesetz,681022301.0
1173,2127,10,11,44657,6893773.98,Beihilfen aufgrund der Beihilfevorschriften ,446571011,4465710116894,vierviersechsfünfsiebeneinsnulleinseinssechsachtneunvier  Beihilfen aufgrund der Beihilfevorschriften ,Beihilfen aufgrund der Beihilfevorschriften,446571711.0
1175,25,1,12,42801,6877846.13,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428010112,4280101126878,vierzweiachtnulleinsnulleinseinszweisechsachtsiebenacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010713.0
1176,1789,9,12,54401,6877493.34,"Forschung, Untersuchungen und Ähnliches ",544010912,5440109126877,"fünfvierviernulleinsnullneuneinszweisechsachtsiebensieben  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",544010432.0
1177,2477,11,12,51701,6872493.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",517011112,5170111126872,"fünfeinssiebennulleinseinseinseinszweisechsachtsiebenzwei  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",517012112.0
1178,3885,15,10,51802,6841883.64,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,518021510,5180215106842,fünfeinsachtnullzweieinsfünfeinsnullsechsachtvierzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021517.0
1179,4080,16,7,52644,6826317.51,Planungskosten für Baumaßnahmen im Parlamentsviertel ,526441607,5264416076826,fünfzweisechsvierviereinssechsnullsiebensechsachtzweisechs  Planungskosten für Baumaßnahmen im Parlamentsviertel ,,
1181,1393,7,17,11101,6804468.47,"Gebühren, sonstige Entgelte ",111010717,1110107176804,"einseinseinsnulleinsnullsiebeneinssiebensechsachtnullvier  Gebühren, sonstige Entgelte ","Gebühren, sonstige Entgelte",111011703.0
1182,3736,15,2,53166,6761128.48,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs ,531661502,5316615026761,fünfdreieinssechssechseinsfünfnullzweisechssiebensechseins  Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs ,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,531031503.0
1184,324,4,5,68111,6713500.0,"Rückführung von Kulturgut sowie Sicherung und Erwerb von national wertvollem Kulturgut, Provenienzrecherche und -forschung zu NS-Raubkunst ",681110405,6811104056714,"sechsachteinseinseinsnullviernullfünfsechssiebeneinsvier  Rückführung von Kulturgut sowie Sicherung und Erwerb von national wertvollem Kulturgut, Provenienzrecherche und -forschung zu NS-Raubkunst ",,
1185,2761,12,3,42709,6693058.76,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427091203,4270912036693,"vierzweisiebennullneuneinszweinulldreisechssechsneundrei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390916.0
1186,2833,12,4,42801,6646949.63,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428011204,4280112046647,vierzweiachtnulleinseinszweinullviersechssechsviersieben  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010212.0
1187,494,4,68,43257,6628404.47,Versorgungsbezüge ,432570468,4325704686628,vierdreizweifünfsiebennullviersechsachtsechssechszweiacht  Versorgungsbezüge ,,
1188,3356,12,67,43457,6623958.52,Zuführung an die Versorgungsrücklage ,434571267,4345712676624,vierdreivierfünfsiebeneinszweisechssiebensechssechszweivier  Zuführung an die Versorgungsrücklage ,Zuführung an die Versorgungsrücklage,434570451.0
1190,4319,17,3,53122,6572355.52,Aufklärung im Zusammenhang mit der Umsetzung des Schwangerschaftskonfliktgesetzes ,531221703,5312217036572,fünfdreieinszweizweieinssiebennulldreisechsfünfsiebenzwei  Aufklärung im Zusammenhang mit der Umsetzung des Schwangerschaftskonfliktgesetzes ,Aufklärung im Zusammenhang mit der Umsetzung des Schwangerschaftskonfliktgesetzes,531221703.0
1192,615,5,12,12421,6544394.94,"Einnahmen aus Vermietung, Verpachtung und Nutzung ",124210512,1242105126544,"einszweivierzweieinsnullfünfeinszweisechsfünfviervier  Einnahmen aus Vermietung, Verpachtung und Nutzung ","Einnahmen aus Vermietung, Verpachtung und Nutzung",124210512.0
1193,4051,16,6,88219,6513192.54,Zuweisungen für den Städtebaulichen Denkmalschutz West - Abwicklung ,882191606,8821916066513,achtachtzweieinsneuneinssechsnullsechssechsfünfeinsdrei  Zuweisungen für den Städtebaulichen Denkmalschutz West - Abwicklung ,,
1194,71,2,1,41119,6501486.7,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12 Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz ,411190201,4111902016501,viereinseinseinsneunnullzweinulleinssechsfünfnulleins  Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12 Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz ,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,411190212.0
1195,3420,14,2,69801,6496207.39,"Abgeltung von Schadenersatzansprüchen Dritter, soweit es sich nicht um Ansprüche aus Übungsschäden handelt ",698011402,6980114026496,"sechsneunachtnulleinseinsviernullzweisechsvierneunsechs  Abgeltung von Schadenersatzansprüchen Dritter, soweit es sich nicht um Ansprüche aus Übungsschäden handelt ",,
1197,2957,12,9,52602,6462749.09,Sachverständige ,526021209,5260212096463,fünfzweisechsnullzweieinszweinullneunsechsviersechsdrei  Sachverständige ,Besucherdienst,531020212.0
1198,1634,8,15,42203,6454030.34,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst ,422030815,4220308156454,vierzweizweinulldreinullachteinsfünfsechsvierfünfvier  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst ,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030815.0
1199,2695,12,2,63601,6438091.28,Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes ,636011202,6360112026438,sechsdreisechsnulleinseinszweinullzweisechsvierdreiacht  Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes ,Erstattung der Kosten für Schiffssicherheitsaufgaben des Bundes,636011210.0
1200,64,2,1,41105,6418839.15,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18 Abgeordnetengesetz ,411050201,4110502016419,viereinseinsnullfünfnullzweinulleinssechsviereinsneun  Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18 Abgeordnetengesetz ,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,411050212.0
1201,4320,17,3,68121,6401377.42,Zuschüsse und Leistungen zur Unterstützung bei ungewollter Kinderlosigkeit sowie für den Ausbau der Hilfen für Schwangere und zur Regelung der vertraulichen Geburt ,681211703,6812117036401,sechsachteinszweieinseinssiebennulldreisechsviernulleins  Zuschüsse und Leistungen zur Unterstützung bei ungewollter Kinderlosigkeit sowie für den Ausbau der Hilfen für Schwangere und zur Regelung der vertraulichen Geburt ,Zuschüsse und Leistungen zur Unterstützung bei ungewollter Kinderlosigkeit sowie für den Ausbau der Hilfen für Schwangere und zur Regelung der vertraulichen Geburt,681211703.0
1203,351,4,5,89422,6367453.64,Investitionen für nationale Kultureinrichtungen in Ostdeutschland ,894220405,8942204056367,achtneunvierzweizweinullviernullfünfsechsdreisechssieben  Investitionen für nationale Kultureinrichtungen in Ostdeutschland ,Investitionen für nationale Kultureinrichtungen in Deutschland,894220452.0
1206,2646,12,1,45202,6313380.02,Unfallkasse des Bundes ,452021201,4520212016313,vierfünfzweinullzweieinszweinulleinssechsdreieinsdrei  Unfallkasse des Bundes ,,
1207,2217,10,14,71201,6274079.62,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall ,712011014,7120110146274,siebeneinszweinulleinseinsnulleinsviersechszweisiebenvier  Baumaßnahmen von mehr als 2 000 000 € im Einzelfall ,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,712010912.0
1208,505,5,1,51711,6261000.0,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",517110501,5171105016261,"fünfeinssiebeneinseinsnullfünfnulleinssechszweisechseins  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",517211613.0
1210,767,6,3,68461,6235615.31,Resettlement und Leistungen im Rahmen der humanitären Aufnahme ,684610603,6846106036236,sechsachtviersechseinsnullsechsnulldreisechszweidreisechs  Resettlement und Leistungen im Rahmen der humanitären Aufnahme ,Resettlement und Leistungen im Rahmen der humanitären Aufnahme,684610603.0
1211,1505,8,3,89111,6200000.0,Zuwendungen an die GVV Gesellschaft zur Verwahrung und Verwertung von stillgelegten Bergwerksbetrieben mbH (GVV) - Investitionen ,891110803,8911108036200,achtneuneinseinseinsnullachtnulldreisechszweinullnull  Zuwendungen an die GVV Gesellschaft zur Verwahrung und Verwertung von stillgelegten Bergwerksbetrieben mbH (GVV) - Investitionen ,,
1212,2594,11,16,42801,6199389.91,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,428011116,4280111166199,vierzweiachtnulleinseinseinseinssechssechseinsneunneun  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011116.0
1213,4520,23,1,18603,6187201.19,Tilgung von Darlehen zur Verbesserung der Beschäftigungssituation ,186032301,1860323016187,einsachtsechsnulldreizweidreinulleinssechseinsachtsieben  Tilgung von Darlehen zur Verbesserung der Beschäftigungssituation ,Tilgung von Darlehen zur Verbesserung der Beschäftigungssituation,186032301.0
1214,4731,30,12,42709,6180409.06,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ",427093012,4270930126180,"vierzweisiebennullneundreinulleinszweisechseinsachtnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige ","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091213.0
1216,2865,12,5,42201,6141095.47,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,422011205,4220112056141,vierzweizweinulleinseinszweinullfünfsechseinsviereins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422110620.0
1217,2454,11,11,52602,6137686.46,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ",526021111,5260211116138,"fünfzweisechsnullzweieinseinseinseinssechseinsdreiacht  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen ","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526021611.0
1218,3650,14,67,67157,6136717.54,Beteiligung an den Versorgungslasten der sonstigen Bereiche ,671571467,6715714676137,sechssiebeneinsfünfsiebeneinsviersechssiebensechseinsdreisieben  Beteiligung an den Versorgungslasten der sonstigen Bereiche ,Beteiligung an den Versorgungslasten der sonstigen Bereiche,671571411.0
1219,3402,14,2,16602,6136081.13,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Auslandsverträgen ,166021402,1660214026136,einssechssechsnullzweieinsviernullzweisechseinsdreisechs  Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Auslandsverträgen ,Zinsen aus Vorauszahlungen sowie aufgrund von Verzug und Stundung aus Auslandsverträgen,166021410.0
1221,633,5,12,52511,6100544.08,Aus- und Fortbildung ,525110512,5251105126101,fünfzweifünfeinseinsnullfünfeinszweisechseinsnulleins  Aus- und Fortbildung ,Aus- und Fortbildung,525110512.0
1222,3631,14,22,68711,6086622.62,Beitrag zu den Verwaltungskosten der Europäischen Verteidigungsagentur (EVA) ,687111422,6871114226087,sechsachtsiebeneinseinseinsvierzweizweisechsnullachtsieben  Beitrag zu den Verwaltungskosten der Europäischen Verteidigungsagentur (EVA) ,,
1223,3583,14,12,88341,6070907.64,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände ,883411412,8834114126071,achtachtdreiviereinseinsviereinszweisechsnullsiebeneins  Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände ,Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände,883021408.0
1224,2808,12,3,81211,6053134.83,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ",812111203,8121112036053,"achteinszweieinseinseinszweinulldreisechsnullfünfdrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ",,
1225,1032,6,24,51401,6003268.21,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ",514010624,5140106246003,"fünfeinsviernulleinsnullsechszweiviersechsnullnulldrei  Verbrauchsmittel, Haltung von Fahrzeugen und dgl. ","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010212.0
1226,2068,10,5,68621,6001000.0,Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb - ,686211005,6862110056001,sechsachtsechszweieinseinsnullnullfünfsechsnullnulleins  Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb - ,Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb -,686211005.0
1227,2992,12,10,13201,6000485.69,Erlöse aus der Veräußerung von beweglichen Sachen ,132011210,1320112106000,einsdreizweinulleinseinszweieinsnullsechsnullnullnull  Erlöse aus der Veräußerung von beweglichen Sachen ,Erlöse aus der Veräußerung von beweglichen Sachen,132010912.0
1228,3011,12,10,68532,6000000.0,Bundesanteil an den Verwaltungskosten der DEGES Deutsche Einheit Fernstraßenplanungs- und Bau GmbH ,685321210,6853212106000,sechsachtfünfdreizweieinszweieinsnullsechsnullnullnull  Bundesanteil an den Verwaltungskosten der DEGES Deutsche Einheit Fernstraßenplanungs- und Bau GmbH ,,
