,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
998,4741,30,4,23203,13350300.0,Einnahmen aus Zuweisungen der Länder für Deutsche Zentren der Gesundheitsforschung,232033004,23203300413350,zweidreizweinulldreidreinullnullviereinsdreidreifünfnull  Einnahmen aus Zuweisungen der Länder für Deutsche Zentren der Gesundheitsforschung,Einnahmen aus Zuweisungen der Länder für Deutsche Zentren der Gesundheitsforschung,232033004.0
999,968,6,14,42709,13330196.72,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090614,42709061413330,"vierzweisiebennullneunnullsechseinsviereinsdreidreidreinull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091713.0
1000,3451,12,20,81202,13325828.94,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021220,81202122013326,"achteinszweinullzweieinszweizweinulleinsdreidreizweisechs  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020712.0
1001,1851,8,16,51701,13205636.95,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010816,51701081613206,"fünfeinssiebennulleinsnullachteinssechseinsdreizweinullsechs  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011613.0
1002,842,6,4,68605,13203479.12,"Nationale Kofinanzierung des ESF-Bundesprogramms ""Soziale Stadt - Bildung, Wirtschaft, Arbeit im Quartier - BIWAQ""",686050604,68605060413203,"sechsachtsechsnullfünfnullsechsnullviereinsdreizweinulldrei  Nationale Kofinanzierung des ESF-Bundesprogramms ""Soziale Stadt - Bildung, Wirtschaft, Arbeit im Quartier - BIWAQ""","Nationale Kofinanzierung des ESF Plus-Bundesprogramms ""Bildung, Wirtschaft, Arbeit im Quartier - BIWAQ""",686052502.0
1003,382,4,52,89431,13161000.0,Zuschüsse für Investitionen,894310452,89431045213161,achtneunvierdreieinsnullvierfünfzweieinsdreieinssechseins  Zuschüsse für Investitionen,Zuschüsse für Investitionen,894310452.0
1004,370,4,52,68522,13158250.0,Rundfunk-Orchester und -Chöre GmbH,685220452,68522045213158,sechsachtfünfzweizweinullvierfünfzweieinsdreieinsfünfacht  Rundfunk-Orchester und -Chöre GmbH,,
1005,1815,8,15,11201,13140981.53,"Geldstrafen, Geldbußen und Gerichtskosten",112010815,11201081513141,"einseinszweinulleinsnullachteinsfünfeinsdreieinsviereins  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112010623.0
1006,351,4,52,68514,13127000.0,Provenienzrecherche und -forschung insbesondere zu NS-Raubkunst,685140452,68514045213127,sechsachtfünfeinsviernullvierfünfzweieinsdreieinszweisieben  Provenienzrecherche und -forschung insbesondere zu NS-Raubkunst,,
1007,1796,8,13,45301,13106132.72,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010813,45301081313106,"vierfünfdreinulleinsnullachteinsdreieinsdreieinsnullsechs  Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen","Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",453010312.0
1008,3342,12,18,51701,13104050.09,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011218,51701121813104,"fünfeinssiebennulleinseinszweieinsachteinsdreieinsnullvier  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010713.0
1009,4618,23,3,18604,13097298.93,Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé,186042303,18604230313097,einsachtsechsnullvierzweidreinulldreieinsdreinullneunsieben  Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé,Tilgungen von Darlehen im Rahmen der EWG-Assoziierungsabkommen - Jaunde I und II und Lomé,186042303.0
1012,3310,12,18,26101,13015760.27,Erstattung von Verwaltungsausgaben durch Dritte,261011218,26101121813016,zweisechseinsnulleinseinszweieinsachteinsdreinulleinssechs  Erstattung von Verwaltungsausgaben durch Dritte,Erstattung von Verwaltungsausgaben durch Dritte,261011218.0
1014,368,4,52,68422,13000000.0,Initiative Musik,684220452,68422045213000,sechsachtvierzweizweinullvierfünfzweieinsdreinullnullnull  Initiative Musik,Initiative Musik,684220452.0
1015,1209,6,24,68501,12990880.79,Zuschüsse für Projekte aus dem Fonds für Innere Sicherheit (ISF Sicherheit) der Europäischen Union,685010624,68501062412991,sechsachtfünfnulleinsnullsechszweiviereinszweineunneuneins  Zuschüsse für Projekte aus dem Fonds für Innere Sicherheit (ISF Sicherheit) der Europäischen Union,Zuschüsse für Projekte aus dem Fonds für Innere Sicherheit (ISF Sicherheit) der Europäischen Union,685010624.0
1017,2291,10,5,89321,12763485.0,Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,893211005,89321100512763,achtneundreizweieinseinsnullnullfünfeinszweisiebensechsdrei  Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,893211005.0
1018,437,4,53,42201,12723586.25,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010453,42201045312724,vierzweizweinulleinsnullvierfünfdreieinszweisiebenzweivier  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422212514.0
1020,4664,23,12,51802,12708850.41,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518022312,51802231212709,fünfeinsachtnullzweizweidreieinszweieinszweisiebennullneun  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021223.0
1023,109,2,12,51901,12621203.21,Unterhaltung der Grundstücke und baulichen Anlagen,519010212,51901021212621,fünfeinsneunnulleinsnullzweieinszweieinszweisechszweieins  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010712.0
1024,2628,11,6,27204,12607107.06,Einnahmen aus Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen,272041106,27204110612607,zweisiebenzweinullviereinseinsnullsechseinszweisechsnullsieben  Einnahmen aus Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen,Einnahmen aus Zuschüssen des Europäischen Hilfsfonds für die am stärksten benachteiligten Personen,272041106.0
1025,3873,15,4,88201,12590008.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882011504,88201150412590,achtachtzweinulleinseinsfünfnullviereinszweifünfneunnull  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882712502.0
1027,2851,11,16,42201,12483269.33,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011116,42201111612483,vierzweizweinulleinseinseinseinssechseinszweivierachtdrei  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311116.0
1028,857,6,4,88222,12461071.68,Förderung von Investitionen in nationale Projekte des Städtebaus,882220604,88222060412461,achtachtzweizweizweinullsechsnullviereinszweiviersechseins  Förderung von Investitionen in nationale Projekte des Städtebaus,Förderung von Investitionen in nationale Projekte des Städtebaus,882932502.0
1029,719,6,1,89412,12442524.64,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,894120601,89412060112443,achtneunviereinszweinullsechsnulleinseinszweiviervierdrei  Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,894120601.0
1030,2601,11,3,68131,12442028.76,"Versorgungsbezüge für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG",681311103,68131110312442,"sechsachteinsdreieinseinseinsnulldreieinszweiviervierzwei  Versorgungsbezüge für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG","Versorgungsbezüge für Berechtigte nach dem HHG, dem StrRehaG und VwRehaG",681311103.0
1031,1475,7,11,44101,12436475.77,Beihilfen aufgrund der Beihilfevorschriften,441010711,44101071112436,vierviereinsnulleinsnullsiebeneinseinseinszweivierdreisechs  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441012111.0
1032,3881,15,11,27201,12409321.46,Einnahmen aus Zuschüssen von der EU,272011511,27201151112409,zweisiebenzweinulleinseinsfünfeinseinseinszweiviernullneun  Einnahmen aus Zuschüssen von der EU,Einnahmen aus Zuschüssen von der EU,272011511.0
1033,2535,10,18,11101,12369659.38,"Gebühren, sonstige Entgelte",111011018,11101101812370,"einseinseinsnulleinseinsnulleinsachteinszweidreisiebennull  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111011219.0
1034,1194,6,23,81202,12350514.33,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020623,81202062312351,"achteinszweinullzweinullsechszweidreieinszweidreifünfeins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020622.0
1035,656,5,12,51121,12279165.41,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511210512,51121051212279,"fünfeinseinszweieinsnullfünfeinszweieinszweizweisiebenneun  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511210512.0
1036,4635,23,5,68541,12273945.88,Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,685412305,68541230512274,sechsachtfünfviereinszweidreinullfünfeinszweizweisiebenvier  Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,685412305.0
1037,486,4,55,42201,12270359.39,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010455,42201045512270,vierzweizweinulleinsnullvierfünffünfeinszweizweisiebennull  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422012512.0
1040,602,5,11,42401,12191333.58,Zuführung an die Versorgungsrücklage,424010511,42401051112191,vierzweiviernulleinsnullfünfeinseinseinszweieinsneuneins  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,434572011.0
1041,3559,14,1,68704,12166300.0,Beiträge zum NATO Pipeline System,687041401,68704140112166,sechsachtsiebennullviereinsviernulleinseinszweieinssechssechs  Beiträge zum NATO Pipeline System,Beiträge zum NATO Pipeline System,687041401.0
1043,2985,12,2,88221,12138109.79,Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Länder),882211202,88221120212138,achtachtzweizweieinseinszweinullzweieinszweieinsdreiacht  Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Länder),Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Länder),882211202.0
1044,2543,10,18,42801,12092214.58,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011018,42801101812092,vierzweiachtnulleinseinsnulleinsachteinszweinullneunzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011228.0
1046,2250,10,3,63293,12086564.27,"Finanzierung der Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"", Maßnahmen zur Bewältigung der durch Extremwetterereignisse verursachten Folgen im Wald",632931003,63293100312087,"sechsdreizweineundreieinsnullnulldreieinszweinullachtsieben  Finanzierung der Gemeinschaftsaufgabe ""Verbesserung der Agrarstruktur und des Küstenschutzes"", Maßnahmen zur Bewältigung der durch Extremwetterereignisse verursachten Folgen im Wald",,
1047,2916,12,1,81223,11988809.23,Erwerb von Geräten und Maschinen mit Ausgaben von mehr als 5 000 € im Einzelfall (Bundesstraßen),812231201,81223120111989,achteinszweizweidreieinszweinulleinseinseinsneunachtneun  Erwerb von Geräten und Maschinen mit Ausgaben von mehr als 5 000 € im Einzelfall (Bundesstraßen),Erwerb von Geräten und Maschinen mit Ausgaben von mehr als 5 000 € im Einzelfall (Bundesstraßen),812231201.0
1049,2237,10,1,63603,11855727.87,Zuschüsse zur Gewährung einer Rente an Kleinlandwirte bei Landabgabe (Landabgaberente),636031001,63603100111856,sechsdreisechsnulldreieinsnullnulleinseinseinsachtfünfsechs  Zuschüsse zur Gewährung einer Rente an Kleinlandwirte bei Landabgabe (Landabgaberente),Zuschüsse zur Gewährung einer Rente an Kleinlandwirte bei Landabgabe (Landabgaberente),636031001.0
1050,4445,17,13,42709,11817294.56,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091713,42709171311817,"vierzweisiebennullneuneinssiebeneinsdreieinseinsachteinssieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091613.0
1051,3493,12,22,11101,11707691.38,"Gebühren, sonstige Entgelte",111011222,11101122211708,"einseinseinsnulleinseinszweizweizweieinseinssiebennullacht  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111011222.0
1054,3830,14,13,54781,11622703.37,Nicht aufteilbare sächliche Verwaltungsausgaben,547811413,54781141311623,fünfviersiebenachteinseinsviereinsdreieinseinssechszweidrei  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547811513.0
1055,4258,16,14,42801,11614642.43,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011614,42801161411615,vierzweiachtnulleinseinssechseinsviereinseinssechseinsfünf  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011615.0
1056,1613,7,18,51101,11614190.47,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010718,51101071811614,"fünfeinseinsnulleinsnullsiebeneinsachteinseinssechseinsvier  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011116.0
1058,1780,8,13,13201,11588638.67,Erlöse aus der Veräußerung von beweglichen Sachen,132010813,13201081311589,einsdreizweinulleinsnullachteinsdreieinseinsfünfachtneun  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,132010213.0
1059,2891,12,1,88302,11586000.0,Zuweisungen an kommunale Baulastträger nach § 5a Bundesfernstraßengesetz (FStrG),883021201,88302120111586,achtachtdreinullzweieinszweinulleinseinseinsfünfachtsechs  Zuweisungen an kommunale Baulastträger nach § 5a Bundesfernstraßengesetz (FStrG),,
1060,1576,7,16,42201,11583809.6,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010716,42201071611584,"vierzweizweinulleinsnullsiebeneinssechseinseinsfünfachtvier  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010716.0
1061,3695,14,7,53402,11556782.45,Gebühren für die Benutzung ziviler Flugplätze,534021407,53402140711557,fünfdreiviernullzweieinsviernullsiebeneinseinsfünffünfsieben  Gebühren für die Benutzung ziviler Flugplätze,Gebühren für die Benutzung ziviler Flugplätze,534021407.0
1062,1226,6,24,53202,11544255.11,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532020624,53202062411544,fünfdreizweinullzweinullsechszweiviereinseinsfünfviervier  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532020624.0
1063,1224,6,24,52701,11519970.48,Dienstreisen,527010624,52701062411520,fünfzweisiebennulleinsnullsechszweiviereinseinsfünfzweinull  Dienstreisen,Dienstreisen,527010412.0
1065,3643,14,4,98101,11405155.84,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011404,98101140411405,neunachteinsnulleinseinsviernullviereinseinsviernullfünf  Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981011410.0
1066,1590,7,17,42201,11384120.29,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010717,42201071711384,"vierzweizweinulleinsnullsiebeneinssiebeneinseinsdreiachtvier  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010715.0
1068,1496,7,12,42202,11356474.35,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422020712,42202071211356,vierzweizweinullzweinullsiebeneinszweieinseinsdreifünfsechs  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422021116.0
1070,1490,7,12,51802,11311241.84,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020712,51802071211311,fünfeinsachtnullzweinullsiebeneinszweieinseinsdreieinseins  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021113.0
1072,1707,8,10,18214,11173746.04,Tilgungsbeiträge,182140810,18214081011174,einsachtzweieinsviernullachteinsnulleinseinseinssiebenvier  Tilgungsbeiträge,Tilgungsbeiträge,182140810.0
1073,1215,6,24,42709,11107632.99,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090624,42709062411108,"vierzweisiebennullneunnullsechszweiviereinseinseinsnullacht  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090620.0
1075,4155,16,4,88201,11083624.13,Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung (chance.<ZW>natur),882011604,88201160411084,achtachtzweinulleinseinssechsnullviereinseinsnullachtvier  Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung (chance.<ZW>natur),,
1076,1816,8,15,11999,11011255.53,Vermischte Einnahmen,119990815,11999081511011,einseinsneunneunneunnullachteinsfünfeinseinsnulleinseins  Vermischte Einnahmen,Vermischte Einnahmen,119990810.0
1077,3437,12,20,51701,10957602.28,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011220,51701122010958,"fünfeinssiebennulleinseinszweizweinulleinsnullneunfünfacht  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010112.0
1078,136,2,12,53251,10952545.47,Aufträge und Dienstleistungen im Bereich Informationstechnik,532510212,53251021210953,fünfdreizweifünfeinsnullzweieinszweieinsnullneunfünfdrei  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532510212.0
1083,638,5,12,51711,10836392.83,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517110512,51711051210836,"fünfeinssiebeneinseinsnullfünfeinszweieinsnullachtdreisechs  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517110512.0
1084,2735,11,13,51802,10835584.54,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021113,51802111310836,fünfeinsachtnullzweieinseinseinsdreieinsnullachtdreisechs  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020312.0
1087,2351,10,12,51802,10814915.6,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021012,51802101210815,fünfeinsachtnullzweieinsnulleinszweieinsnullachteinsfünf  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021017.0
1090,1557,7,15,42201,10714265.0,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010715,42201071510714,"vierzweizweinulleinsnullsiebeneinsfünfeinsnullsiebeneinsvier  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010713.0
1091,3850,15,3,53103,10700036.32,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,531031503,53103150310700,fünfdreieinsnulldreieinsfünfnulldreieinsnullsiebennullnull  Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,531031503.0
1093,796,6,3,68403,10664000.0,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,684030603,68403060310664,sechsachtviernulldreinullsechsnulldreieinsnullsechssechsvier  Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,684030603.0
1094,3035,12,5,34101,10585709.97,"Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""",341011205,34101120510586,"dreiviereinsnulleinseinszweinullfünfeinsnullfünfachtsechs  Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""","Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""",341011205.0
1095,1746,8,12,11201,10563380.44,"Geldstrafen, Geldbußen und Gerichtskosten",112010812,11201081210563,"einseinszweinulleinsnullachteinszweieinsnullfünfsechsdrei  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112011222.0
1096,4683,30,2,16201,10560875.23,Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),162013002,16201300210561,einssechszweinulleinsdreinullnullzweieinsnullfünfsechseins  Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),Zinsen für Darlehen nach dem Bundesausbildungsförderungsgesetz (BAföG),162013002.0
1097,1952,9,11,42401,10537160.24,Zuführung an die Versorgungsrücklage,424010911,42401091110537,vierzweiviernulleinsnullneuneinseinseinsnullfünfdreisieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,424011711.0
1098,3355,12,19,11101,10528617.43,"Gebühren, sonstige Entgelte",111011219,11101121910529,"einseinseinsnulleinseinszweieinsneuneinsnullfünfzweineun  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111110512.0
1099,3271,12,17,51802,10487038.68,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021217,51802121710487,fünfeinsachtnullzweieinszweieinssiebeneinsnullvierachtsieben  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021517.0
1100,1288,6,25,51411,10481399.22,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514110625,51411062510481,"fünfeinsviereinseinsnullsechszweifünfeinsnullvierachteins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010514.0
1102,944,6,12,53202,10449889.71,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532020612,53202061210450,fünfdreizweinullzweinullsechseinszweieinsnullvierfünfnull  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532020615.0
1103,4678,23,12,53201,10444346.38,Aufträge und Dienstleistungen im Bereich Informationstechnik,532012312,53201231210444,fünfdreizweinulleinszweidreieinszweieinsnullvierviervier  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532012012.0
1105,482,4,55,51802,10437895.97,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020455,51802045510438,fünfeinsachtnullzweinullvierfünffünfeinsnullvierdreiacht  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020452.0
1106,2068,9,14,81233,10420645.05,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812330914,81233091410421,"achteinszweidreidreinullneuneinsviereinsnullvierzweieins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812430913.0
