,index,Epl.,Kap.,Tit.,Ist 2013,Zweckbestimmung,2013 id,id_nlp_help,id_nlp,2013 Zweck,id
1521,4422,16,5,51101,3319785.55,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",511011605,5110116053320,"fünfeinseinsnulleinseinssechsnullfünfdreidreizweinull  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010513.0
1522,4249,15,10,42802,3315308.76,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428021510,4280215103315,vierzweiachtnullzweieinsfünfeinsnulldreidreieinsfünf  Entgelte für Wissenschaftlerinnen und Wissenschaftler,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428020513.0
1523,3190,12,9,51401,3313441.92,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011209,5140112093313,"fünfeinsviernulleinseinszweinullneundreidreieinsdrei  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011228.0
1524,3320,12,12,26101,3312556.33,Erstattung von Personal- und Reisekosten,261011212,2610112123313,zweisechseinsnulleinseinszweieinszweidreidreieinsdrei  Erstattung von Personal- und Reisekosten,,
1525,2166,9,15,81233,3306954.77,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812330915,8123309153307,"achteinszweidreidreinullneuneinsfünfdreidreinullsieben  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812530915.0
1526,1411,7,1,12103,3306191.43,Gewinn aus der Beteiligung an der juris GmbH,121030701,1210307013306,einszweieinsnulldreinullsiebennulleinsdreidreinullsechs  Gewinn aus der Beteiligung an der juris GmbH,Gewinn aus der Beteiligung an der juris GmbH,121030712.0
1527,2266,10,2,89301,3301971.97,Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,893011002,8930110023302,achtneundreinulleinseinsnullnullzweidreidreinullzwei  Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,893011002.0
1528,629,5,3,52701,3277769.33,Dienstreisen,527010503,5270105033278,fünfzweisiebennulleinsnullfünfnulldreidreizweisiebenacht  Dienstreisen,Dienstreisen,527010513.0
1530,1535,7,5,63403,3271146.4,Zuweisungen an den Versorgungsfonds,634030705,6340307053271,sechsdreiviernulldreinullsiebennullfünfdreizweisiebeneins  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634030415.0
1531,4338,16,1,44101,3269399.78,Beihilfen aufgrund der Beihilfevorschriften,441011601,4410116013269,vierviereinsnulleinseinssechsnulleinsdreizweisechsneun  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441012011.0
1532,2583,11,1,44101,3265426.87,Beihilfen aufgrund der Beihilfevorschriften,441011101,4410111013265,vierviereinsnulleinseinseinsnulleinsdreizweisechsfünf  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441011011.0
1533,3850,14,4,51401,3263048.45,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011404,5140114043263,"fünfeinsviernulleinseinsviernullvierdreizweisechsdrei  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010432.0
1534,3248,12,10,53562,3259702.01,"Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen",535621210,5356212103260,"fünfdreifünfsechszweieinszweieinsnulldreizweisechsnull  Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen","Bestandserfassung der Bundesfernstraßen, Koordinierung und Steuerung der Fachinformationssysteme im Straßenwesen",535021201.0
1535,3376,12,14,42729,3258344.13,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427291214,4272912143258,"vierzweisiebenzweineuneinszweieinsvierdreizweifünfacht  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191516.0
1536,539,5,1,51901,3251754.98,Unterhaltung der Grundstücke und baulichen Anlagen,519010501,5190105013252,fünfeinsneunnulleinsnullfünfnulleinsdreizweifünfzwei  Unterhaltung der Grundstücke und baulichen Anlagen,Unterhaltung der Grundstücke und baulichen Anlagen,519010802.0
1537,3812,14,3,53201,3240877.05,"Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",532011403,5320114033241,"fünfdreizweinulleinseinsviernulldreidreizweiviereins  Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten","Betrieb Flugplätze und Depots, einschließlich sonstiger Betriebskosten",534111407.0
1538,632,5,3,63403,3215464.09,Zuweisungen an den Versorgungsfonds,634030503,6340305033215,sechsdreiviernulldreinullfünfnulldreidreizweieinsfünf  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634032111.0
1539,1826,8,14,11999,3214531.61,Vermischte Einnahmen,119990814,1199908143215,einseinsneunneunneunnullachteinsvierdreizweieinsfünf  Vermischte Einnahmen,Vermischte Einnahmen,119990453.0
1540,2921,12,1,81255,3209362.31,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",812551201,8125512013209,"achteinszweifünffünfeinszweinulleinsdreizweinullneun  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
1541,2620,11,1,53255,3205655.45,Ausgaben für Aufträge und Dienstleistungen,532551101,5325511013206,fünfdreizweifünffünfeinseinsnulleinsdreizweinullsechs  Ausgaben für Aufträge und Dienstleistungen,,
1542,2657,11,2,53371,3200679.39,"Transfer- und Medienarbeit, Kampagnen, Konferenzen , Tagungen, Messen und Ausstellungen",533711102,5337111023201,"fünfdreidreisiebeneinseinseinsnullzweidreizweinulleins  Transfer- und Medienarbeit, Kampagnen, Konferenzen , Tagungen, Messen und Ausstellungen",,
1543,2265,10,2,68501,3188000.0,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685011002,6850110023188,sechsachtfünfnulleinseinsnullnullzweidreieinsachtacht  Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685011002.0
1545,4360,16,1,53255,3185266.58,Ausgaben für Aufträge und Dienstleistungen,532551601,5325516013185,fünfdreizweifünffünfeinssechsnulleinsdreieinsachtfünf  Ausgaben für Aufträge und Dienstleistungen,,
1546,4006,14,67,67157,3181359.53,Beteiligung an den Versorgungslasten der sonstigen Bereiche,671571467,6715714673181,sechssiebeneinsfünfsiebeneinsviersechssiebendreieinsachteins  Beteiligung an den Versorgungslasten der sonstigen Bereiche,Beteiligung an den Versorgungslasten der sonstigen Bereiche,671571411.0
1547,2009,9,12,52701,3180862.88,Dienstreisen,527010912,5270109123181,fünfzweisiebennulleinsnullneuneinszweidreieinsachteins  Dienstreisen,,
1548,2183,9,16,42841,3159758.87,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428410916,4284109163160,vierzweiachtviereinsnullneuneinssechsdreieinssechsnull  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010213.0
1549,3636,12,25,53285,3159715.76,Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),532851225,5328512253160,fünfdreizweiachtfünfeinszweizweifünfdreieinssechsnull  Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),Modellvorhaben der Raumordnung (Raumordnerisches Aktionsprogramm),532842502.0
1550,4096,15,2,88291,3155798.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882911502,8829115023156,achtachtzweineuneinseinsfünfnullzweidreieinsfünfsechs  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882211005.0
1552,1179,6,25,51855,3140557.89,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",518550625,5185506253141,"fünfeinsachtfünffünfnullsechszweifünfdreieinsviereins  Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software",,
1553,3959,14,20,55102,3135257.05,"Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung",551021420,5510214203135,"fünffünfeinsnullzweieinsvierzweinulldreieinsdreifünf  Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung","Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung",551021404.0
1554,2581,11,1,42709,3130789.5,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091101,4270911013131,"vierzweisiebennullneuneinseinsnulleinsdreieinsdreieins  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390916.0
1555,4078,15,2,63605,3127563.28,Leistungen des Bundes für Aufwendungen nach dem Mutterschutzgesetz,636051502,6360515023128,sechsdreisechsnullfünfeinsfünfnullzweidreieinszweiacht  Leistungen des Bundes für Aufwendungen nach dem Mutterschutzgesetz,,
1557,2659,11,2,68472,3100936.71,Maßnahmen zur Bekämpfung arbeitsbedingter Erkrankungen,684721102,6847211023101,sechsachtviersiebenzweieinseinsnullzweidreieinsnulleins  Maßnahmen zur Bekämpfung arbeitsbedingter Erkrankungen,,
1558,1518,7,5,51802,3093969.84,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020705,5180207053094,fünfeinsachtnullzweinullsiebennullfünfdreinullneunvier  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020917.0
1562,4090,15,2,68469,3075874.93,Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,684691502,6846915023076,sechsachtviersechsneuneinsfünfnullzweidreinullsiebensechs  Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Modellmaßnahmen und Forschungsvorhaben auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,684051504.0
1563,4770,19,67,43157,3060657.66,Versorgungsbezüge der Amtsträger und deren Hinterbliebenen,431571967,4315719673061,vierdreieinsfünfsiebeneinsneunsechssiebendreinullsechseins  Versorgungsbezüge der Amtsträger und deren Hinterbliebenen,Versorgungsbezüge der Amtsträger und deren Hinterbliebenen,431571911.0
1564,3020,12,3,75212,3058772.96,Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung für Verkehrsinfrastrukturvorhaben im Bereich der Bundeswasserstraßen,752121203,7521212033059,siebenfünfzweieinszweieinszweinulldreidreinullfünfneun  Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung für Verkehrsinfrastrukturvorhaben im Bereich der Bundeswasserstraßen,,
1565,3662,12,27,26101,3057104.84,Erstattung von Verwaltungskosten aus dem Inland,261011227,2610112273057,zweisechseinsnulleinseinszweizweisiebendreinullfünfsieben  Erstattung von Verwaltungskosten aus dem Inland,Erstattung von Verwaltungskosten aus dem Inland,261012514.0
1566,4559,16,67,44657,3055322.91,Beihilfen aufgrund der Beihilfevorschriften,446571667,4465716673055,vierviersechsfünfsiebeneinssechssechssiebendreinullfünffünf  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446570911.0
1567,1717,8,2,89601,3055008.08,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,896010802,8960108023055,achtneunsechsnulleinsnullachtnullzweidreinullfünffünf  Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,Restwertentschädigungen für Investitionen der Streitkräfte der Entsendestaaten in von ihnen benutzten Liegenschaften,896010802.0
1568,2923,12,2,18201,3051168.94,Rückzahlung von Darlehen an private Unternehmen für Investitionen zur Förderung von Umschlaganlagen des Kombinierten Verkehrs,182011202,1820112023051,einsachtzweinulleinseinszweinullzweidreinullfünfeins  Rückzahlung von Darlehen an private Unternehmen für Investitionen zur Förderung von Umschlaganlagen des Kombinierten Verkehrs,,
1569,73,2,1,41105,3036152.96,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18 Abgeordnetengesetz,411050201,4110502013036,viereinseinsnullfünfnullzweinulleinsdreinulldreisechs  Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18 Abgeordnetengesetz,Übergangsgeld für ausgeschiedene Mitglieder des Deutschen Bundestages nach § 18  Abgeordnetengesetz,411050212.0
1571,2296,10,5,89321,3019000.0,Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,893211005,8932110053019,achtneundreizweieinseinsnullnullfünfdreinulleinsneun  Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -,893211005.0
1572,88,2,1,44101,3017343.71,Beihilfen aufgrund der Beihilfevorschriften,441010201,4410102013017,vierviereinsnulleinsnullzweinulleinsdreinulleinssieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,441010311.0
1573,4495,16,7,52604,3012517.71,Kosten für Sachverständigengutachten bei Genehmigungsverfahren,526041607,5260416073013,fünfzweisechsnullviereinssechsnullsiebendreinulleinsdrei  Kosten für Sachverständigengutachten bei Genehmigungsverfahren,Kosten für Sachverständigengutachten und für Öffentlichkeitsbeteiligungen bei Genehmigungsverfahren,526041615.0
1574,759,6,2,53209,3008994.3,IT-Steuerung Bund,532090602,5320906023009,fünfdreizweinullneunnullsechsnullzweidreinullnullneun  IT-Steuerung Bund,,
1576,3773,14,2,68401,3000000.0,Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,684011402,6840114023000,sechsachtviernulleinseinsviernullzweidreinullnullnull  Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,Unterstützungsleistungen für unverschuldet in Not geratene ehemalige Angehörige der Bundeswehr und der NVA sowie für deren Hinterbliebene,684011410.0
1577,3984,14,22,68708,3000000.0,Beitrag zu den Verwaltungskosten der Agentur für das taktische NATO-Luftverteidigungssystem mittlerer Reichweite (NAMEADSMA),687081422,6870814223000,sechsachtsiebennullachteinsvierzweizweidreinullnullnull  Beitrag zu den Verwaltungskosten der Agentur für das taktische NATO-Luftverteidigungssystem mittlerer Reichweite (NAMEADSMA),,
1578,4381,16,2,68704,3000000.0,Beitrag für den Umweltbereich des NDEP-Fonds,687041602,6870416023000,sechsachtsiebennullviereinssechsnullzweidreinullnullnull  Beitrag für den Umweltbereich des NDEP-Fonds,,
1579,4631,17,2,88262,2999681.33,"Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen",882621702,8826217023000,"achtachtzweisechszweieinssiebennullzweidreinullnullnull  Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen","Zuweisungen zum Bau, zum Erwerb, zur Einrichtung und zur Bauerhaltung von zentralen oder überregionalen Jugendbildungs- und Jugendbegegnungsstätten sowie Jugendherbergen",882021702.0
1580,3446,12,16,42821,2999494.71,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211216,4282112162999,vierzweiachtzweieinseinszweieinssechszweineunneunneun  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428311116.0
1581,3888,14,7,53201,2998313.64,Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,532011407,5320114072998,fünfdreizweinulleinseinsviernullsiebenzweineunneunacht  Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,Schifffahrts- und Hafengebühren sowie durch Ausschiffung im Ausland entstehende sächliche Ausgaben,534011407.0
1582,518,5,1,28209,2996565.24,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",282090501,2820905012997,"zweiachtzweinullneunnullfünfnulleinszweineunneunsieben  Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen","Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",282090911.0
1583,138,2,1,51156,2988674.77,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",511560201,5115602012989,"fünfeinseinsfünfsechsnullzweinulleinszweineunachtneun  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",,
1585,522,5,1,54709,2973068.21,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",547090501,5470905012973,"fünfviersiebennullneunnullfünfnulleinszweineunsiebendrei  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",547091011.0
1586,4370,16,2,53203,2971269.61,Maßnahmen zur Umsetzung der CDM/JI-Initiative,532031602,5320316022971,fünfdreizweinulldreieinssechsnullzweizweineunsiebeneins  Maßnahmen zur Umsetzung der CDM/JI-Initiative,,
1587,3770,14,2,53999,2968400.72,Vermischte Verwaltungsausgaben,539991402,5399914022968,fünfdreineunneunneuneinsviernullzweizweineunsechsacht  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539991112.0
1588,3731,14,1,44301,2966818.11,Fürsorgeleistungen und Unterstützungen,443011401,4430114012967,viervierdreinulleinseinsviernulleinszweineunsechssieben  Fürsorgeleistungen und Unterstützungen,,
1589,3024,12,3,81112,2965246.2,Beschaffung von Fahrzeugen und Geräten für die maritime Notfallvorsorge,811121203,8111212032965,achteinseinseinszweieinszweinulldreizweineunsechsfünf  Beschaffung von Fahrzeugen und Geräten für die maritime Notfallvorsorge,Beschaffung von Fahrzeugen und Geräten für die maritime Notfallvorsorge,811021203.0
1592,941,6,12,42203,2947407.41,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030612,4220306122947,vierzweizweinulldreinullsechseinszweizweineunviersieben  Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,422030624.0
1593,341,4,5,68751,2947054.56,Förderung deutscher Künstler im Ausland,687510405,6875104052947,sechsachtsiebenfünfeinsnullviernullfünfzweineunviersieben  Förderung deutscher Künstler im Ausland,Förderung deutscher Künstler im Ausland,687510452.0
1594,3721,14,1,53505,2928813.96,Zur Verfügung des Bundesministeriums der Verteidig für Zwecke des militärischen Abschirmdienstes,535051401,5350514012929,fünfdreifünfnullfünfeinsviernulleinszweineunzweineun  Zur Verfügung des Bundesministeriums der Verteidig für Zwecke des militärischen Abschirmdienstes,,
1595,1406,6,67,63256,2924407.32,Abfindungen und Erstattungen des Bundes für Versorgungslasten,632560667,6325606672924,sechsdreizweifünfsechsnullsechssechssiebenzweineunzweivier  Abfindungen und Erstattungen des Bundes für Versorgungslasten,Erstattungen des Bundes für Versorgungslasten,632571211.0
1596,3051,12,3,52501,2921233.94,Aus- und Fortbildung,525011203,5250112032921,fünfzweifünfnulleinseinszweinulldreizweineunzweieins  Aus- und Fortbildung,Aus- und Fortbildung,525010712.0
1597,3504,12,21,12401,2921141.55,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011221,1240112212921,"einszweiviernulleinseinszweizweieinszweineunzweieins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124011612.0
1598,1739,8,11,54201,2907289.25,Öffentlichkeitsarbeit,542010811,5420108112907,fünfvierzweinulleinsnullachteinseinszweineunnullsieben  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010911.0
1599,3288,12,11,42709,2906942.98,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091211,4270912112907,"vierzweisiebennullneuneinszweieinseinszweineunnullsieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091219.0
1600,1636,7,10,42709,2904353.11,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090710,4270907102904,"vierzweisiebennullneunnullsiebeneinsnullzweineunnullvier  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090714.0
1601,2360,10,12,42709,2886351.02,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091012,4270910122886,"vierzweisiebennullneuneinsnulleinszweizweiachtachtsechs  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091116.0
1602,2914,12,1,63403,2881360.55,Zuweisungen an den Versorgungsfonds,634031201,6340312012881,sechsdreiviernulldreieinszweinulleinszweiachtachteins  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,634031222.0
1604,3351,12,12,51155,2878039.39,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",511551212,5115512122878,"fünfeinseinsfünffünfeinszweieinszweizweiachtsiebenacht  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software Wartung",,
1605,769,6,2,63203,2873769.5,Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,632030602,6320306022874,sechsdreizweinulldreinullsechsnullzweizweiachtsiebenvier  Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,632130601.0
1606,4429,16,5,52602,2866870.86,Sachverständige,526021605,5260216052867,fünfzweisechsnullzweieinssechsnullfünfzweiachtsechssieben  Sachverständige,,
1607,3067,12,3,53255,2847562.75,Ausgaben für Aufträge und Dienstleistungen,532551203,5325512032848,fünfdreizweifünffünfeinszweinulldreizweiachtvieracht  Ausgaben für Aufträge und Dienstleistungen,,
1609,78,2,1,41117,2830384.36,"Auslandsdienstreisen der Abgeordneten nach § 17 Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",411170201,4111702012830,"viereinseinseinssiebennullzweinulleinszweiachtdreinull  Auslandsdienstreisen der Abgeordneten nach § 17 Abgeordnetengesetz, ohne Reisen zum Europarat, zur Interparlamentarischen Union, NATO und Parlamentarischen Versammlung der OSZE",,
1611,3972,14,20,89641,2824000.0,Investitionen,896411420,8964114202824,achtneunsechsviereinseinsvierzweinullzweiachtzweivier  Investitionen,Investitionen,894111404.0
1613,2842,11,12,68303,2813462.47,Erstattung von Sozialversicherungsbeiträgen bei Kurzarbeit im Hochwassergebiet 2013,683031112,6830311122813,sechsachtdreinulldreieinseinseinszweizweiachteinsdrei  Erstattung von Sozialversicherungsbeiträgen bei Kurzarbeit im Hochwassergebiet 2013,,
1614,839,6,8,38101,2805831.74,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010608,3810106082806,dreiachteinsnulleinsnullsechsnullachtzweiachtnullsechs  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010634.0
1616,579,5,2,68708,2796800.0,Intensivierung der europäischen Integration,687080502,6870805022797,sechsachtsiebennullachtnullfünfnullzweizweisiebenneunsieben  Intensivierung der europäischen Integration,,
1617,282,4,3,51701,2791364.16,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010403,5170104032791,"fünfeinssiebennulleinsnullviernulldreizweisiebenneuneins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010912.0
1618,3187,12,9,42709,2789774.14,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091209,4270912092790,"vierzweisiebennullneuneinszweinullneunzweisiebenneunnull  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091223.0
1619,623,5,3,44301,2789663.16,Fürsorgeleistungen und Unterstützungen,443010503,4430105032790,viervierdreinulleinsnullfünfnulldreizweisiebenneunnull  Fürsorgeleistungen und Unterstützungen,,
