,index,Epl.,Kap.,Tit.,Ist 2020,Zweckbestimmung,2020 id,id_nlp_help,id_nlp,2020 Zweck,id
1623,2200,9,16,42851,4495876.01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428510916,4285109164496,vierzweiachtfünfeinsnullneuneinssechsviervierneunsechs  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011217.0
1624,3283,12,15,26101,4494706.71,Erstattung von Personal- und Reisekosten,261011215,2610112154495,zweisechseinsnulleinseinszweieinsfünfviervierneunfünf  Erstattung von Personal- und Reisekosten,Erstattung von Personal- und Reisekosten,261011215.0
1625,4516,17,13,51101,4486897.88,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011713,5110117134487,"fünfeinseinsnulleinseinssiebeneinsdreiviervierachtsieben  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011413.0
1626,4171,15,17,53202,4483892.72,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532021517,5320215174484,fünfdreizweinullzweieinsfünfeinssiebenviervierachtvier  Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),532421220.0
1628,3591,12,28,42211,4480080.9,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422111228,4221112284480,vierzweizweieinseinseinszweizweiachtviervierachtnull  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422111217.0
1629,4252,16,11,54301,4479863.96,Veröffentlichungen und Fachinformationen,543011611,5430116114480,fünfvierdreinulleinseinssechseinseinsviervierachtnull  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,543010211.0
1630,3948,15,11,54201,4479712.22,Öffentlichkeitsarbeit,542011511,5420115114480,fünfvierzweinulleinseinsfünfeinseinsviervierachtnull  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,542010811.0
1631,2348,10,6,68706,4477384.21,Internationale nachhaltige Waldbewirtschaftung,687061006,6870610064477,sechsachtsiebennullsechseinsnullnullsechsvierviersiebensieben  Internationale nachhaltige Waldbewirtschaftung,Internationale nachhaltige Waldbewirtschaftung,687061006.0
1632,4375,16,16,42221,4471125.77,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211616,4222116164471,vierzweizweizweieinseinssechseinssechsvierviersiebeneins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211616.0
1633,4066,15,15,38101,4468970.04,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011515,3810115154469,dreiachteinsnulleinseinsfünfeinsfünfvierviersechsneun  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010513.0
1634,2238,9,17,53201,4465397.45,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010917,5320109174465,fünfdreizweinulleinsnullneuneinssiebenvierviersechsfünf  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010714.0
1635,2732,11,11,44657,4457262.94,Beihilfen aufgrund der Beihilfevorschriften,446571111,4465711114457,vierviersechsfünfsiebeneinseinseinseinsviervierfünfsieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446571111.0
1637,4914,30,12,81202,4449322.86,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812023012,8120230124449,"achteinszweinullzweidreinulleinszweivierviervierneun  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021218.0
1638,3075,12,4,54422,4406839.55,Building Information Modeling (BIM) Kompetenzzentrum,544221204,5442212044407,fünfviervierzweizweieinszweinullviervierviernullsieben  Building Information Modeling (BIM) Kompetenzzentrum,Building Information Modeling (BIM) Kompetenzzentrum,544221204.0
1639,710,5,13,42719,4406605.65,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190513,4271905134407,"vierzweisiebeneinsneunnullfünfeinsdreivierviernullsieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090513.0
1640,935,6,11,52602,4398121.37,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526020611,5260206114398,"fünfzweisechsnullzweinullsechseinseinsvierdreineunacht  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526320614.0
1642,545,5,2,63221,4380114.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),632210502,6322105024380,sechsdreizweizweieinsnullfünfnullzweivierdreiachtnull  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),632210502.0
1643,684,5,13,42802,4373483.89,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428020513,4280205134373,vierzweiachtnullzweinullfünfeinsdreivierdreisiebendrei  Entgelte für Wissenschaftlerinnen und Wissenschaftler,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428220513.0
1644,1907,9,1,68314,4364684.5,F &E und Echtzeitdienste für die Maritime Sicherheit,683140901,6831409014365,sechsachtdreieinsviernullneunnulleinsvierdreisechsfünf  F &E und Echtzeitdienste für die Maritime Sicherheit,F & E und Echtzeitdienste für die Maritime Sicherheit,683140901.0
1645,680,5,13,11999,4363997.09,Vermischte Einnahmen,119990513,1199905134364,einseinsneunneunneunnullfünfeinsdreivierdreisechsvier  Vermischte Einnahmen,Vermischte Einnahmen,119990513.0
1646,2007,9,11,54301,4359432.51,Veröffentlichungen und Fachinformationen,543010911,5430109114359,fünfvierdreinulleinsnullneuneinseinsvierdreifünfneun  Veröffentlichungen und Fachinformationen,Veröffentlichungen und Fachinformationen,543010511.0
1647,3110,12,10,53217,4354839.75,Wissenschaftliche und allgemein-wirtschaftliche Untersuchungen auf allen Fachgebieten der Verkehrsverwaltung,532171210,5321712104355,fünfdreizweieinssiebeneinszweieinsnullvierdreifünffünf  Wissenschaftliche und allgemein-wirtschaftliche Untersuchungen auf allen Fachgebieten der Verkehrsverwaltung,Wissenschaftliche und allgemein-wirtschaftliche Untersuchungen auf allen Fachgebieten der Verkehrsverwaltung,532171210.0
1648,2289,10,2,68501,4350000.0,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685011002,6850110024350,sechsachtfünfnulleinseinsnullnullzweivierdreifünfnull  Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.,685011002.0
1650,84,2,12,41116,4346649.24,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,411160212,4111602124347,viereinseinseinssechsnullzweieinszweivierdreiviersieben  Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,Inlandsdienst- und Mandatsreisen der Abgeordneten nach §§ 16 und 17 Abgeordnetengesetz,411160212.0
1651,1653,7,18,81202,4332566.05,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020718,8120207184333,"achteinszweinullzweinullsiebeneinsachtvierdreidreidrei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812021017.0
1652,4471,17,11,44657,4328910.02,Beihilfen aufgrund der Beihilfevorschriften,446571711,4465717114329,vierviersechsfünfsiebeneinssiebeneinseinsvierdreizweineun  Beihilfen aufgrund der Beihilfevorschriften,,
1653,4129,15,16,42709,4321973.92,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091516,4270915164322,"vierzweisiebennullneuneinsfünfeinssechsvierdreizweizwei  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191516.0
1654,2703,11,7,68401,4315539.94,"Initiative ""Neue Qualität der Arbeit""",684011107,6840111074316,"sechsachtviernulleinseinseinsnullsiebenvierdreieinssechs  Initiative ""Neue Qualität der Arbeit""","Initiative ""Neue Qualität der Arbeit""",684011107.0
1655,3084,12,5,68604,4310424.79,Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),686041205,6860412054310,sechsachtsechsnullviereinszweinullfünfvierdreieinsnull  Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR),686041205.0
1656,622,5,12,52903,4300952.62,Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529030512,5290305124301,fünfzweineunnulldreinullfünfeinszweivierdreinulleins  Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen,Für außergewöhnlichen Aufwand aus dienstlicher Veranlassung in besonderen Fällen,529030512.0
1657,2688,11,6,54631,4281807.88,Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,546311106,5463111064282,fünfviersechsdreieinseinseinsnullsechsvierzweiachtzwei  Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,,
1658,675,5,12,81131,4271082.35,Erwerb von Fahrzeugen,811310512,8113105124271,achteinseinsdreieinsnullfünfeinszweivierzweisiebeneins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811012512.0
1659,1164,6,21,42221,4266633.38,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422210621,4222106214267,vierzweizweizweieinsnullsechszweieinsvierzweisechssieben  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422012212.0
1662,4455,17,3,89324,4250000.0,Zuschüsse für überregionale Einrichtungen des Deutschen Müttergenesungswerkes,893241703,8932417034250,achtneundreizweiviereinssiebennulldreivierzweifünfnull  Zuschüsse für überregionale Einrichtungen des Deutschen Müttergenesungswerkes,Zuschüsse für überregionale Einrichtungen des Deutschen Müttergenesungswerkes,893241703.0
1663,3500,12,20,54701,4248704.81,Nicht aufteilbare sächliche Verwaltungsausgaben,547011220,5470112204249,fünfviersiebennulleinseinszweizweinullvierzweivierneun  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547011017.0
1664,303,4,32,51701,4239701.43,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010432,5170104324240,"fünfeinssiebennulleinsnullvierdreizweivierzweiviernull  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010432.0
1665,441,4,53,51701,4213833.91,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010453,5170104534214,"fünfeinssiebennulleinsnullvierfünfdreivierzweieinsvier  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011219.0
1666,1152,6,21,51701,4212509.63,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010621,5170106214213,"fünfeinssiebennulleinsnullsechszweieinsvierzweieinsdrei  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011222.0
1667,2668,11,5,68404,4209604.67,Nationaler Aktionsplan zur Behindertenpolitik und Teilhabebericht,684041105,6840411054210,sechsachtviernullviereinseinsnullfünfvierzweieinsnull  Nationaler Aktionsplan zur Behindertenpolitik und Teilhabebericht,,
1669,1557,7,13,53999,4186810.19,Vermischte Verwaltungsausgaben,539990713,5399907134187,fünfdreineunneunneunnullsiebeneinsdreiviereinsachtsieben  Vermischte Verwaltungsausgaben,Vermischte Verwaltungsausgaben,539990714.0
1672,918,6,11,23257,4179622.81,Beteiligung an den Versorgungslasten des Bundes,232570611,2325706114180,zweidreizweifünfsiebennullsechseinseinsviereinsachtnull  Beteiligung an den Versorgungslasten des Bundes,Beteiligung an den Versorgungslasten des Bundes,232570111.0
1673,737,6,1,68425,4174000.0,Beteiligung des Bundes an der Ausrichtung der European Championships 2022,684250601,6842506014174,sechsachtvierzweifünfnullsechsnulleinsviereinssiebenvier  Beteiligung des Bundes an der Ausrichtung der European Championships 2022,,
1674,1274,6,25,98103,4155646.29,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981030625,9810306254156,neunachteinsnulldreinullsechszweifünfviereinsfünfsechs  Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,981031512.0
1675,628,5,12,42719,4153588.17,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190512,4271905124154,"vierzweisiebeneinsneunnullfünfeinszweiviereinsfünfvier  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427191515.0
1676,1147,6,21,42709,4145756.97,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090621,4270906214146,"vierzweisiebennullneunnullsechszweieinsviereinsviersechs  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427190614.0
1678,3693,14,4,55102,4134374.62,"Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung",551021404,5510214044134,"fünffünfeinsnullzweieinsviernullvierviereinsdreivier  Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung","Wehrmedizinische, wehrpsychologische und sonstige militärische Forschung",551021404.0
1679,877,6,4,88222,4130095.15,Förderung von Investitionen in nationale Projekte des Städtebaus,882220604,8822206044130,achtachtzweizweizweinullsechsnullvierviereinsdreinull  Förderung von Investitionen in nationale Projekte des Städtebaus,Förderung von Investitionen in nationale Projekte des Städtebaus,882932502.0
1680,1816,8,13,28601,4130036.88,Einnahmen aus Vereinbarungen von EU-Mitgliedstaaten mit Tabakkonzernen,286010813,2860108134130,zweiachtsechsnulleinsnullachteinsdreiviereinsdreinull  Einnahmen aus Vereinbarungen von EU-Mitgliedstaaten mit Tabakkonzernen,Einnahmen aus Vereinbarungen von EU-Mitgliedstaaten mit Tabakkonzernen,286010813.0
1681,2850,11,15,42801,4117766.4,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011115,4280111154118,vierzweiachtnulleinseinseinseinsfünfviereinseinsacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011115.0
1682,3956,15,11,44657,4104002.07,Beihilfen aufgrund der Beihilfevorschriften,446571511,4465715114104,vierviersechsfünfsiebeneinsfünfeinseinsviereinsnullvier  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446571911.0
1683,4147,15,17,11999,4075496.76,Vermischte Einnahmen,119991517,1199915174075,einseinsneunneunneuneinsfünfeinssiebenviernullsiebenfünf  Vermischte Einnahmen,Vermischte Einnahmen,119991517.0
1684,4265,16,12,51101,4073303.62,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011612,5110116124073,"fünfeinseinsnulleinseinssechseinszweiviernullsiebendrei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011614.0
1685,3320,12,17,12401,4069637.93,"Einnahmen aus Vermietung, Verpachtung und Nutzung",124011217,1240112174070,"einszweiviernulleinseinszweieinssiebenviernullsiebennull  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",124011217.0
1686,3299,12,15,42709,4066757.39,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091215,4270912154067,"vierzweisiebennullneuneinszweieinsfünfviernullsechssieben  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090452.0
1688,1712,8,2,51701,4033690.9,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517010802,5170108024034,"fünfeinssiebennulleinsnullachtnullzweiviernulldreivier  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517010816.0
1689,498,4,55,81202,4031425.97,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020455,8120204554031,"achteinszweinullzweinullvierfünffünfviernulldreieins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020432.0
1690,4733,23,11,44657,4027530.77,Beihilfen aufgrund der Beihilfevorschriften,446572311,4465723114028,vierviersechsfünfsiebenzweidreieinseinsviernullzweiacht  Beihilfen aufgrund der Beihilfevorschriften,,
1691,1770,8,11,52602,4026919.05,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526020811,5260208114027,"fünfzweisechsnullzweinullachteinseinsviernullzweisieben  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",526220801.0
1692,2324,10,5,88221,4014249.99,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882211005,8822110054014,achtachtzweizweieinseinsnullnullfünfviernulleinsvier  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),882011504.0
1693,2925,12,1,13131,4012395.69,"Einnahmen aus der Veräußerung von Grundstücken, Grundstücksbestandteilen und beschränkt dinglichen Rechten",131311201,1313112014012,"einsdreieinsdreieinseinszweinulleinsviernulleinszwei  Einnahmen aus der Veräußerung von Grundstücken, Grundstücksbestandteilen und beschränkt dinglichen Rechten","Einnahmen aus der Veräußerung von Grundstücken, Grundstücksbestandteilen und beschränkt dinglichen Rechten",131311201.0
1694,3447,12,19,51101,4008082.07,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011219,5110112194008,"fünfeinseinsnulleinseinszweieinsneunviernullnullacht  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011219.0
1696,3479,12,20,42729,3994525.59,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427291220,4272912203995,"vierzweisiebenzweineuneinszweizweinulldreineunneunfünf  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427390512.0
1697,3041,12,3,75201,3991667.69,Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Bundeswasserstraßen,752011203,7520112033992,siebenfünfzweinulleinseinszweinulldreidreineunneunzwei  Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Bundeswasserstraßen,Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Bundeswasserstraßen,752011203.0
1698,986,6,14,54711,3987537.65,Nicht aufteilbare sächliche Verwaltungsausgaben,547110614,5471106143988,fünfviersiebeneinseinsnullsechseinsvierdreineunachtacht  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547110617.0
1699,946,6,12,54601,3987096.23,Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,546010612,5460106123987,fünfviersechsnulleinsnullsechseinszweidreineunachtsieben  Kosten aus Anlass der deutschen Präsidentschaft in der EU 2020,,
1700,1268,6,25,38101,3980138.65,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010625,3810106253980,dreiachteinsnulleinsnullsechszweifünfdreineunachtnull  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381010625.0
1701,3487,12,20,42709,3977955.96,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427091220,4270912203978,"vierzweisiebennullneuneinszweizweinulldreineunsiebenacht  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",427090718.0
1702,2333,10,5,68644,3976922.97,Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion,686441005,6864410053977,sechsachtsechsvierviereinsnullnullfünfdreineunsiebensieben  Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion,Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion,686441005.0
1703,3015,12,2,68207,3967285.86,Zuschuss an die DB AG für die Wahrnehmung von Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,682071202,6820712023967,sechsachtzweinullsiebeneinszweinullzweidreineunsechssieben  Zuschuss an die DB AG für die Wahrnehmung von Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,Zuschuss an die DB AG für die Wahrnehmung von Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements,682071202.0
1704,2894,11,16,42231,3963227.24,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422311116,4223111163963,vierzweizweidreieinseinseinseinssechsdreineunsechsdrei  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422013012.0
1705,1229,6,24,63201,3954000.0,Erstattungen von Verwaltungsausgaben an Länder,632010624,6320106243954,sechsdreizweinulleinsnullsechszweivierdreineunfünfvier  Erstattungen von Verwaltungsausgaben an Länder,Erstattungen von Verwaltungsausgaben an Länder,632010624.0
1707,2799,11,13,54401,3941038.58,"Forschung, Untersuchungen und Ähnliches",544011113,5440111133941,"fünfvierviernulleinseinseinseinsdreidreineunviereins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544011113.0
1709,662,5,12,81221,3934980.57,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812210512,8122105123935,"achteinszweizweieinsnullfünfeinszweidreineundreifünf  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812110512.0
1710,2974,12,1,51121,3930597.6,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511211201,5112112013931,"fünfeinseinszweieinseinszweinulleinsdreineundreieins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011713.0
1711,2023,9,12,51101,3927428.01,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010912,5110109123927,"fünfeinseinsnulleinsnullneuneinszweidreineunzweisieben  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011012.0
