,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,2021 id,id_nlp_help,id_nlp,2021 Zweck,id
703,4879,30,3,68518,33184329.1,Digitalisierung im Hochschul- und Wissenschaftssystem,685183003,68518300333184,sechsachtfünfeinsachtdreinullnulldreidreidreieinsachtvier  Digitalisierung im Hochschul- und Wissenschaftssystem,Digitalisierung im Hochschul- und Wissenschaftssystem,685183003.0
704,796,6,2,23201,33124703.16,Beiträge der Länder zum Polizei-IT-Fonds,232010602,23201060233125,zweidreizweinulleinsnullsechsnullzweidreidreieinszweifünf  Beiträge der Länder zum Polizei-IT-Fonds,Beiträge der Länder zum Polizei-IT-Fonds,232010602.0
705,2038,9,11,44657,33111111.82,Beihilfen aufgrund der Beihilfevorschriften,446570911,44657091133111,vierviersechsfünfsiebennullneuneinseinsdreidreieinseinseins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,446570111.0
706,1920,8,16,51801,33038040.42,Mieten und Pachten,518010816,51801081633038,fünfeinsachtnulleinsnullachteinssechsdreidreinulldreiacht  Mieten und Pachten,Mieten und Pachten,518011413.0
707,3077,12,4,68304,32950522.43,Förderung der Computerspieleentwicklung auf Bundesebene,683041204,68304120432951,sechsachtdreinullviereinszweinullvierdreizweineunfünfeins  Förderung der Computerspieleentwicklung auf Bundesebene,,
708,4499,17,3,68511,32857608.8,Zuschuss an die Deutsche Stiftung für Engagement und Ehrenamt,685111703,68511170332858,sechsachtfünfeinseinseinssiebennulldreidreizweiachtfünfacht  Zuschuss an die Deutsche Stiftung für Engagement und Ehrenamt,Zuschuss an die Deutsche Stiftung für Engagement und Ehrenamt,685111703.0
711,3180,12,10,89151,32696349.7,Baukostenzuschüsse für Investitionen in die Schienenwege der nicht bundeseigenen Eisenbahnen,891511210,89151121032696,achtneuneinsfünfeinseinszweieinsnulldreizweisechsneunsechs  Baukostenzuschüsse für Investitionen in die Schienenwege der nicht bundeseigenen Eisenbahnen,Baukostenzuschüsse für Investitionen in die Schienenwege der nicht bundeseigenen Eisenbahnen,891511210.0
713,341,4,52,63211,32500000.0,Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,632110452,63211045232500,sechsdreizweieinseinsnullvierfünfzweidreizweifünfnullnull  Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,632110452.0
714,1303,6,25,53204,32470632.46,"Verwendung, Einsätze und Maßnahmen der Bundespolizei außerhalb des Bundesgebiets",532040625,53204062532471,"fünfdreizweinullviernullsechszweifünfdreizweiviersiebeneins  Verwendung, Einsätze und Maßnahmen der Bundespolizei außerhalb des Bundesgebiets","Verwendung, Einsätze und Maßnahmen der Bundespolizei außerhalb des Bundesgebiets",532040625.0
715,905,6,4,88295,32007187.16,Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Investitionspakt Sportstätten),882950604,88295060432007,achtachtzweineunfünfnullsechsnullvierdreizweinullnullsieben  Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Investitionspakt Sportstätten),Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Investitionspakt Sportstätten),882952502.0
716,4547,17,12,42201,31839007.83,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011712,42201171231839,vierzweizweinulleinseinssiebeneinszweidreieinsachtdreineun  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,,
717,1778,8,10,63201,31742422.23,Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS),632010810,63201081031742,sechsdreizweinulleinsnullachteinsnulldreieinssiebenvierzwei  Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS),Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS),632010810.0
719,3172,12,10,89241,31384223.49,Zuschüsse an private Unternehmen für Investitionen in den Kombinierten Verkehr,892411210,89241121031384,achtneunzweiviereinseinszweieinsnulldreieinsdreiachtvier  Zuschüsse an private Unternehmen für Investitionen in den Kombinierten Verkehr,Zuschüsse an private Unternehmen für Investitionen in den Kombinierten Verkehr,892411210.0
721,528,5,1,68727,31259133.93,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",687270501,68727050131259,"sechsachtsiebenzweisiebennullfünfnulleinsdreieinszweifünfneun  Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit","Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",687270501.0
722,2060,9,12,42801,31181820.19,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010912,42801091231182,vierzweiachtnulleinsnullneuneinszweidreieinseinsachtzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011017.0
727,3260,12,13,42801,30795193.07,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011213,42801121330795,vierzweiachtnulleinseinszweieinsdreidreinullsiebenneunfünf  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011213.0
728,1309,6,25,81223,30773680.1,Erwerb von Kontrollgerät für Luftsicherheit,812230625,81223062530774,achteinszweizweidreinullsechszweifünfdreinullsiebensiebenvier  Erwerb von Kontrollgerät für Luftsicherheit,Erwerb von Kontrollgerät für Luftsicherheit,812230625.0
729,4954,30,11,43257,30734111.91,Versorgungsbezüge,432573011,43257301130734,vierdreizweifünfsiebendreinulleinseinsdreinullsiebendreivier  Versorgungsbezüge,Versorgungsbezüge,432573011.0
731,2997,12,1,42821,30682031.98,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211201,42821120130682,vierzweiachtzweieinseinszweinulleinsdreinullsechsachtzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428211217.0
732,3725,14,3,53821,30605593.49,Transportkosten,538211403,53821140330606,fünfdreiachtzweieinseinsviernulldreidreinullsechsnullsechs  Transportkosten,Transportkosten,538211403.0
733,1984,9,3,68702,30543801.14,Leistungen an die Internationale Atomenergie-Organisation (IAEO) in Wien,687020903,68702090330544,sechsachtsiebennullzweinullneunnulldreidreinullfünfviervier  Leistungen an die Internationale Atomenergie-Organisation (IAEO) in Wien,,
734,2320,10,1,63605,30327241.73,Zuschüsse zur Zusatzaltersversorgung für Arbeitnehmer in der Land- und Forstwirtschaft,636051001,63605100130327,sechsdreisechsnullfünfeinsnullnulleinsdreinulldreizweisieben  Zuschüsse zur Zusatzaltersversorgung für Arbeitnehmer in der Land- und Forstwirtschaft,Zuschüsse zur Zusatzaltersversorgung für Arbeitnehmer in der Land- und Forstwirtschaft,636051001.0
735,4857,30,2,66150,30270153.08,Darlehen als Soforthilfe für Studierende in pandemiebedingten Notlagen - Zinszuschüsse und Sicherheitsleistungen an die Kreditanstalt für Wiederaufbau (KfW),661503002,66150300230270,sechssechseinsfünfnulldreinullnullzweidreinullzweisiebennull  Darlehen als Soforthilfe für Studierende in pandemiebedingten Notlagen - Zinszuschüsse und Sicherheitsleistungen an die Kreditanstalt für Wiederaufbau (KfW),Darlehen als Soforthilfe für Studierende in pandemiebedingten Notlagen - Zinszuschüsse und Sicherheitsleistungen an die Kreditanstalt für Wiederaufbau (KfW) - und Nothilfemechanismus im BAföG,661503002.0
736,944,6,10,81111,30257939.47,Erwerb von Fahrzeugen,811110610,81111061030258,achteinseinseinseinsnullsechseinsnulldreinullzweifünfacht  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811110610.0
737,3806,14,8,51101,30150637.65,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511011408,51101140830151,"fünfeinseinsnulleinseinsviernullachtdreinulleinsfünfeins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511510916.0
738,3659,14,1,55931,30091367.1,Beitrag zu den Beschaffungskosten,559311401,55931140130091,fünffünfneundreieinseinsviernulleinsdreinullnullneuneins  Beitrag zu den Beschaffungskosten,Beitrag zu den Beschaffungskosten,559311401.0
739,3728,14,4,28101,30080766.37,"Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten",281011404,28101140430081,"zweiachteinsnulleinseinsviernullvierdreinullnullachteins  Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten","Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten",281011404.0
740,3959,15,3,68405,30032472.26,Kosten der Einführung einer digitalen Einreiseanmeldung,684051503,68405150330032,sechsachtviernullfünfeinsfünfnulldreidreinullnulldreizwei  Kosten der Einführung einer digitalen Einreiseanmeldung,Kosten der Einführung einer digitalen Einreiseanmeldung,684051503.0
741,3052,12,3,52105,29912977.92,"Aufwendungen für Planungs-, Prüfungs- und Bauüberwachungsaufgaben",521051203,52105120329913,"fünfzweieinsnullfünfeinszweinulldreizweineunneuneinsdrei  Aufwendungen für Planungs-, Prüfungs- und Bauüberwachungsaufgaben","Aufwendungen für Planungs-, Prüfungs- und Bauüberwachungsaufgaben",521051203.0
742,1943,9,1,89210,29885774.26,Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze,892100901,89210090129886,achtneunzweieinsnullnullneunnulleinszweineunachtachtsechs  Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze,Innovativer Schiffbau sichert wettbewerbsfähige Arbeitsplätze,892100901.0
743,2684,11,3,63601,29875513.45,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,636011103,63601110329876,sechsdreisechsnulleinseinseinsnulldreizweineunachtsiebensechs  Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,636011103.0
745,1679,7,18,42201,29819560.78,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010718,42201071829820,vierzweizweinulleinsnullsiebeneinsachtzweineunachtzweinull  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010712.0
746,1866,8,13,51401,29808271.94,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010813,51401081329808,"fünfeinsviernulleinsnullachteinsdreizweineunachtnullacht  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514010812.0
748,372,4,52,68524,29721000.0,Humboldt Forum,685240452,68524045229721,sechsachtfünfzweiviernullvierfünfzweizweineunsiebenzweieins  Humboldt Forum,Humboldt Forum,685240452.0
751,3178,12,10,68352,29493172.44,Umrüstung des GSM-R-Funksystems zur Erhöhung der Störfestigkeit,683521210,68352121029493,sechsachtdreifünfzweieinszweieinsnullzweineunvierneundrei  Umrüstung des GSM-R-Funksystems zur Erhöhung der Störfestigkeit,Umrüstung des GSM-R-Funksystems zur Erhöhung der Störfestigkeit,683521210.0
752,2833,11,13,42801,29416585.94,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011113,42801111329417,vierzweiachtnulleinseinseinseinsdreizweineunviereinssieben  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010912.0
754,5060,60,2,66601,29358411.32,Beitrag an den Internationalen Währungsfonds zur Ablösung der Zahlungsrückstände Somalias,666016002,66601600229358,sechssechssechsnulleinssechsnullnullzweizweineundreifünfacht  Beitrag an den Internationalen Währungsfonds zur Ablösung der Zahlungsrückstände Somalias,,
755,4766,23,2,68571,29329903.0,Förderung des kommunalen Engagements,685712302,68571230229330,sechsachtfünfsiebeneinszweidreinullzweizweineundreidreinull  Förderung des kommunalen Engagements,Förderung des kommunalen Engagements,685712302.0
756,438,4,53,42801,29328212.65,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010453,42801045329328,vierzweiachtnulleinsnullvierfünfdreizweineundreizweiacht  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010432.0
757,1380,6,28,53201,29224106.32,Aufträge und Dienstleistungen im Bereich Informationstechnik,532010628,53201062829224,fünfdreizweinulleinsnullsechszweiachtzweineunzweizweivier  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532011228.0
758,3351,12,17,11101,29061486.29,"Gebühren, sonstige Entgelte",111011217,11101121729061,"einseinseinsnulleinseinszweieinssiebenzweineunnullsechseins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010612.0
759,2991,12,1,82141,28990617.68,Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen),821411201,82141120128991,achtzweieinsviereinseinszweinulleinszweiachtneunneuneins  Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen),Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesstraßen),821411201.0
760,2027,9,10,89212,28965973.79,Investitionszuschüsse für Produktionsanlagen von persönlicher Schutzausrüstung und dem Patientenschutz dienender Medizinprodukte,892120910,89212091028966,achtneunzweieinszweinullneuneinsnullzweiachtneunsechssechs  Investitionszuschüsse für Produktionsanlagen von persönlicher Schutzausrüstung und dem Patientenschutz dienender Medizinprodukte,,
762,232,4,12,42201,28924368.66,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010412,42201041228924,vierzweizweinulleinsnullviereinszweizweiachtneunzweivier  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422010413.0
763,2773,11,11,98107,28846347.77,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071111,98107111128846,neunachteinsnullsiebeneinseinseinseinszweiachtachtviersechs  Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,981071111.0
765,760,6,1,68514,28596074.5,"Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",685140601,68514060128596,"sechsachtfünfeinsviernullsechsnulleinszweiachtfünfneunsechs  Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs","Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",685140601.0
767,2988,12,1,81122,28488215.65,Erwerb von Kraftfahrzeugen (Bundesstraßen),811221201,81122120128488,achteinseinszweizweieinszweinulleinszweiachtvierachtacht  Erwerb von Kraftfahrzeugen (Bundesstraßen),Erwerb von Kraftfahrzeugen (Bundesstraßen),811221201.0
768,4976,30,12,42801,28431494.48,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428013012,42801301228431,vierzweiachtnulleinsdreinulleinszweizweiachtvierdreieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428013012.0
770,3997,15,5,68701,28294687.43,Beiträge an internationale Organisationen,687011505,68701150528295,sechsachtsiebennulleinseinsfünfnullfünfzweiachtzweineunfünf  Beiträge an internationale Organisationen,Beiträge an internationale Organisationen,687011505.0
772,4342,16,13,42201,28154907.16,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011613,42201161328155,vierzweizweinulleinseinssechseinsdreizweiachteinsfünffünf  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422011615.0
773,1436,6,33,38103,28088517.67,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030633,38103063328089,dreiachteinsnulldreinullsechsdreidreizweiachtnullachtneun  Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,381030635.0
774,4189,15,17,42802,28016322.64,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428021517,42802151728016,vierzweiachtnullzweieinsfünfeinssiebenzweiachtnulleinssechs  Entgelte für Wissenschaftlerinnen und Wissenschaftler,Entgelte für Wissenschaftlerinnen und Wissenschaftler,428021513.0
775,4817,23,12,98101,27852019.7,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981012312,98101231227852,neunachteinsnulleinszweidreieinszweizweisiebenachtfünfzwei  Leistungen an Bundesbehörden zur Durchführung von Aufträgen,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,981012312.0
776,3894,14,13,12901,27766122.15,Leistungen Dritter für Aufträge an die Universitäten der Bundeswehr und sonstige Forschungseinrichtungen im Verteidigungsressort,129011413,12901141327766,einszweineunnulleinseinsviereinsdreizweisiebensiebensechssechs  Leistungen Dritter für Aufträge an die Universitäten der Bundeswehr und sonstige Forschungseinrichtungen im Verteidigungsressort,Leistungen Dritter für Aufträge an die Universitäten der Bundeswehr und sonstige Forschungseinrichtungen im Verteidigungsressort,129011413.0
777,1844,8,13,11201,27749559.29,"Geldstrafen, Geldbußen und Gerichtskosten",112010813,11201081327750,"einseinszweinulleinsnullachteinsdreizweisiebensiebenfünfnull  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",112510916.0
778,4503,17,3,68422,27724320.57,Förderung von Modellprojekten zur Einrichtung von Mehrgenerationenhäusern,684221703,68422170327724,sechsachtvierzweizweieinssiebennulldreizweisiebensiebenzweivier  Förderung von Modellprojekten zur Einrichtung von Mehrgenerationenhäusern,Förderung von Modellprojekten zur Einrichtung von Mehrgenerationenhäusern,684221703.0
781,3804,14,8,28601,27680566.59,Erstattung der Kosten für die Verwaltung und die Mitbenutzung von NATO-Einrichtungen in Deutschland und damit zusammenhängende Unterstützungsleistungen,286011408,28601140827681,zweiachtsechsnulleinseinsviernullachtzweisiebensechsachteins  Erstattung der Kosten für die Verwaltung und die Mitbenutzung von NATO-Einrichtungen in Deutschland und damit zusammenhängende Unterstützungsleistungen,Erstattung der Kosten für die Verwaltung und die Mitbenutzung von NATO-Einrichtungen in Deutschland und damit zusammenhängende Unterstützungsleistungen,286011408.0
783,60,2,11,43257,27671367.89,Versorgungsbezüge,432570211,43257021127671,vierdreizweifünfsiebennullzweieinseinszweisiebensechssiebeneins  Versorgungsbezüge,Versorgungsbezüge,432571911.0
785,402,4,52,89491,27500000.0,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",894910452,89491045227500,"achtneunvierneuneinsnullvierfünfzweizweisiebenfünfnullnull  Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""","Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",894910452.0
786,3902,14,13,53204,27400000.0,Beratungs- und Unterstützungsleistungen der BwConsulting GmbH,532041413,53204141327400,fünfdreizweinullviereinsviereinsdreizweisiebenviernullnull  Beratungs- und Unterstützungsleistungen der BwConsulting GmbH,Beratungs- und Unterstützungsleistungen der BwConsulting GmbH,532041413.0
787,4008,15,11,43257,27242003.84,Versorgungsbezüge,432571511,43257151127242,vierdreizweifünfsiebeneinsfünfeinseinszweisiebenzweivierzwei  Versorgungsbezüge,Versorgungsbezüge,432571511.0
788,1947,9,1,68623,27112590.94,Potenziale der digitalen Wirtschaft,686230901,68623090127113,sechsachtsechszweidreinullneunnulleinszweisiebeneinseinsdrei  Potenziale der digitalen Wirtschaft,Potenziale der digitalen Wirtschaft,686230901.0
789,1769,8,3,89121,26890000.0,Zuwendungen an die EWN Entsorgungswerk für Nuklearanlagen GmbH - Investitionen,891210803,89121080326890,achtneuneinszweieinsnullachtnulldreizweisechsachtneunnull  Zuwendungen an die EWN Entsorgungswerk für Nuklearanlagen GmbH - Investitionen,Zuwendungen an die EWN Entsorgungswerk für Nuklearanlagen GmbH - Investitionen,891210803.0
790,2390,10,6,68705,26855730.13,Beiträge an nationale und internationale Organisationen,687051006,68705100626856,sechsachtsiebennullfünfeinsnullnullsechszweisechsachtfünfsechs  Beiträge an nationale und internationale Organisationen,Beiträge an nationale und internationale Organisationen,687051006.0
791,4281,16,5,54401,26644854.41,"Forschung, Untersuchungen und Ähnliches",544011605,54401160526645,"fünfvierviernulleinseinssechsnullfünfzweisechssechsvierfünf  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",544011608.0
792,3650,14,1,68702,26575530.24,Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,687021401,68702140126576,sechsachtsiebennullzweieinsviernulleinszweisechsfünfsiebensechs  Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,687021401.0
795,1588,7,13,42201,26454317.36,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010713,42201071326454,"vierzweizweinulleinsnullsiebeneinsdreizweisechsvierfünfvier  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",422010717.0
797,3652,14,1,68704,26413000.0,Beiträge zum NATO Pipeline System,687041401,68704140126413,sechsachtsiebennullviereinsviernulleinszweisechsviereinsdrei  Beiträge zum NATO Pipeline System,Beiträge zum NATO Pipeline System,687041401.0
798,2995,12,1,42221,26381456.46,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211201,42221120126381,vierzweizweizweieinseinszweinulleinszweisechsdreiachteins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211221.0
799,3897,14,13,38101,26369702.03,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011413,38101141326370,dreiachteinsnulleinseinsviereinsdreizweisechsdreisiebennull  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,381011413.0
800,3097,12,5,67101,26084999.99,Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen,671011205,67101120526085,sechssiebeneinsnulleinseinszweinullfünfzweisechsnullachtfünf  Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen,Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen,671011205.0
801,3881,14,12,42801,25833888.13,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011412,42801141225834,vierzweiachtnulleinseinsviereinszweizweifünfachtdreivier  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010718.0
802,681,5,12,71121,25698702.28,"Kleine Neu-, Um- und Erweiterungsbauten",711210512,71121051225699,"siebeneinseinszweieinsnullfünfeinszweizweifünfsechsneunneun  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",711210512.0
803,2329,10,3,11909,25602761.75,Vermischte Einnahmen,119091003,11909100325603,einseinsneunnullneuneinsnullnulldreizweifünfsechsnulldrei  Vermischte Einnahmen,Vermischte Einnahmen,119091017.0
804,686,5,12,42232,25556451.23,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422320512,42232051225556,vierzweizweidreizweinullfünfeinszweizweifünffünffünfsechs  Bezüge und Nebenleistungen der beamteten Hilfskräfte,Bezüge und Nebenleistungen der beamteten Hilfskräfte,422120512.0
805,2611,10,17,42801,25541923.3,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011017,42801101725542,vierzweiachtnulleinseinsnulleinssiebenzweifünffünfvierzwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011512.0
807,3407,12,18,51802,25498879.77,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021218,51802121825499,fünfeinsachtnullzweieinszweieinsachtzweifünfvierneunneun  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518021215.0
808,2120,9,13,81233,25457041.06,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812330913,81233091325457,"achteinszweidreidreinullneuneinsdreizweifünfvierfünfsieben  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",812330914.0
809,3200,12,10,89111,25366159.73,"Investitionszuschuss an die ""Die Autobahn GmbH des Bundes"" für Bedarfsplanmaßnahmen gemäß Anlage 5 Investitionsgesetz Kohleregionen - InvKG (Bundesautobahnen)",891111210,89111121025366,"achtneuneinseinseinseinszweieinsnullzweifünfdreisechssechs  Investitionszuschuss an die ""Die Autobahn GmbH des Bundes"" für Bedarfsplanmaßnahmen gemäß Anlage 5 Investitionsgesetz Kohleregionen - InvKG (Bundesautobahnen)","Investitionszuschuss an die ""Die Autobahn GmbH des Bundes"" für Bedarfsplanmaßnahmen gemäß Anlage 5 Investitionsgesetz Kohleregionen - InvKG (Bundesautobahnen)",891111210.0
810,4250,16,2,53205,25366031.26,Internationale Zusammenarbeit,532051602,53205160225366,fünfdreizweinullfünfeinssechsnullzweizweifünfdreisechssechs  Internationale Zusammenarbeit,Internationale Zusammenarbeit,532051605.0
812,4506,17,3,68426,25252909.74,Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik,684261703,68426170325253,sechsachtvierzweisechseinssiebennulldreizweifünfzweifünfdrei  Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik,Zuschüsse und Leistungen für laufende Zwecke an Träger und für Aufgaben der Gleichstellungspolitik,684261703.0
813,4434,16,16,42801,25251307.14,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011616,42801161625251,vierzweiachtnulleinseinssechseinssechszweifünfzweifünfeins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428411517.0
814,3364,12,17,42801,25245050.07,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011217,42801121725245,vierzweiachtnulleinseinszweieinssiebenzweifünfzweivierfünf  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011715.0
815,301,4,32,42801,25231952.88,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010432,42801043225232,vierzweiachtnulleinsnullvierdreizweizweifünfzweidreizwei  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428010312.0
