,index,Epl.,Kap.,Tit.,Ist 2020,Zweckbestimmung,ministries,2020 id,id_nlp_help,id_nlp,2020 Zweckbestimmung,id
1322,1825,8,13,42709,7845531.06,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Finanzen,081342709,Bundesministerium der Finanzen einsdrei vierzweisiebennullneun ,"Bundesministerium der Finanzen einsdrei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",081342709
1323,1122,6,20,42801,7816238.9,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium des Innern und für Heimat,062042801,Bundesministerium des Innern und für Heimat zweinull vierzweiachtnulleins ,Bundesministerium des Innern und für Heimat zweinull vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,061442831
1324,2902,11,16,42801,7812997.51,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Arbeit und Soziales,111642801,Bundesministerium für Arbeit und Soziales einssechs vierzweiachtnulleins ,Bundesministerium für Arbeit und Soziales einssechs vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,111642801
1325,554,5,4,68711,7803438.49,Förderung der internationalen Museumskooperation,Auswärtiges Amt,050468711,Auswärtiges Amt nullvier sechsachtsiebeneinseins ,Auswärtiges Amt nullvier sechsachtsiebeneinseins  Förderung der internationalen Museumskooperation,Förderung der internationalen Museumskooperation,050468711
1326,2288,10,2,68405,7788104.26,Maßnahmen zur Förderung ausgewogener Ernährung,Bundesministerium für Ernährung und Landwirtschaft,100268405,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtviernullfünf ,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtviernullfünf  Maßnahmen zur Förderung ausgewogener Ernährung,Maßnahmen zur Förderung ausgewogener Ernährung,100268405
1327,2758,11,12,51701,7784539.78,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Arbeit und Soziales,111251701,Bundesministerium für Arbeit und Soziales einszwei fünfeinssiebennulleins ,"Bundesministerium für Arbeit und Soziales einszwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",111251701
1328,2305,10,4,27201,7749484.09,Einnahmen aus Beteiligungen der EU-Strukturfonds,Bundesministerium für Ernährung und Landwirtschaft,100427201,Bundesministerium für Ernährung und Landwirtschaft nullvier zweisiebenzweinulleins ,Bundesministerium für Ernährung und Landwirtschaft nullvier zweisiebenzweinulleins  Einnahmen aus Beteiligungen der EU-Strukturfonds,Einnahmen aus Beteiligungen der EU-Strukturfonds,100427201
1330,3289,12,15,53801,7733512.81,Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,Bundesministerium für Digitales und Verkehr,121553801,Bundesministerium für Digitales und Verkehr einsfünf fünfdreiachtnulleins ,Bundesministerium für Digitales und Verkehr einsfünf fünfdreiachtnulleins  Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,Beschaffung der Dokumenten-Vordrucke für die Zulassungsbescheinigungen Teil II,121553801
1331,1476,7,10,51802,7721257.92,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium der Justiz,071051802,Bundesministerium der Justiz einsnull fünfeinsachtnullzwei ,Bundesministerium der Justiz einsnull fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,071051802
1332,4339,16,15,11101,7721234.98,"Gebühren, sonstige Entgelte","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161511101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf einseinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünf einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",161511101
1333,4423,17,2,68406,7692208.4,Maßnahmen der Integrations- und Migrationsforschung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170268406,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtviernullsechs ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtviernullsechs  Maßnahmen der Integrations- und Migrationsforschung",Maßnahmen der Integrations- und Migrationsforschung,170268406
1334,1894,8,16,89201,7681330.25,Zuschüsse an Dritte zur Durchführung von Baumaßnahmen durch die Bundesfinanzverwaltung,Bundesministerium der Finanzen,081689201,Bundesministerium der Finanzen einssechs achtneunzweinulleins ,Bundesministerium der Finanzen einssechs achtneunzweinulleins  Zuschüsse an Dritte zur Durchführung von Baumaßnahmen durch die Bundesfinanzverwaltung,Zuschüsse an Dritte zur Durchführung von Baumaßnahmen durch die Bundesfinanzverwaltung,081689201
1335,3915,15,3,68405,7640995.96,Kosten der Einführung einer digitalen Einreiseanmeldung,Bundesministerium für Gesundheit,150368405,Bundesministerium für Gesundheit nulldrei sechsachtviernullfünf ,Bundesministerium für Gesundheit nulldrei sechsachtviernullfünf  Kosten der Einführung einer digitalen Einreiseanmeldung,Kosten der Einführung einer digitalen Einreiseanmeldung,150368405
1336,1777,8,12,11201,7634239.29,"Geldstrafen, Geldbußen und Gerichtskosten",Bundesministerium der Finanzen,081211201,Bundesministerium der Finanzen einszwei einseinszweinulleins ,"Bundesministerium der Finanzen einszwei einseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten","Geldstrafen, Geldbußen und Gerichtskosten",081211201
1337,1812,8,13,13201,7630672.92,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium der Finanzen,081313201,Bundesministerium der Finanzen einsdrei einsdreizweinulleins ,Bundesministerium der Finanzen einsdrei einsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,081313201
1338,2176,9,15,54431,7623997.37,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Wirtschaft und Klimaschutz,091554431,Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfviervierdreieins ,"Bundesministerium für Wirtschaft und Klimaschutz einsfünf fünfviervierdreieins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",091554431
1339,3153,12,10,89162,7611193.77,Investitionen zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und in den Aufbau einer entsprechenden Tank- und Ladeinfrastruktur,Bundesministerium für Digitales und Verkehr,121089162,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssechszwei ,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssechszwei  Investitionen zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und in den Aufbau einer entsprechenden Tank- und Ladeinfrastruktur,Investitionen zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und in den Aufbau einer entsprechenden Tank- und Ladeinfrastruktur,121089162
1340,3157,12,10,89183,7608535.21,Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei Dieselkraftfahrzeugen,Bundesministerium für Digitales und Verkehr,121089183,Bundesministerium für Digitales und Verkehr einsnull achtneuneinsachtdrei ,Bundesministerium für Digitales und Verkehr einsnull achtneuneinsachtdrei  Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei Dieselkraftfahrzeugen,Förderung der Entwicklung von Systemen zur Hardware-Nachrüstung bei dieselbetriebenen Kraftfahrzeugen und Maschinen,121089105
1341,851,6,4,66108,7603403.46,"Zinszuschüsse im Rahmen des Programms ""Altersgerecht Umbauen"" der KfW- Bankengruppe",Bundesministerium des Innern und für Heimat,060466108,Bundesministerium des Innern und für Heimat nullvier sechssechseinsnullacht ,"Bundesministerium des Innern und für Heimat nullvier sechssechseinsnullacht  Zinszuschüsse im Rahmen des Programms ""Altersgerecht Umbauen"" der KfW- Bankengruppe",,
1343,1549,7,13,42801,7572503.73,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Justiz,071342801,Bundesministerium der Justiz einsdrei vierzweiachtnulleins ,Bundesministerium der Justiz einsdrei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,071342801
1344,3417,12,19,38101,7562844.47,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Bundesministerium für Digitales und Verkehr,121938101,Bundesministerium für Digitales und Verkehr einsneun dreiachteinsnulleins ,Bundesministerium für Digitales und Verkehr einsneun dreiachteinsnulleins  Leistungen von Bundesbehörden zur Durchführung von Aufträgen,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,121938101
1345,4365,16,16,11999,7559882.04,Vermischte Einnahmen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161611999,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs einseinsneunneunneun ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs einseinsneunneunneun  Vermischte Einnahmen",Vermischte Einnahmen,161611999
1346,1239,6,24,51401,7519388.97,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium des Innern und für Heimat,062451401,Bundesministerium des Innern und für Heimat zweivier fünfeinsviernulleins ,"Bundesministerium des Innern und für Heimat zweivier fünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",062451401
1347,1433,6,34,42201,7513344.05,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,063442201,Bundesministerium des Innern und für Heimat dreivier vierzweizweinulleins ,Bundesministerium des Innern und für Heimat dreivier vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,063442201
1348,3871,14,13,45201,7505459.09,Erstattung an die Versorgungsanstalt des Bundes und der Länder (VBL) einschließlich Verwaltungskostenzuschlag,Bundesministerium der Verteidigung,141345201,Bundesministerium der Verteidigung einsdrei vierfünfzweinulleins ,Bundesministerium der Verteidigung einsdrei vierfünfzweinulleins  Erstattung an die Versorgungsanstalt des Bundes und der Länder (VBL) einschließlich Verwaltungskostenzuschlag,Erstattung an die Versorgungsanstalt des Bundes und der Länder (VBL) einschließlich Verwaltungskostenzuschlag,141345201
1350,1103,6,19,42201,7476563.35,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium des Innern und für Heimat,061942201,Bundesministerium des Innern und für Heimat einsneun vierzweizweinulleins ,Bundesministerium des Innern und für Heimat einsneun vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,061942201
1352,738,6,1,68426,7466746.38,Zentrale Maßnahmen auf dem Gebiet des nicht-olympischen Sports,Bundesministerium des Innern und für Heimat,060168426,Bundesministerium des Innern und für Heimat nulleins sechsachtvierzweisechs ,Bundesministerium des Innern und für Heimat nulleins sechsachtvierzweisechs  Zentrale Maßnahmen auf dem Gebiet des nicht-olympischen Sports,Zentrale Maßnahmen auf dem Gebiet des nicht-olympischen Sports,060168426
1354,4764,23,12,81202,7450480.51,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231281202,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei achteinszweinullzwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",231281202
1355,4258,16,12,98101,7449055.14,Leistungen an Bundesbehörden zur Durchführung von Aufträgen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161298101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei neunachteinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einszwei neunachteinsnulleins  Leistungen an Bundesbehörden zur Durchführung von Aufträgen",Leistungen an Bundesbehörden zur Durchführung von Aufträgen,161298101
1357,4679,23,1,68102,7427836.77,Leistungen nach dem Entwicklungshelfer-Gesetz,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230168102,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins sechsachteinsnullzwei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins sechsachteinsnullzwei  Leistungen nach dem Entwicklungshelfer-Gesetz,Leistungen nach dem Entwicklungshelfer-Gesetz,230168102
1358,3124,12,10,68602,7422726.68,Förderung der Aus- und Nachrüstung von Kraftfahrzeugen mit Abbiegeassistenzsystemen,Bundesministerium für Digitales und Verkehr,121068602,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechsnullzwei ,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechsnullzwei  Förderung der Aus- und Nachrüstung von Kraftfahrzeugen mit Abbiegeassistenzsystemen,,
1360,2329,10,5,68731,7404210.89,"Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",Bundesministerium für Ernährung und Landwirtschaft,100568731,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsiebendreieins ,"Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsiebendreieins  Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes","Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",100568731
1361,2869,11,16,23605,7356159.65,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs,Bundesministerium für Arbeit und Soziales,111623605,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullfünf ,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullfünf  Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs und der Vertragstransparenzstelle,111623605
1364,103,2,12,51101,7303872.04,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Deutscher Bundestag,021251101,Deutscher Bundestag einszwei fünfeinseinsnulleins ,"Deutscher Bundestag einszwei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",021251101
1365,2825,11,14,42201,7290288.95,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,111442201,Bundesministerium für Arbeit und Soziales einsvier vierzweizweinulleins ,Bundesministerium für Arbeit und Soziales einsvier vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111442201
1366,993,6,14,51701,7282810.03,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium des Innern und für Heimat,061451701,Bundesministerium des Innern und für Heimat einsvier fünfeinssiebennulleins ,"Bundesministerium des Innern und für Heimat einsvier fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",061451701
1367,3018,12,2,89104,7281538.02,Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastruktur im Bereich der Eisenbahnen des Bundes,Bundesministerium für Digitales und Verkehr,120289104,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullvier ,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullvier  Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastruktur im Bereich der Eisenbahnen des Bundes,Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich Bundesautobahnen,120174312
1368,4155,15,17,54711,7281057.23,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium für Gesundheit,151754711,Bundesministerium für Gesundheit einssieben fünfviersiebeneinseins ,Bundesministerium für Gesundheit einssieben fünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,151754711
1369,2000,9,11,42401,7278212.86,Zuführung an die Versorgungsrücklage,Bundesministerium für Wirtschaft und Klimaschutz,091142401,Bundesministerium für Wirtschaft und Klimaschutz einseins vierzweiviernulleins ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,091142401
1370,4189,16,1,68704,7275522.95,Export grüner und nachhaltiger (Umwelt-)Infrastruktur,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160168704,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtsiebennullvier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtsiebennullvier  Export grüner und nachhaltiger (Umwelt-)Infrastruktur",Export grüner und nachhaltiger (Umwelt-)Infrastruktur,160189202
1373,3971,15,12,51802,7258601.51,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Gesundheit,151251802,Bundesministerium für Gesundheit einszwei fünfeinsachtnullzwei ,Bundesministerium für Gesundheit einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,151251802
1374,2926,12,1,13231,7214538.07,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Digitales und Verkehr,120113231,Bundesministerium für Digitales und Verkehr nulleins einsdreizweidreieins ,Bundesministerium für Digitales und Verkehr nulleins einsdreizweidreieins  Erlöse aus der Veräußerung von beweglichen Sachen,Erlöse aus der Veräußerung von beweglichen Sachen,120113231
1375,4621,20,12,51802,7208386.52,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesrechnungshof,201251802,Bundesrechnungshof einszwei fünfeinsachtnullzwei ,Bundesrechnungshof einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,201251802
1376,547,5,2,68521,7201061.01,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,Auswärtiges Amt,050268521,Auswärtiges Amt nullzwei sechsachtfünfzweieins ,Auswärtiges Amt nullzwei sechsachtfünfzweieins  Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,050268521
1377,269,4,31,43257,7192965.98,Versorgungsbezüge,Bundeskanzler und Bundeskanzleramt,043143257,Bundeskanzler und Bundeskanzleramt dreieins vierdreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt dreieins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,043143257
1378,3668,14,3,63654,7177880.64,Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,Bundesministerium der Verteidigung,140363654,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfvier ,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfvier  Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,140363654
1379,1616,7,17,11101,7174133.15,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,071711101,Bundesministerium der Justiz einssieben einseinseinsnulleins ,"Bundesministerium der Justiz einssieben einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",071711101
1380,2116,9,14,81202,7173404.77,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium für Wirtschaft und Klimaschutz,091481202,Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweinullzwei ,"Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",091481202
1382,695,5,13,42801,7163585.71,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Auswärtiges Amt,051342801,Auswärtiges Amt einsdrei vierzweiachtnulleins ,Auswärtiges Amt einsdrei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,051342801
1383,799,6,2,53261,7154853.05,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,060253261,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweisechseins ,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweisechseins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,060253261
1384,859,6,4,68607,7152742.09,"Modellvorhaben ""Miteinander im Quartier"" - Förderung ressortübergreifender Maßnahmen in der Sozialen Stadt",Bundesministerium des Innern und für Heimat,060468607,Bundesministerium des Innern und für Heimat nullvier sechsachtsechsnullsieben ,"Bundesministerium des Innern und für Heimat nullvier sechsachtsechsnullsieben  Modellvorhaben ""Miteinander im Quartier"" - Förderung ressortübergreifender Maßnahmen in der Sozialen Stadt","Modellvorhaben ""Miteinander im Quartier"" - Förderung ressortübergreifender Maßnahmen in der Sozialen Stadt",250268607
1385,501,5,1,51711,7151773.93,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Auswärtiges Amt,050151711,Auswärtiges Amt nulleins fünfeinssiebeneinseins ,"Auswärtiges Amt nulleins fünfeinssiebeneinseins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",050151711
1387,3179,12,11,42401,7131336.69,Zuführung an die Versorgungsrücklage,Bundesministerium für Digitales und Verkehr,121142401,Bundesministerium für Digitales und Verkehr einseins vierzweiviernulleins ,Bundesministerium für Digitales und Verkehr einseins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,121142401
1388,3151,12,10,68661,7112600.12,"Zuwendungen für Forschungs-, Entwicklungs- und Modellvorhaben zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und zum Aufbau einer entsprechenden Tank- und Ladeinfrastruktur",Bundesministerium für Digitales und Verkehr,121068661,Bundesministerium für Digitales und Verkehr einsnull sechsachtsechssechseins ,"Bundesministerium für Digitales und Verkehr einsnull sechsachtsechssechseins  Zuwendungen für Forschungs-, Entwicklungs- und Modellvorhaben zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und zum Aufbau einer entsprechenden Tank- und Ladeinfrastruktur","Zuwendungen für Forschungs-, Entwicklungs- und Modellvorhaben zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und zum Aufbau einer entsprechenden Tank- und Ladeinfrastruktur",121068661
1389,667,5,12,51431,7097880.29,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Auswärtiges Amt,051251431,Auswärtiges Amt einszwei fünfeinsvierdreieins ,"Auswärtiges Amt einszwei fünfeinsvierdreieins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",051251431
1390,87,2,12,41119,7086951.08,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,Deutscher Bundestag,021241119,Deutscher Bundestag einszwei viereinseinseinsneun ,Deutscher Bundestag einszwei viereinseinseinsneun  Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,Aufwendungen zur Nutzung des gemeinsamen Informations- und Kommunikationssystems des Deutschen Bundestages sowie für Geschäftsbedarf nach § 12  Abs. 4 Nrn. 1 und 4 Abgeordnetengesetz,021241119
1391,1996,9,11,43457,7078313.35,Zuführung an die Versorgungsrücklage,Bundesministerium für Wirtschaft und Klimaschutz,091143457,Bundesministerium für Wirtschaft und Klimaschutz einseins vierdreivierfünfsieben ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierdreivierfünfsieben  Zuführung an die Versorgungsrücklage,Zuführung an die Versorgungsrücklage,091143457
1392,3052,12,3,42729,7065950.41,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Digitales und Verkehr,120342729,Bundesministerium für Digitales und Verkehr nulldrei vierzweisiebenzweineun ,"Bundesministerium für Digitales und Verkehr nulldrei vierzweisiebenzweineun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",120342729
1393,2290,10,2,89301,7054361.81,Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,Bundesministerium für Ernährung und Landwirtschaft,100289301,Bundesministerium für Ernährung und Landwirtschaft nullzwei achtneundreinulleins ,Bundesministerium für Ernährung und Landwirtschaft nullzwei achtneundreinulleins  Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung,100289301
