,index,Epl.,Kap.,Tit.,Ist 2016,Zweckbestimmung,ministries,2016 id,id_nlp_help,id_nlp,2016 Zweckbestimmung,id
1047,4537,30,2,66140,10023399.7,Bildungskredit (Erstattung von Kreditausfällen an die Kreditanstalt für Wiederaufbau),Bundesministerium für Bildung und Forschung,300266140,Bundesministerium für Bildung und Forschung nullzwei sechssechseinsviernull ,Bundesministerium für Bildung und Forschung nullzwei sechssechseinsviernull  Bildungskredit (Erstattung von Kreditausfällen an die Kreditanstalt für Wiederaufbau),,
1048,1485,8,2,69802,10017654.37,Abgeltung von Schäden und andere Aufwendungen im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,Bundesministerium der Finanzen,080269802,Bundesministerium der Finanzen nullzwei sechsneunachtnullzwei ,Bundesministerium der Finanzen nullzwei sechsneunachtnullzwei  Abgeltung von Schäden und andere Aufwendungen im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,Abgeltung von Schäden und andere Aufwendungen im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,080269802
1049,1242,7,1,68404,10000000.0,Zuschuss zur Erhöhung des Stiftungskapitals der Stiftung Warentest,Bundesministerium der Justiz,070168404,Bundesministerium der Justiz nulleins sechsachtviernullvier ,Bundesministerium der Justiz nulleins sechsachtviernullvier  Zuschuss zur Erhöhung des Stiftungskapitals der Stiftung Warentest,,
1050,138,2,12,53251,9990878.2,Aufträge und Dienstleistungen im Bereich Informationstechnik,Deutscher Bundestag,021253251,Deutscher Bundestag einszwei fünfdreizweifünfeins ,Deutscher Bundestag einszwei fünfdreizweifünfeins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,021253251
1051,4087,16,16,42821,9990299.39,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161642821,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweiachtzweieins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,161642821
1052,2475,11,11,63403,9983270.36,Zuweisungen an den Versorgungsfonds,Bundesministerium für Arbeit und Soziales,111163403,Bundesministerium für Arbeit und Soziales einseins sechsdreiviernulldrei ,Bundesministerium für Arbeit und Soziales einseins sechsdreiviernulldrei  Zuweisungen an den Versorgungsfonds,Zuweisungen an den Versorgungsfonds,111163403
1053,4475,23,5,68541,9969029.3,Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230568541,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullfünf sechsachtfünfviereins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullfünf sechsachtfünfviereins  Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,Institutionelle Förderung von Einrichtungen der Forschung und Evaluierung in der entwicklungspolitischen Zusammenarbeit - Betrieb,230568541
1054,3449,14,8,51709,9948190.3,Betreibermodelle im Liegenschaftsbereich,Bundesministerium der Verteidigung,140851709,Bundesministerium der Verteidigung nullacht fünfeinssiebennullneun ,Bundesministerium der Verteidigung nullacht fünfeinssiebennullneun  Betreibermodelle im Liegenschaftsbereich,Betreibermodelle im Liegenschaftsbereich,140851709
1055,379,4,52,42201,9946795.37,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundeskanzler und Bundeskanzleramt,045242201,Bundeskanzler und Bundeskanzleramt fünfzwei vierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt fünfzwei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,045442201
1056,3385,14,4,89421,9930000.0,Investitionen,Bundesministerium der Verteidigung,140489421,Bundesministerium der Verteidigung nullvier achtneunvierzweieins ,Bundesministerium der Verteidigung nullvier achtneunvierzweieins  Investitionen,Investitionen,140489421
1057,1271,7,11,44101,9816205.75,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium der Justiz,071144101,Bundesministerium der Justiz einseins vierviereinsnulleins ,Bundesministerium der Justiz einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,071144101
1058,279,4,32,42201,9810802.13,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundeskanzler und Bundeskanzleramt,043242201,Bundeskanzler und Bundeskanzleramt dreizwei vierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt dreizwei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,043242201
1059,846,6,14,51802,9784802.04,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium des Innern und für Heimat,061451802,Bundesministerium des Innern und für Heimat einsvier fünfeinsachtnullzwei ,Bundesministerium des Innern und für Heimat einsvier fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,061451802
1060,762,6,3,68750,9782000.0,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,Bundesministerium des Innern und für Heimat,060368750,Bundesministerium des Innern und für Heimat nulldrei sechsachtsiebenfünfnull ,Bundesministerium des Innern und für Heimat nulldrei sechsachtsiebenfünfnull  Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,060368750
1061,450,4,55,51802,9771313.4,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundeskanzler und Bundeskanzleramt,045551802,Bundeskanzler und Bundeskanzleramt fünffünf fünfeinsachtnullzwei ,Bundeskanzler und Bundeskanzleramt fünffünf fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,045251802
1062,3189,12,20,51701,9760021.79,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Digitales und Verkehr,122051701,Bundesministerium für Digitales und Verkehr zweinull fünfeinssiebennulleins ,"Bundesministerium für Digitales und Verkehr zweinull fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",122051701
1063,2710,12,1,52622,9752612.93,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",Bundesministerium für Digitales und Verkehr,120152622,Bundesministerium für Digitales und Verkehr nulleins fünfzweisechszweizwei ,"Bundesministerium für Digitales und Verkehr nulleins fünfzweisechszweizwei  Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen","Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",120152622
1065,2303,10,17,11101,9720461.82,"Gebühren, sonstige Entgelte",Bundesministerium für Ernährung und Landwirtschaft,101711101,Bundesministerium für Ernährung und Landwirtschaft einssieben einseinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einssieben einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",101711101
1066,2311,10,17,42201,9707445.49,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Ernährung und Landwirtschaft,101742201,Bundesministerium für Ernährung und Landwirtschaft einssieben vierzweizweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einssieben vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,101742201
1067,4109,16,16,42201,9704780.54,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161642201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten",Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,161642201
1069,1282,7,12,11902,9686801.88,Einnahmen aus Gewinnabschöpfungen nach dem Gesetz über den unlauteren Wettbewerb,Bundesministerium der Justiz,071211902,Bundesministerium der Justiz einszwei einseinsneunnullzwei ,Bundesministerium der Justiz einszwei einseinsneunnullzwei  Einnahmen aus Gewinnabschöpfungen nach dem Gesetz über den unlauteren Wettbewerb,Einnahmen aus Gewinnabschöpfungen nach dem Gesetz über den unlauteren Wettbewerb,071211902
1072,2140,10,12,51802,9635172.03,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundesministerium für Ernährung und Landwirtschaft,101251802,Bundesministerium für Ernährung und Landwirtschaft einszwei fünfeinsachtnullzwei ,Bundesministerium für Ernährung und Landwirtschaft einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,101251802
1073,3608,15,11,54709,9600191.62,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",Bundesministerium für Gesundheit,151154709,Bundesministerium für Gesundheit einseins fünfviersiebennullneun ,"Bundesministerium für Gesundheit einseins fünfviersiebennullneun  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden","Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",151154709
1074,3805,15,17,42719,9533850.19,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium für Gesundheit,151742719,Bundesministerium für Gesundheit einssieben vierzweisiebeneinsneun ,"Bundesministerium für Gesundheit einssieben vierzweisiebeneinsneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",151742719
1075,3376,14,4,55103,9527331.0,Zukunfts- und Weiterentwicklung der Bundeswehr,Bundesministerium der Verteidigung,140455103,Bundesministerium der Verteidigung nullvier fünffünfeinsnulldrei ,Bundesministerium der Verteidigung nullvier fünffünfeinsnulldrei  Zukunfts- und Weiterentwicklung der Bundeswehr,Zukunfts- und Weiterentwicklung der Bundeswehr,140455103
1076,1351,7,15,42201,9512526.82,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",Bundesministerium der Justiz,071542201,Bundesministerium der Justiz einsfünf vierzweizweinulleins ,"Bundesministerium der Justiz einsfünf vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",071542201
1077,2792,12,5,67101,9400000.0,Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen,Bundesministerium für Digitales und Verkehr,120567101,Bundesministerium für Digitales und Verkehr nullfünf sechssiebeneinsnulleins ,Bundesministerium für Digitales und Verkehr nullfünf sechssiebeneinsnulleins  Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen,,
1078,4040,16,14,42801,9376692.96,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161442801,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,161442801
1079,2842,12,10,68702,9346587.54,Beiträge an internationale Organisationen,Bundesministerium für Digitales und Verkehr,121068702,Bundesministerium für Digitales und Verkehr einsnull sechsachtsiebennullzwei ,Bundesministerium für Digitales und Verkehr einsnull sechsachtsiebennullzwei  Beiträge an internationale Organisationen,Beiträge an internationale Organisationen,121068702
1080,737,6,3,68503,9315000.0,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",Bundesministerium des Innern und für Heimat,060368503,Bundesministerium des Innern und für Heimat nulldrei sechsachtfünfnulldrei ,"Bundesministerium des Innern und für Heimat nulldrei sechsachtfünfnulldrei  Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""","Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",060368503
1081,1667,9,1,68302,9294935.41,Innovationsberatung,Bundesministerium für Wirtschaft und Klimaschutz,090168302,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinullzwei ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinullzwei  Innovationsberatung,Innovationsberatung,090168302
1084,4242,17,12,51802,9252659.36,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Bundesministerium für Familie, Senioren, Frauen und Jugend",171251802,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,171251802
1087,3810,15,17,42801,9227266.85,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Gesundheit,151742801,Bundesministerium für Gesundheit einssieben vierzweiachtnulleins ,Bundesministerium für Gesundheit einssieben vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,151742801
1088,3505,14,11,44301,9190245.3,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Bundesministerium der Verteidigung,141144301,Bundesministerium der Verteidigung einseins viervierdreinulleins ,Bundesministerium der Verteidigung einseins viervierdreinulleins  Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,141144301
1090,4004,16,13,51802,9105228.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161351802,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsachtnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,161351802
1091,2870,12,10,89162,9101510.2,Investitionen in den Aufbau einer Tank- und Ladeinfrastruktur für alternative Kraftstoffe,Bundesministerium für Digitales und Verkehr,121089162,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssechszwei ,Bundesministerium für Digitales und Verkehr einsnull achtneuneinssechszwei  Investitionen in den Aufbau einer Tank- und Ladeinfrastruktur für alternative Kraftstoffe,Investitionen zur Marktaktivierung für die Nutzung alternativer Kraftstoffe und in den Aufbau einer entsprechenden Tank- und Ladeinfrastruktur,121089162
1092,273,4,32,51802,9094325.64,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundeskanzler und Bundeskanzleramt,043251802,Bundeskanzler und Bundeskanzleramt dreizwei fünfeinsachtnullzwei ,Bundeskanzler und Bundeskanzleramt dreizwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,043251802
1094,2516,11,13,42201,9040663.06,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,111342201,Bundesministerium für Arbeit und Soziales einsdrei vierzweizweinulleins ,Bundesministerium für Arbeit und Soziales einsdrei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111342201
1095,1521,8,11,52601,9018789.08,Gerichts- und ähnliche Kosten,Bundesministerium der Finanzen,081152601,Bundesministerium der Finanzen einseins fünfzweisechsnulleins ,Bundesministerium der Finanzen einseins fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,081152601
1096,3934,16,7,71402,8989647.12,Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160771402,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben siebeneinsviernullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben siebeneinsviernullzwei  Sanierung und Fertigstellung der Neubauten an der Kurt-Schumacher-Straße in Bonn zur Unterbringung der Deutschen Welle",,
1097,1085,6,25,51411,8967230.43,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium des Innern und für Heimat,062551411,Bundesministerium des Innern und für Heimat zweifünf fünfeinsviereinseins ,"Bundesministerium des Innern und für Heimat zweifünf fünfeinsviereinseins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",062551411
1098,59,2,11,54201,8962239.7,Öffentlichkeitsarbeit,Deutscher Bundestag,021154201,Deutscher Bundestag einseins fünfvierzweinulleins ,Deutscher Bundestag einseins fünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,021154201
1099,4189,17,2,68604,8960211.5,"Zuschuss an das Deutsche Jugendinstitut e. V., München","Bundesministerium für Familie, Senioren, Frauen und Jugend",170268604,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnullvier ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnullvier  Zuschuss an das Deutsche Jugendinstitut e. V., München","Zuschuss an das Deutsche Jugendinstitut e. V., München",170268604
1100,3942,16,7,52644,8940563.63,Planungskosten für Baumaßnahmen im Parlamentsviertel,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160752644,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben fünfzweisechsviervier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben fünfzweisechsviervier  Planungskosten für Baumaßnahmen im Parlamentsviertel",,
1102,674,6,1,68611,8907666.91,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,Bundesministerium des Innern und für Heimat,060168611,Bundesministerium des Innern und für Heimat nulleins sechsachtsechseinseins ,Bundesministerium des Innern und für Heimat nulleins sechsachtsechseinseins  Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,063568601
1103,2675,12,1,71212,8876809.69,Hochbauten an Bundesautobahnen über 2 000 000 € Baukosten,Bundesministerium für Digitales und Verkehr,120171212,Bundesministerium für Digitales und Verkehr nulleins siebeneinszweieinszwei ,Bundesministerium für Digitales und Verkehr nulleins siebeneinszweieinszwei  Hochbauten an Bundesautobahnen über 2 000 000 € Baukosten,,
1104,2072,10,5,68605,8875180.48,Bundesprogramm Ländliche Entwicklung,Bundesministerium für Ernährung und Landwirtschaft,100568605,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechsnullfünf ,Bundesministerium für Ernährung und Landwirtschaft nullfünf sechsachtsechsnullfünf  Bundesprogramm Ländliche Entwicklung,Bundesprogramm Ländliche Entwicklung und regionale Wertschöpfung,100568605
1105,3137,12,19,42201,8831763.75,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,121942201,Bundesministerium für Digitales und Verkehr einsneun vierzweizweinulleins ,Bundesministerium für Digitales und Verkehr einsneun vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,121942201
1106,3098,12,18,51701,8826284.69,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Digitales und Verkehr,121851701,Bundesministerium für Digitales und Verkehr einsacht fünfeinssiebennulleins ,"Bundesministerium für Digitales und Verkehr einsacht fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",121851701
1109,4488,23,11,54501,8776239.57,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231154501,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfvierfünfnulleins ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen","Konferenzen, Tagungen, Messen und Ausstellungen",231154501
1111,2789,12,5,34101,8755000.0,"Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""",Bundesministerium für Digitales und Verkehr,120534101,Bundesministerium für Digitales und Verkehr nullfünf dreiviereinsnulleins ,"Bundesministerium für Digitales und Verkehr nullfünf dreiviereinsnulleins  Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""","Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments ""METimage""",120534101
1112,3603,15,11,27201,8745568.34,Einnahmen aus Zuschüssen von der EU,Bundesministerium für Gesundheit,151127201,Bundesministerium für Gesundheit einseins zweisiebenzweinulleins ,Bundesministerium für Gesundheit einseins zweisiebenzweinulleins  Einnahmen aus Zuschüssen von der EU,Einnahmen aus Zuschüssen von der EU,151127201
1113,1609,8,14,53201,8736123.97,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium der Finanzen,081453201,Bundesministerium der Finanzen einsvier fünfdreizweinulleins ,Bundesministerium der Finanzen einsvier fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,081053241
1114,3351,14,3,63654,8699531.09,Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,Bundesministerium der Verteidigung,140363654,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfvier ,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfvier  Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,Erstattungen an die Krankenkassen und an andere öffentlich-rechtliche Leistungsträger nach dem Soldatenversorgungsgesetz,140363654
1115,1780,9,12,51701,8691073.49,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium für Wirtschaft und Klimaschutz,091251701,Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfeinssiebennulleins ,"Bundesministerium für Wirtschaft und Klimaschutz einszwei fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",091251701
1116,3740,15,15,42201,8682340.57,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Gesundheit,151542201,Bundesministerium für Gesundheit einsfünf vierzweizweinulleins ,Bundesministerium für Gesundheit einsfünf vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,151542201
1117,3350,14,3,63653,8673428.27,Heil- und Krankenbehandlung im Rahmen der Beschädigten- und Hinterbliebenenversorgung,Bundesministerium der Verteidigung,140363653,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfdrei ,Bundesministerium der Verteidigung nulldrei sechsdreisechsfünfdrei  Heil- und Krankenbehandlung im Rahmen der Beschädigten- und Hinterbliebenenversorgung,Heil- und Krankenbehandlung im Rahmen der Beschädigten- und Hinterbliebenenversorgung,140363653
1120,3580,15,3,53103,8623176.62,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Bundesministerium für Gesundheit,150353103,Bundesministerium für Gesundheit nulldrei fünfdreieinsnulldrei ,Bundesministerium für Gesundheit nulldrei fünfdreieinsnulldrei  Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,Aufklärungsmaßnahmen auf dem Gebiet des Drogen- und Suchtmittelmissbrauchs,150353103
1121,82,2,12,41104,8602957.92,"Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",Deutscher Bundestag,021241104,Deutscher Bundestag einszwei viereinseinsnullvier ,"Deutscher Bundestag einszwei viereinseinsnullvier  Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz","Zuschuss zu den Kosten in Krankheits-, Pflege- und Geburtsfällen sowie Unterstützungen nach §§ 27 und 28 Abgeordnetengesetz",021241104
1124,3084,12,18,81111,8482171.87,Erwerb von Fahrzeugen,Bundesministerium für Digitales und Verkehr,121881111,Bundesministerium für Digitales und Verkehr einsacht achteinseinseinseins ,Bundesministerium für Digitales und Verkehr einsacht achteinseinseinseins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,121881111
1125,1459,8,1,63621,8468729.28,Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG),Bundesministerium der Finanzen,080163621,Bundesministerium der Finanzen nulleins sechsdreisechszweieins ,Bundesministerium der Finanzen nulleins sechsdreisechszweieins  Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG),Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG),080163621
1126,2579,11,15,42201,8440725.31,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,111542201,Bundesministerium für Arbeit und Soziales einsfünf vierzweizweinulleins ,Bundesministerium für Arbeit und Soziales einsfünf vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111542201
