,index,Epl.,Kap.,Tit.,Ist 2022,Zweckbestimmung,ministries,2022 id,id_nlp_help,id_nlp,2022 Zweckbestimmung,id
339,3795,14,11,44101,137565232.16,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium der Verteidigung,141144101,Bundesministerium der Verteidigung einseins vierviereinsnulleins ,Bundesministerium der Verteidigung einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,141144101
340,1429,7,11,43257,136389969.19,Versorgungsbezüge,Bundesministerium der Justiz,071143257,Bundesministerium der Justiz einseins vierdreizweifünfsieben ,Bundesministerium der Justiz einseins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,071143257
341,892,6,11,44657,135552469.51,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium des Innern und für Heimat,061144657,Bundesministerium des Innern und für Heimat einseins vierviersechsfünfsieben ,Bundesministerium des Innern und für Heimat einseins vierviersechsfünfsieben  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,061144657
342,3657,14,4,55116,135402800.56,Entwicklung des Kampfflugzeuges MRCA,Bundesministerium der Verteidigung,140455116,Bundesministerium der Verteidigung nullvier fünffünfeinseinssechs ,Bundesministerium der Verteidigung nullvier fünffünfeinseinssechs  Entwicklung des Kampfflugzeuges MRCA,Entwicklung des Kampfflugzeuges MRCA,140455116
343,657,5,12,53211,135194548.04,Aufträge und Dienstleistungen im Bereich Informationstechnik,Auswärtiges Amt,051253211,Auswärtiges Amt einszwei fünfdreizweieinseins ,Auswärtiges Amt einszwei fünfdreizweieinseins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,051253211
344,3691,14,5,55432,135000000.0,Beschaffung Marinebetriebsstoffversorger,Bundesministerium der Verteidigung,140555432,Bundesministerium der Verteidigung nullfünf fünffünfvierdreizwei ,Bundesministerium der Verteidigung nullfünf fünffünfvierdreizwei  Beschaffung Marinebetriebsstoffversorger,Beschaffung Marinebetriebsstoffversorger,140555432
346,609,5,11,43257,132138911.62,Versorgungsbezüge,Auswärtiges Amt,051143257,Auswärtiges Amt einseins vierdreizweifünfsieben ,Auswärtiges Amt einseins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,051143257
348,1599,7,19,42201,130911286.42,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Justiz,071942201,Bundesministerium der Justiz einsneun vierzweizweinulleins ,Bundesministerium der Justiz einsneun vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,071942201
349,4410,17,1,63611,130800000.0,Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Bundeskindergeldgesetzes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170163611,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreisechseinseins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreisechseinseins  Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Bundeskindergeldgesetzes",Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Bundeskindergeldgesetzes,170163611
350,3754,14,8,55812,130378581.39,Nationale Anteile bei den Infrastrukturmaßnahmen des NATO-Sicherheits-Investitionsprogramms,Bundesministerium der Verteidigung,140855812,Bundesministerium der Verteidigung nullacht fünffünfachteinszwei ,Bundesministerium der Verteidigung nullacht fünffünfachteinszwei  Nationale Anteile bei den Infrastrukturmaßnahmen des NATO-Sicherheits-Investitionsprogramms,Nationale Anteile bei den Infrastrukturmaßnahmen des NATO-Sicherheits-Investitionsprogramms,140855812
351,2961,12,2,89105,129943334.48,Maßnahmen zur Lärmsanierung an bestehenden Schienenwegen der Eisenbahnen des Bundes,Bundesministerium für Digitales und Verkehr,120289105,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullfünf ,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnullfünf  Maßnahmen zur Lärmsanierung an bestehenden Schienenwegen der Eisenbahnen des Bundes,Maßnahmen zur Lärmsanierung an bestehenden Schienenwegen der Eisenbahnen des Bundes,120289105
353,828,6,2,68551,128392215.68,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes,Bundesministerium des Innern und für Heimat,060268551,Bundesministerium des Innern und für Heimat nullzwei sechsachtfünffünfeins ,Bundesministerium des Innern und für Heimat nullzwei sechsachtfünffünfeins  Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes,060268551
354,661,5,12,81212,126528017.33,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Auswärtiges Amt,051281212,Auswärtiges Amt einszwei achteinszweieinszwei ,"Auswärtiges Amt einszwei achteinszweieinszwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",051281212
355,95,2,12,68401,126093719.64,Geldleistungen an die Fraktionen des Deutschen Bundestages,Deutscher Bundestag,021268401,Deutscher Bundestag einszwei sechsachtviernulleins ,Deutscher Bundestag einszwei sechsachtviernulleins  Geldleistungen an die Fraktionen des Deutschen Bundestages,Geldleistungen an die Fraktionen des Deutschen Bundestages,021268401
358,1936,9,10,68307,124946063.29,Zuschussprogramm für energieintensive Unternehmen,Bundesministerium für Wirtschaft und Klimaschutz,091068307,Bundesministerium für Wirtschaft und Klimaschutz einsnull sechsachtdreinullsieben ,Bundesministerium für Wirtschaft und Klimaschutz einsnull sechsachtdreinullsieben  Zuschussprogramm für energieintensive Unternehmen,Zuschussprogramm für energieintensive Unternehmen,091068307
359,3840,14,13,42709,124383826.44,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Bundesministerium der Verteidigung,141342709,Bundesministerium der Verteidigung einsdrei vierzweisiebennullneun ,"Bundesministerium der Verteidigung einsdrei vierzweisiebennullneun  Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige","Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",141342709
360,3577,14,1,55912,124172782.0,Beitrag zu den Kosten des NATO-Sicherheits-Investitionsprogramms,Bundesministerium der Verteidigung,140155912,Bundesministerium der Verteidigung nulleins fünffünfneuneinszwei ,Bundesministerium der Verteidigung nulleins fünffünfneuneinszwei  Beitrag zu den Kosten des NATO-Sicherheits-Investitionsprogramms,Beitrag zu den Kosten des NATO-Sicherheits-Investitionsprogramms,140155912
362,1976,9,12,42201,123735458.54,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Wirtschaft und Klimaschutz,091242201,Bundesministerium für Wirtschaft und Klimaschutz einszwei vierzweizweinulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszwei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,091242201
364,1786,8,15,63602,122833049.53,Erstattung von Verwaltungskosten an die Deutsche Rentenversicherung Bund und andere Organisationen des öffentlichen Bereichs,Bundesministerium der Finanzen,081563602,Bundesministerium der Finanzen einsfünf sechsdreisechsnullzwei ,Bundesministerium der Finanzen einsfünf sechsdreisechsnullzwei  Erstattung von Verwaltungskosten an die Deutsche Rentenversicherung Bund und andere Organisationen des öffentlichen Bereichs,Erstattung von Verwaltungskosten an die Deutsche Rentenversicherung Bund und andere Organisationen des öffentlichen Bereichs,081563602
365,5025,30,4,68340,122210174.42,Bioökonomie,Bundesministerium für Bildung und Forschung,300468340,Bundesministerium für Bildung und Forschung nullvier sechsachtdreiviernull ,Bundesministerium für Bildung und Forschung nullvier sechsachtdreiviernull  Bioökonomie,Bioökonomie,300468340
366,1940,9,10,89205,122060452.49,COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),Bundesministerium für Wirtschaft und Klimaschutz,091089205,Bundesministerium für Wirtschaft und Klimaschutz einsnull achtneunzweinullfünf ,Bundesministerium für Wirtschaft und Klimaschutz einsnull achtneunzweinullfünf  COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),091089205
367,644,5,12,42211,120718906.64,"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten, Professorinnen und Professoren",Auswärtiges Amt,051242211,Auswärtiges Amt einszwei vierzweizweieinseins ,"Auswärtiges Amt einszwei vierzweizweieinseins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten, Professorinnen und Professoren","Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten, Professorinnen und Professoren",051242211
368,4723,23,3,68702,120008000.0,Beteiligung am Welternährungsprogramm,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230368702,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei sechsachtsiebennullzwei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei sechsachtsiebennullzwei  Beteiligung am Welternährungsprogramm,Beteiligung am Welternährungsprogramm,230368702
369,3114,12,10,88292,119991174.29,"Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""",Bundesministerium für Digitales und Verkehr,121088292,Bundesministerium für Digitales und Verkehr einsnull achtachtzweineunzwei ,"Bundesministerium für Digitales und Verkehr einsnull achtachtzweineunzwei  Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""","Finanzhilfen an die Länder für Investitionen in den Radverkehr durch das Sonderprogramm ""Stadt und Land""",121088292
370,634,5,12,11121,119955590.39,"Gebühren, sonstige Entgelte",Auswärtiges Amt,051211121,Auswärtiges Amt einszwei einseinseinszweieins ,"Auswärtiges Amt einszwei einseinseinszweieins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",051211121
371,1233,6,25,81202,119556311.25,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",Bundesministerium des Innern und für Heimat,062581202,Bundesministerium des Innern und für Heimat zweifünf achteinszweinullzwei ,"Bundesministerium des Innern und für Heimat zweifünf achteinszweinullzwei  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",062581202
372,1347,6,33,53201,119253549.6,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,063353201,Bundesministerium des Innern und für Heimat dreidrei fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat dreidrei fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,063353201
373,3022,12,5,26101,118888980.67,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH,Bundesministerium für Digitales und Verkehr,120526101,Bundesministerium für Digitales und Verkehr nullfünf zweisechseinsnulleins ,Bundesministerium für Digitales und Verkehr nullfünf zweisechseinsnulleins  Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH,Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen,120526101
375,2337,10,10,89203,116709621.71,Zuweisungen an die Landwirtschaftliche Rentenbank für das Zukunfts- und Investitionsprogramm Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft,101089203,Bundesministerium für Ernährung und Landwirtschaft einsnull achtneunzweinulldrei ,Bundesministerium für Ernährung und Landwirtschaft einsnull achtneunzweinulldrei  Zuweisungen an die Landwirtschaftliche Rentenbank für das Zukunfts- und Investitionsprogramm Landwirtschaft,Zuweisungen an die Landwirtschaftliche Rentenbank für das Zukunfts- und Investitionsprogramm Landwirtschaft,101089203
376,1698,8,11,44101,115608865.01,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium der Finanzen,081144101,Bundesministerium der Finanzen einseins vierviereinsnulleins ,Bundesministerium der Finanzen einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,081144101
377,2616,11,3,63211,114918059.64,Fürsorgerische Leistungen für Berechtigte nach dem BVG,Bundesministerium für Arbeit und Soziales,110363211,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweieinseins ,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweieinseins  Fürsorgerische Leistungen für Berechtigte nach dem BVG,Fürsorgerische Leistungen für Berechtigte nach dem BVG,110363211
378,4442,17,3,68411,114098441.27,Freiwilligendienste,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170368411,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulldrei sechsachtviereinseins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulldrei sechsachtviereinseins  Freiwilligendienste",Freiwilligendienste,170368411
380,384,4,52,68322,113829976.62,Anreiz zur Stärkung der Film- und Serienproduktion in Deutschland,Bundeskanzler und Bundeskanzleramt,045268322,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtdreizweizwei ,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtdreizweizwei  Anreiz zur Stärkung der Film- und Serienproduktion in Deutschland,Anreiz zur Stärkung der Film- und Serienproduktion in Deutschland,045268322
382,2913,12,1,74622,113346934.68,Bau von Radwegen einschließlich Erhaltung (Bundesstraßen),Bundesministerium für Digitales und Verkehr,120174622,Bundesministerium für Digitales und Verkehr nulleins siebenviersechszweizwei ,Bundesministerium für Digitales und Verkehr nulleins siebenviersechszweizwei  Bau von Radwegen einschließlich Erhaltung (Bundesstraßen),Bau von Radwegen einschließlich Erhaltung (Bundesstraßen),120174622
383,1773,8,13,81101,111420215.63,Erwerb von Fahrzeugen,Bundesministerium der Finanzen,081381101,Bundesministerium der Finanzen einsdrei achteinseinsnulleins ,Bundesministerium der Finanzen einsdrei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,081381101
384,1761,8,13,51101,111273910.44,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium der Finanzen,081351101,Bundesministerium der Finanzen einsdrei fünfeinseinsnulleins ,"Bundesministerium der Finanzen einsdrei fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",081351101
385,2326,10,10,68307,110628079.71,Hilfen zur Abmilderung der Folgen des Krieges in der Ukraine,Bundesministerium für Ernährung und Landwirtschaft,101068307,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtdreinullsieben ,Bundesministerium für Ernährung und Landwirtschaft einsnull sechsachtdreinullsieben  Hilfen zur Abmilderung der Folgen des Krieges in der Ukraine,Hilfen zur Abmilderung der Folgen des Krieges in der Ukraine,101068307
386,790,6,1,63245,110000000.0,Zuweisungen zu laufenden Aufwendungen,Bundesministerium des Innern und für Heimat,060163245,Bundesministerium des Innern und für Heimat nulleins sechsdreizweivierfünf ,Bundesministerium des Innern und für Heimat nulleins sechsdreizweivierfünf  Zuweisungen zu laufenden Aufwendungen,Zuweisungen zu laufenden Aufwendungen,060163245
387,666,5,12,42821,109897664.15,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Auswärtiges Amt,051242821,Auswärtiges Amt einszwei vierzweiachtzweieins ,Auswärtiges Amt einszwei vierzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,051242821
388,5020,30,4,89423,108197770.19,Mikroelektronik und Digitalisierung - Investitionen,Bundesministerium für Bildung und Forschung,300489423,Bundesministerium für Bildung und Forschung nullvier achtneunvierzweidrei ,Bundesministerium für Bildung und Forschung nullvier achtneunvierzweidrei  Mikroelektronik und Digitalisierung - Investitionen,Mikroelektronik und Digitalisierung - Investitionen,300489423
389,1171,6,24,53201,107789765.5,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,062453201,Bundesministerium des Innern und für Heimat zweivier fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat zweivier fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,062453201
391,3234,12,15,11101,106247979.57,"Gebühren, sonstige Entgelte",Bundesministerium für Digitales und Verkehr,121511101,Bundesministerium für Digitales und Verkehr einsfünf einseinseinsnulleins ,"Bundesministerium für Digitales und Verkehr einsfünf einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",121511101
392,403,4,52,89432,106235047.0,Zuschüsse für Investitionen,Bundeskanzler und Bundeskanzleramt,045289432,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierdreizwei ,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierdreizwei  Zuschüsse für Investitionen,Zuschüsse für Investitionen,045289432
394,3634,14,3,55301,105553384.56,Materialerhaltung im Rahmen der Betriebs- und Versorgungsverantwortung der Streitkräfte,Bundesministerium der Verteidigung,140355301,Bundesministerium der Verteidigung nulldrei fünffünfdreinulleins ,Bundesministerium der Verteidigung nulldrei fünffünfdreinulleins  Materialerhaltung im Rahmen der Betriebs- und Versorgungsverantwortung der Streitkräfte,Materialerhaltung im Rahmen der Betriebs- und Versorgungsverantwortung der Streitkräfte,140355301
395,3586,14,1,55381,105518827.52,Erhaltung von Wehrmaterial,Bundesministerium der Verteidigung,140155381,Bundesministerium der Verteidigung nulleins fünffünfdreiachteins ,Bundesministerium der Verteidigung nulleins fünffünfdreiachteins  Erhaltung von Wehrmaterial,Erhaltung von Wehrmaterial,140155381
396,374,4,52,68517,105296000.0,"Förderung von national und international bedeutsamen Vorhaben, insbesondere zur kulturellen Integration, Kooperation und Innovation",Bundeskanzler und Bundeskanzleramt,045268517,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfeinssieben ,"Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfeinssieben  Förderung von national und international bedeutsamen Vorhaben, insbesondere zur kulturellen Integration, Kooperation und Innovation","Förderung von national und international bedeutsamen Vorhaben, insbesondere zur kulturellen Integration, Kooperation und Innovation",045268517
399,3860,14,13,51155,103392033.72,"Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",Bundesministerium der Verteidigung,141351155,Bundesministerium der Verteidigung einsdrei fünfeinseinsfünffünf ,"Bundesministerium der Verteidigung einsdrei fünfeinseinsfünffünf  Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung","Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung",141351155
401,2245,10,2,67101,103363607.73,Erstattung der Verwaltungskosten des Bundesinstituts für Risikobewertung,Bundesministerium für Ernährung und Landwirtschaft,100267101,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechssiebeneinsnulleins ,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechssiebeneinsnulleins  Erstattung der Verwaltungskosten des Bundesinstituts für Risikobewertung,Erstattung der Verwaltungskosten des Bundesinstituts für Risikobewertung,100267101
402,959,6,14,53201,103337566.55,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,061453201,Bundesministerium des Innern und für Heimat einsvier fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat einsvier fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,061453201
403,399,4,52,89424,103227478.0,Zuschüsse für investive Kulturmaßnahmen bei Einrichtungen im Inland,Bundeskanzler und Bundeskanzleramt,045289424,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierzweivier ,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierzweivier  Zuschüsse für investive Kulturmaßnahmen bei Einrichtungen im Inland,Zuschüsse für investive Kulturmaßnahmen bei Einrichtungen im Inland,045289424
404,3038,12,5,83112,102934000.0,Beteiligung an Flughafengesellschaften und Erhöhung von Kapitalrücklagen,Bundesministerium für Digitales und Verkehr,120583112,Bundesministerium für Digitales und Verkehr nullfünf achtdreieinseinszwei ,Bundesministerium für Digitales und Verkehr nullfünf achtdreieinseinszwei  Beteiligung an Flughafengesellschaften und Erhöhung von Kapitalrücklagen,Beteiligung an Flughafengesellschaften und Erhöhung von Kapitalrücklagen,120583112
406,3852,14,13,54401,102487252.34,"Forschung, Untersuchungen und Ähnliches",Bundesministerium der Verteidigung,141354401,Bundesministerium der Verteidigung einsdrei fünfvierviernulleins ,"Bundesministerium der Verteidigung einsdrei fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",141354401
407,4408,17,1,68502,101594000.0,"Einlage in die Stiftung ""Mutter und Kind - Schutz des ungeborenen Lebens""","Bundesministerium für Familie, Senioren, Frauen und Jugend",170168502,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachtfünfnullzwei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachtfünfnullzwei  Einlage in die Stiftung ""Mutter und Kind - Schutz des ungeborenen Lebens""","Einlage in die Stiftung ""Mutter und Kind - Schutz des ungeborenen Lebens""",170168502
408,2633,11,4,68102,100660367.86,Aufwendungen des Bundes für die gesetzliche Unfallversicherung,Bundesministerium für Arbeit und Soziales,110468102,Bundesministerium für Arbeit und Soziales nullvier sechsachteinsnullzwei ,Bundesministerium für Arbeit und Soziales nullvier sechsachteinsnullzwei  Aufwendungen des Bundes für die gesetzliche Unfallversicherung,Aufwendungen des Bundes für die gesetzliche Unfallversicherung,110468102
409,2239,10,1,63602,100000000.0,Zuschüsse zur landwirtschaftlichen Unfallversicherung,Bundesministerium für Ernährung und Landwirtschaft,100163602,Bundesministerium für Ernährung und Landwirtschaft nulleins sechsdreisechsnullzwei ,Bundesministerium für Ernährung und Landwirtschaft nulleins sechsdreisechsnullzwei  Zuschüsse zur landwirtschaftlichen Unfallversicherung,Zuschüsse zur landwirtschaftlichen Unfallversicherung,100163602
410,825,6,2,53241,99767403.38,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium des Innern und für Heimat,060253241,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweiviereins ,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweiviereins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,060253241
411,3808,14,12,42201,99477141.91,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Verteidigung,141242201,Bundesministerium der Verteidigung einszwei vierzweizweinulleins ,Bundesministerium der Verteidigung einszwei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,141242201
416,3584,14,1,42381,95632136.54,Personalausgaben,Bundesministerium der Verteidigung,140142381,Bundesministerium der Verteidigung nulleins vierzweidreiachteins ,Bundesministerium der Verteidigung nulleins vierzweidreiachteins  Personalausgaben,Personalausgaben,140142381
418,3802,14,12,42301,94485113.83,Bezüge und Nebenleistungen der Berufssoldatinnen und Berufssoldaten sowie Soldatinnen und Soldaten auf Zeit,Bundesministerium der Verteidigung,141242301,Bundesministerium der Verteidigung einszwei vierzweidreinulleins ,Bundesministerium der Verteidigung einszwei vierzweidreinulleins  Bezüge und Nebenleistungen der Berufssoldatinnen und Berufssoldaten sowie Soldatinnen und Soldaten auf Zeit,Bezüge und Nebenleistungen der Berufssoldatinnen und Berufssoldaten sowie Soldatinnen und Soldaten auf Zeit,141242301
419,1808,8,16,42201,94270019.83,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Finanzen,081642201,Bundesministerium der Finanzen einssechs vierzweizweinulleins ,Bundesministerium der Finanzen einssechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,081642201
420,951,6,14,42801,92913515.36,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium des Innern und für Heimat,061442801,Bundesministerium des Innern und für Heimat einsvier vierzweiachtnulleins ,Bundesministerium des Innern und für Heimat einsvier vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,061442801
421,3641,14,3,54711,92739908.89,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,140354711,Bundesministerium der Verteidigung nulldrei fünfviersiebeneinseins ,Bundesministerium der Verteidigung nulldrei fünfviersiebeneinseins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,140354711
422,5175,60,2,81101,92658323.79,Erwerb von Fahrzeugen,Allgemeine Finanzverwaltung,600281101,Allgemeine Finanzverwaltung nullzwei achteinseinsnulleins ,Allgemeine Finanzverwaltung nullzwei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,600281101
424,1788,8,15,42201,91985028.12,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium der Finanzen,081542201,Bundesministerium der Finanzen einsfünf vierzweizweinulleins ,Bundesministerium der Finanzen einsfünf vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,081542201
426,2975,12,3,52101,91463604.4,Unterhaltung der Bundeswasserstraßen,Bundesministerium für Digitales und Verkehr,120352101,Bundesministerium für Digitales und Verkehr nulldrei fünfzweieinsnulleins ,Bundesministerium für Digitales und Verkehr nulldrei fünfzweieinsnulleins  Unterhaltung der Bundeswasserstraßen,Unterhaltung der Bundeswasserstraßen,120352101
427,1798,8,15,53201,91066582.22,Aufträge und Dienstleistungen im Bereich Informationstechnik,Bundesministerium der Finanzen,081553201,Bundesministerium der Finanzen einsfünf fünfdreizweinulleins ,Bundesministerium der Finanzen einsfünf fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,081553201
