,index,Epl.,Kap.,Tit.,Ist 2012,Zweckbestimmung,ministries,2012 id,id_nlp_help,id_nlp,2012 Zweckbestimmung,id
873,725,6,1,42401,12564574.52,Zuführung an die Versorgungsrücklage,Bundesministerium des Innern und für Heimat,060142401,Bundesministerium des Innern und für Heimat nulleins vierzweiviernulleins ,Bundesministerium des Innern und für Heimat nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,Ausgaben aus Anlass von Verfassungsjubiläen und Gedenktagen,060153249
874,3994,14,3,53222,12540101.95,Sonstige Übungskosten,Bundesministerium der Verteidigung,140353222,Bundesministerium der Verteidigung nulldrei fünfdreizweizweizwei ,Bundesministerium der Verteidigung nulldrei fünfdreizweizweizwei  Sonstige Übungskosten,Sonstige Übungskosten,140353422
875,3599,12,14,81255,12526851.98,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium für Digitales und Verkehr,121481255,Bundesministerium für Digitales und Verkehr einsvier achteinszweifünffünf ,"Bundesministerium für Digitales und Verkehr einsvier achteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
877,4786,17,2,68601,12500000.0,Zuweisungen an den Fonds für Opfer der Heimerziehung,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170268601,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnulleins  Zuweisungen an den Fonds für Opfer der Heimerziehung",,
878,2358,9,18,44101,12499019.87,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium für Wirtschaft und Klimaschutz,091844101,Bundesministerium für Wirtschaft und Klimaschutz einsacht vierviereinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einsacht vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,,
879,3420,12,10,12401,12490338.85,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium für Digitales und Verkehr,121012401,Bundesministerium für Digitales und Verkehr einsnull einszweiviernulleins ,"Bundesministerium für Digitales und Verkehr einsnull einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung","Einnahmen aus Vermietung, Verpachtung und Nutzung",121812401
880,3257,12,3,81211,12460805.57,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Bundesministerium für Digitales und Verkehr,120381211,Bundesministerium für Digitales und Verkehr nulldrei achteinszweieinseins ,"Bundesministerium für Digitales und Verkehr nulldrei achteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",120381221
882,609,5,2,68773,12420364.76,"Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte",Auswärtiges Amt,050268773,Auswärtiges Amt nullzwei sechsachtsiebensiebendrei ,"Auswärtiges Amt nullzwei sechsachtsiebensiebendrei  Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte",,
883,4286,15,2,53116,12346957.34,Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten,Bundesministerium für Gesundheit,150253116,Bundesministerium für Gesundheit nullzwei fünfdreieinseinssechs ,Bundesministerium für Gesundheit nullzwei fünfdreieinseinssechs  Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten,Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten,150353102
885,781,6,2,68504,12265990.58,"Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",Bundesministerium des Innern und für Heimat,060268504,Bundesministerium des Innern und für Heimat nullzwei sechsachtfünfnullvier ,"Bundesministerium des Innern und für Heimat nullzwei sechsachtfünfnullvier  Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs","Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",060168514
886,3393,12,9,68401,12231732.57,"Zuschüsse der KfW-Förderbank zur Förderung der Anschaffung emissionsarmer schwerer LKW (""Innovationsprogramm""/Variante nicht rückzahlbarer Zuschuss)",Bundesministerium für Digitales und Verkehr,120968401,Bundesministerium für Digitales und Verkehr nullneun sechsachtviernulleins ,"Bundesministerium für Digitales und Verkehr nullneun sechsachtviernulleins  Zuschüsse der KfW-Förderbank zur Förderung der Anschaffung emissionsarmer schwerer LKW (""Innovationsprogramm""/Variante nicht rückzahlbarer Zuschuss)",,
887,1598,7,7,11101,12230124.28,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,070711101,Bundesministerium der Justiz nullsieben einseinseinsnulleins ,"Bundesministerium der Justiz nullsieben einseinseinsnulleins  Gebühren, sonstige Entgelte",,
888,1958,8,14,69802,12221287.28,Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,Bundesministerium der Finanzen,081469802,Bundesministerium der Finanzen einsvier sechsneunachtnullzwei ,Bundesministerium der Finanzen einsvier sechsneunachtnullzwei  Abgeltung von Schäden im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,Abgeltung von Schäden und andere Aufwendungen im Zusammenhang mit dem Aufenthalt ausländischer Streitkräfte,080269802
889,4564,16,2,88211,12111975.48,Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160288211,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtachtzweieinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtachtzweieinseins  Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung",,
891,800,6,2,68412,12096000.0,Projektförderung für Sporteinrichtungen,Bundesministerium des Innern und für Heimat,060268412,Bundesministerium des Innern und für Heimat nullzwei sechsachtviereinszwei ,Bundesministerium des Innern und für Heimat nullzwei sechsachtviereinszwei  Projektförderung für Sporteinrichtungen,Projektförderung für Sporteinrichtungen,060168422
892,4162,14,22,67101,12000000.0,Betrieb und Wartung von NATO-Kraftstoffleitungen durch die Fernleitungs-Betriebsgesellschaft mbH (FBG),Bundesministerium der Verteidigung,142267101,Bundesministerium der Verteidigung zweizwei sechssiebeneinsnulleins ,Bundesministerium der Verteidigung zweizwei sechssiebeneinsnulleins  Betrieb und Wartung von NATO-Kraftstoffleitungen durch die Fernleitungs-Betriebsgesellschaft mbH (FBG),,
893,3821,12,26,28201,12000000.0,Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldtforums im Schlossareal Berlin,Bundesministerium für Digitales und Verkehr,122628201,Bundesministerium für Digitales und Verkehr zweisechs zweiachtzweinulleins ,Bundesministerium für Digitales und Verkehr zweisechs zweiachtzweinulleins  Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldtforums im Schlossareal Berlin,,
894,2534,10,8,42801,11992730.68,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Ernährung und Landwirtschaft,100842801,Bundesministerium für Ernährung und Landwirtschaft nullacht vierzweiachtnulleins ,Bundesministerium für Ernährung und Landwirtschaft nullacht vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,101242801
895,869,6,8,71203,11988644.88,Baumaßnahmen des Hochbaus im Inland von mehr als 1 000 000 € im Einzelfall,Bundesministerium des Innern und für Heimat,060871203,Bundesministerium des Innern und für Heimat nullacht siebeneinszweinulldrei ,Bundesministerium des Innern und für Heimat nullacht siebeneinszweinulldrei  Baumaßnahmen des Hochbaus im Inland von mehr als 1 000 000 € im Einzelfall,,
896,4548,16,2,68504,11896237.25,Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160268504,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei sechsachtfünfnullvier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei sechsachtfünfnullvier  Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes",Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes,160168504
897,368,4,5,68522,11870250.0,Rundfunk-Orchester und Chöre GmbH,Bundeskanzler und Bundeskanzleramt,040568522,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfzweizwei ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfzweizwei  Rundfunk-Orchester und Chöre GmbH,,
898,3237,12,3,51111,11846624.86,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundesministerium für Digitales und Verkehr,120351111,Bundesministerium für Digitales und Verkehr nulldrei fünfeinseinseinseins ,"Bundesministerium für Digitales und Verkehr nulldrei fünfeinseinseinseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",122351101
899,586,5,2,54602,11834175.64,Deutschlandbild im Ausland,Auswärtiges Amt,050254602,Auswärtiges Amt nullzwei fünfviersechsnullzwei ,Auswärtiges Amt nullzwei fünfviersechsnullzwei  Deutschlandbild im Ausland,,
901,365,4,5,68421,11785076.26,"Zuschüsse für Einrichtungen auf dem Gebiet der Musik, Literatur, Tanz und Theater.",Bundeskanzler und Bundeskanzleramt,040568421,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtvierzweieins ,"Bundeskanzler und Bundeskanzleramt nullfünf sechsachtvierzweieins  Zuschüsse für Einrichtungen auf dem Gebiet der Musik, Literatur, Tanz und Theater.","Zuschüsse für Einrichtungen auf dem Gebiet der Musik, Literatur, Tanz und Theater",045268421
903,414,4,6,51802,11758769.76,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Bundeskanzler und Bundeskanzleramt,040651802,Bundeskanzler und Bundeskanzleramt nullsechs fünfeinsachtnullzwei ,Bundeskanzler und Bundeskanzleramt nullsechs fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,045451802
905,664,5,4,68723,11700845.71,Beiträge zu laufenden Kosten Europäischer Schulen,Auswärtiges Amt,050468723,Auswärtiges Amt nullvier sechsachtsiebenzweidrei ,Auswärtiges Amt nullvier sechsachtsiebenzweidrei  Beiträge zu laufenden Kosten Europäischer Schulen,,
907,1629,7,8,42801,11673954.86,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Justiz,070842801,Bundesministerium der Justiz nullacht vierzweiachtnulleins ,Bundesministerium der Justiz nullacht vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,071742801
908,4144,14,20,28101,11664485.01,"Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten",Bundesministerium der Verteidigung,142028101,Bundesministerium der Verteidigung zweinull zweiachteinsnulleins ,"Bundesministerium der Verteidigung zweinull zweiachteinsnulleins  Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten","Einnahmen aus der Erstattung von wehrtechnischen und sonstigen militärischen Forschungs-, Entwicklungs- und Erprobungskosten",140428101
909,348,4,5,63211,11655000.0,Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,Bundeskanzler und Bundeskanzleramt,040563211,Bundeskanzler und Bundeskanzleramt nullfünf sechsdreizweieinseins ,Bundeskanzler und Bundeskanzleramt nullfünf sechsdreizweieinseins  Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,Förderung hauptstadtbedingter kultureller Maßnahmen und Veranstaltungen in Berlin,045263211
910,1710,8,1,42401,11632216.31,Zuführung an die Versorgungsrücklage,Bundesministerium der Finanzen,080142401,Bundesministerium der Finanzen nulleins vierzweiviernulleins ,Bundesministerium der Finanzen nulleins vierzweiviernulleins  Zuführung an die Versorgungsrücklage,,
911,3166,12,2,68607,11623625.75,Zuschüsse für Aufklärungs- und Erziehungsmaßnahmen zur Bekämpfung der Verkehrsunfälle,Bundesministerium für Digitales und Verkehr,120268607,Bundesministerium für Digitales und Verkehr nullzwei sechsachtsechsnullsieben ,Bundesministerium für Digitales und Verkehr nullzwei sechsachtsechsnullsieben  Zuschüsse für Aufklärungs- und Erziehungsmaßnahmen zur Bekämpfung der Verkehrsunfälle,Zuschüsse für Präventionsmaßnahmen zur Erhöhung der Verkehrssicherheit,121068607
914,4738,17,1,42801,11479571.69,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170142801,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins vierzweiachtnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",Entgelte der Arbeitnehmerinnen und Arbeitnehmer,171542801
917,2456,10,2,54501,11426035.4,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Ernährung und Landwirtschaft,100254501,Bundesministerium für Ernährung und Landwirtschaft nullzwei fünfvierfünfnulleins ,"Bundesministerium für Ernährung und Landwirtschaft nullzwei fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",Nicht aufteilbare sächliche Verwaltungsausgaben,100454741
918,268,4,2,68511,11363196.67,Zuschuss für laufende Zwecke,Bundeskanzler und Bundeskanzleramt,040268511,Bundeskanzler und Bundeskanzleramt nullzwei sechsachtfünfeinseins ,Bundeskanzler und Bundeskanzleramt nullzwei sechsachtfünfeinseins  Zuschuss für laufende Zwecke,Zuschuss für laufende Zwecke,041068502
921,4165,14,22,68702,11202942.21,Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,Bundesministerium der Verteidigung,142268702,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullzwei ,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullzwei  Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,Beitrag zu den Kosten der gemeinsam finanzierten Kommandostellen und Stäbe,140168702
922,3383,12,9,52601,11202353.73,Gerichts- und ähnliche Kosten,Bundesministerium für Digitales und Verkehr,120952601,Bundesministerium für Digitales und Verkehr nullneun fünfzweisechsnulleins ,Bundesministerium für Digitales und Verkehr nullneun fünfzweisechsnulleins  Gerichts- und ähnliche Kosten,Gerichts- und ähnliche Kosten,120152621
923,1788,8,3,53255,11173719.45,Ausgaben für Aufträge und Dienstleistungen,Bundesministerium der Finanzen,080353255,Bundesministerium der Finanzen nulldrei fünfdreizweifünffünf ,Bundesministerium der Finanzen nulldrei fünfdreizweifünffünf  Ausgaben für Aufträge und Dienstleistungen,,
924,3955,14,2,53701,11152847.79,"Hilfsmaßnahmen bei Katastrophen, größeren Unglücksfällen und Notfällen einschließlich sonstiger Hilfsmaßnahmen (Kap. 0502 Tit. 981 01) sowie Unterstützungsleistungen",Bundesministerium der Verteidigung,140253701,Bundesministerium der Verteidigung nullzwei fünfdreisiebennulleins ,"Bundesministerium der Verteidigung nullzwei fünfdreisiebennulleins  Hilfsmaßnahmen bei Katastrophen, größeren Unglücksfällen und Notfällen einschließlich sonstiger Hilfsmaßnahmen (Kap. 0502 Tit. 981 01) sowie Unterstützungsleistungen",,
927,388,4,5,68471,11047839.79,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,Bundeskanzler und Bundeskanzleramt,040568471,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviersiebeneins ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviersiebeneins  Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,045268471
929,2466,10,2,68707,11043751.59,Zusammenarbeit mit der FAO und anderen internationalen Organisationen im Agrar- und Ernährungsbereich,Bundesministerium für Ernährung und Landwirtschaft,100268707,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtsiebennullsieben ,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtsiebennullsieben  Zusammenarbeit mit der FAO und anderen internationalen Organisationen im Agrar- und Ernährungsbereich,Zusammenarbeit mit der FAO und anderen internationalen Organisationen im Agrar- und Ernährungsbereich,100668704
930,3438,12,10,63212,11031865.15,Pauschale Abgeltung der Zweckausgaben bei Entwurfsbearbeitung und Bauaufsicht (Bundesautobahnen),Bundesministerium für Digitales und Verkehr,121063212,Bundesministerium für Digitales und Verkehr einsnull sechsdreizweieinszwei ,Bundesministerium für Digitales und Verkehr einsnull sechsdreizweieinszwei  Pauschale Abgeltung der Zweckausgaben bei Entwurfsbearbeitung und Bauaufsicht (Bundesautobahnen),,
931,2075,9,5,68622,11028458.54,IKT-Anwendungen in der Wirtschaft,Bundesministerium für Wirtschaft und Klimaschutz,090568622,Bundesministerium für Wirtschaft und Klimaschutz nullfünf sechsachtsechszweizwei ,Bundesministerium für Wirtschaft und Klimaschutz nullfünf sechsachtsechszweizwei  IKT-Anwendungen in der Wirtschaft,,
932,4167,14,22,68704,11000000.0,Beitrag zu den Verwaltungs- und Betriebskosten des zentraleuropäischen Kraftstoffleitungssystems der NATO,Bundesministerium der Verteidigung,142268704,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullvier ,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullvier  Beitrag zu den Verwaltungs- und Betriebskosten des zentraleuropäischen Kraftstoffleitungssystems der NATO,,
933,602,5,2,68551,10989201.11,"Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind",Auswärtiges Amt,050268551,Auswärtiges Amt nullzwei sechsachtfünffünfeins ,"Auswärtiges Amt nullzwei sechsachtfünffünfeins  Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind",,
937,3384,12,9,52602,10837947.58,Sachverständige,Bundesministerium für Digitales und Verkehr,120952602,Bundesministerium für Digitales und Verkehr nullneun fünfzweisechsnullzwei ,Bundesministerium für Digitales und Verkehr nullneun fünfzweisechsnullzwei  Sachverständige,Aus- und Fortbildung,120152521
938,4306,15,4,53106,10816530.13,Gesundheitliche Aufklärung der Bevölkerung,Bundesministerium für Gesundheit,150453106,Bundesministerium für Gesundheit nullvier fünfdreieinsnullsechs ,Bundesministerium für Gesundheit nullvier fünfdreieinsnullsechs  Gesundheitliche Aufklärung der Bevölkerung,Gesundheitliche Aufklärung der Bevölkerung,150353101
944,3410,12,9,82131,10661982.09,Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesautobahnen),Bundesministerium für Digitales und Verkehr,120982131,Bundesministerium für Digitales und Verkehr nullneun achtzweieinsdreieins ,Bundesministerium für Digitales und Verkehr nullneun achtzweieinsdreieins  Grunderwerb für Um- und Ausbau einschl. Lärmschutzmaßnahmen (Bundesautobahnen),,
945,3993,14,3,53221,10660857.53,Transportkosten,Bundesministerium der Verteidigung,140353221,Bundesministerium der Verteidigung nulldrei fünfdreizweizweieins ,Bundesministerium der Verteidigung nulldrei fünfdreizweizweieins  Transportkosten,Transportkosten,140353821
946,1181,6,25,71201,10599608.16,"Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",Bundesministerium des Innern und für Heimat,062571201,Bundesministerium des Innern und für Heimat zweifünf siebeneinszweinulleins ,"Bundesministerium des Innern und für Heimat zweifünf siebeneinszweinulleins  Baumaßnahmen von mehr als 
1 000 000 € im Einzelfall",Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,062571201
947,2487,10,2,51471,10538483.36,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Ernährung und Landwirtschaft,100251471,Bundesministerium für Ernährung und Landwirtschaft nullzwei fünfeinsviersiebeneins ,"Bundesministerium für Ernährung und Landwirtschaft nullzwei fünfeinsviersiebeneins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.","Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",101251401
948,3649,12,16,42221,10436407.95,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,121642221,Bundesministerium für Digitales und Verkehr einssechs vierzweizweizweieins ,Bundesministerium für Digitales und Verkehr einssechs vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,121742221
949,3915,14,1,51701,10394034.43,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Verteidigung,140151701,Bundesministerium der Verteidigung nulleins fünfeinssiebennulleins ,"Bundesministerium der Verteidigung nulleins fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",140851701
950,4031,14,4,52501,10386095.14,Aus- und Fortbildung,Bundesministerium der Verteidigung,140452501,Bundesministerium der Verteidigung nullvier fünfzweifünfnulleins ,Bundesministerium der Verteidigung nullvier fünfzweifünfnulleins  Aus- und Fortbildung,Aus- und Fortbildung,141352501
951,1269,6,28,53245,10380509.93,Haltung von Luftfahrzeugen,Bundesministerium des Innern und für Heimat,062853245,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweivierfünf ,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweivierfünf  Haltung von Luftfahrzeugen,Haltung von Luftfahrzeugen,062851402
954,4795,17,2,68619,10226000.0,Beitrag zum Deutsch-Französischen Jugendwerk,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170268619,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechseinsneun ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechseinsneun  Beitrag zum Deutsch-Französischen Jugendwerk",Beitrag zum Deutsch-Französischen Jugendwerk,170268607
955,2984,11,7,42201,10216471.22,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Arbeit und Soziales,110742201,Bundesministerium für Arbeit und Soziales nullsieben vierzweizweinulleins ,Bundesministerium für Arbeit und Soziales nullsieben vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,111342201
956,4232,15,1,54401,10137918.15,"Forschung, Untersuchungen und Ähnliches",Bundesministerium für Gesundheit,150154401,Bundesministerium für Gesundheit nulleins fünfvierviernulleins ,"Bundesministerium für Gesundheit nulleins fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches","Forschung, Untersuchungen und Ähnliches",150454401
957,404,4,6,42201,10045785.39,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundeskanzler und Bundeskanzleramt,040642201,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,041242201
958,2527,10,8,11101,10036223.22,"Gebühren, sonstige Entgelte",Bundesministerium für Ernährung und Landwirtschaft,100811101,Bundesministerium für Ernährung und Landwirtschaft nullacht einseinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft nullacht einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",101711101
959,2562,10,9,42801,10011220.6,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Ernährung und Landwirtschaft,100942801,Bundesministerium für Ernährung und Landwirtschaft nullneun vierzweiachtnulleins ,Bundesministerium für Ernährung und Landwirtschaft nullneun vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,101842801
961,2478,10,2,68423,10000000.0,Erhöhung des Stiftungskapitals der Stiftung Warentest,Bundesministerium für Ernährung und Landwirtschaft,100268423,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtvierzweidrei ,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtvierzweidrei  Erhöhung des Stiftungskapitals der Stiftung Warentest,,
963,4577,16,4,89602,9960381.04,Sanierung des Sarkophags in Tschernobyl,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160489602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier achtneunsechsnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier achtneunsechsnullzwei  Sanierung des Sarkophags in Tschernobyl",,
964,2803,11,1,54201,9954816.33,Öffentlichkeitsarbeit,Bundesministerium für Arbeit und Soziales,110154201,Bundesministerium für Arbeit und Soziales nulleins fünfvierzweinulleins ,Bundesministerium für Arbeit und Soziales nulleins fünfvierzweinulleins  Öffentlichkeitsarbeit,Öffentlichkeitsarbeit,110654211
965,4665,16,7,42201,9938954.41,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160742201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben vierzweizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten",Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,161642201
966,1452,7,1,42801,9898371.07,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium der Justiz,070142801,Bundesministerium der Justiz nulleins vierzweiachtnulleins ,Bundesministerium der Justiz nulleins vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,,
969,1016,6,15,81255,9850806.97,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Bundesministerium des Innern und für Heimat,061581255,Bundesministerium des Innern und für Heimat einsfünf achteinszweifünffünf ,"Bundesministerium des Innern und für Heimat einsfünf achteinszweifünffünf  Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",,
