,index,Epl.,Kap.,Tit.,Ist 2014,Zweckbestimmung,ministries,2014 id,id_nlp_help,id_nlp,2014 Zweckbestimmung,id
924,2705,12,2,68607,11512254.43,Zuschüsse für Aufklärungs- und Erziehungsmaßnahmen zur Bekämpfung der Verkehrsunfälle ,Bundesministerium für Digitales und Verkehr,120268607,Bundesministerium für Digitales und Verkehr nullzwei sechsachtsechsnullsieben ,Bundesministerium für Digitales und Verkehr nullzwei sechsachtsechsnullsieben  Zuschüsse für Aufklärungs- und Erziehungsmaßnahmen zur Bekämpfung der Verkehrsunfälle ,Zuschüsse für Präventionsmaßnahmen zur Erhöhung der Verkehrssicherheit,121068607
925,1719,9,3,66121,11500000.0,"Zuschüsse im Rahmen des Programms ""Niedrigenergiehaus im Bestand"" (einschl. Heizungsmodernisierung und Energiesparhäuser) der KfW-Bankengruppe - Abwicklung ",Bundesministerium für Wirtschaft und Klimaschutz,090366121,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechssechseinszweieins ,"Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechssechseinszweieins  Zuschüsse im Rahmen des Programms ""Niedrigenergiehaus im Bestand"" (einschl. Heizungsmodernisierung und Energiesparhäuser) der KfW-Bankengruppe - Abwicklung ",,
928,813,6,11,43456,11438883.89,Zuführung an die Versorgungsrücklage ,Bundesministerium des Innern und für Heimat,061143456,Bundesministerium des Innern und für Heimat einseins vierdreivierfünfsechs ,Bundesministerium des Innern und für Heimat einseins vierdreivierfünfsechs  Zuführung an die Versorgungsrücklage ,Beteiligung an den Versorgungslasten des Bundes,061123257
929,1507,8,3,89121,11400000.0,Zuwendungen an die Energiewerke Nord GmbH (EWN) - Investitionen ,Bundesministerium der Finanzen,080389121,Bundesministerium der Finanzen nulldrei achtneuneinszweieins ,Bundesministerium der Finanzen nulldrei achtneuneinszweieins  Zuwendungen an die Energiewerke Nord GmbH (EWN) - Investitionen ,,
931,2036,10,2,68404,11381722.89,Information der Verbraucherinnen und Verbraucher ,Bundesministerium für Ernährung und Landwirtschaft,100268404,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtviernullvier ,Bundesministerium für Ernährung und Landwirtschaft nullzwei sechsachtviernullvier  Information der Verbraucherinnen und Verbraucher ,Information der Verbraucherinnen und Verbraucher sowie Maßnahmen zur Reduzierung der Lebensmittelverschwendung,100268404
932,371,4,5,68471,11375558.57,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa ,Bundeskanzler und Bundeskanzleramt,040568471,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviersiebeneins ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtviersiebeneins  Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa ,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,045268471
933,2380,11,3,63221,11362888.49,Kriegsopferfürsorge ,Bundesministerium für Arbeit und Soziales,110363221,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweizweieins ,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweizweieins  Kriegsopferfürsorge ,,
934,244,4,2,68511,11298442.65,Zuschuss für laufende Zwecke ,Bundeskanzler und Bundeskanzleramt,040268511,Bundeskanzler und Bundeskanzleramt nullzwei sechsachtfünfeinseins ,Bundeskanzler und Bundeskanzleramt nullzwei sechsachtfünfeinseins  Zuschuss für laufende Zwecke ,Zuschuss für laufende Zwecke,041068502
935,3980,16,1,68504,11292309.44,Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160168504,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtfünfnullvier ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulleins sechsachtfünfnullvier  Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes ",Zuschüsse an Verbände und sonstige Vereinigungen auf den Gebieten des Umweltschutzes und des Naturschutzes,160168504
936,3515,14,4,52555,11273497.6,Aus- und Fortbildung ,Bundesministerium der Verteidigung,140452555,Bundesministerium der Verteidigung nullvier fünfzweifünffünffünf ,Bundesministerium der Verteidigung nullvier fünfzweifünffünffünf  Aus- und Fortbildung ,Aus- und Fortbildung,141352555
938,3996,16,4,54401,11232199.73,"Forschung, Untersuchungen und Ähnliches ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160454401,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier fünfvierviernulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",160454401
939,4309,17,2,68607,11226000.0,Beitrag zum Deutsch-Französischen Jugendwerk ,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170268607,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnullsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei sechsachtsechsnullsieben  Beitrag zum Deutsch-Französischen Jugendwerk ",Beitrag zum Deutsch-Französischen Jugendwerk,170268607
940,3473,14,3,55881,11188576.47,Militärische Anlagen ,Bundesministerium der Verteidigung,140355881,Bundesministerium der Verteidigung nulldrei fünffünfachtachteins ,Bundesministerium der Verteidigung nulldrei fünffünfachtachteins  Militärische Anlagen ,Militärische Anlagen,140355821
941,4029,16,6,66108,11108964.55,"Zinszuschüsse im Rahmen des Programms "" Altersgerecht Umbauen "" der KfW- Bankengruppe ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160666108,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechssechseinsnullacht ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechssechseinsnullacht  Zinszuschüsse im Rahmen des Programms "" Altersgerecht Umbauen "" der KfW- Bankengruppe ",,
942,3745,15,2,53116,11098337.38,Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten ,Bundesministerium für Gesundheit,150253116,Bundesministerium für Gesundheit nullzwei fünfdreieinseinssechs ,Bundesministerium für Gesundheit nullzwei fünfdreieinseinssechs  Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten ,Aufklärungsmaßnahmen auf dem Gebiet von sexuell übertragbaren Krankheiten,150353102
943,1140,6,28,53245,11052338.93,Haltung von Luftfahrzeugen ,Bundesministerium des Innern und für Heimat,062853245,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweivierfünf ,Bundesministerium des Innern und für Heimat zweiacht fünfdreizweivierfünf  Haltung von Luftfahrzeugen ,Haltung von Luftfahrzeugen,062851402
944,1468,8,1,63621,11046652.9,Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG) ,Bundesministerium der Finanzen,080163621,Bundesministerium der Finanzen nulleins sechsdreisechszweieins ,Bundesministerium der Finanzen nulleins sechsdreisechszweieins  Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG) ,Nachversicherung nach § 99 Allgemeines Kriegsfolgengesetz (AKG),080163621
945,4014,16,6,26101,11000000.0,"Rückflüsse aus der Baumaßnahme ""Kaiserslautern Military Community Center (KMCC) - Air Base Ramstein"" durch die US-Streitkräfte ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160626101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs zweisechseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs zweisechseinsnulleins  Rückflüsse aus der Baumaßnahme ""Kaiserslautern Military Community Center (KMCC) - Air Base Ramstein"" durch die US-Streitkräfte ",,
947,3397,14,2,11201,10954141.04,"Geldstrafen, Geldbußen und Gerichtskosten ",Bundesministerium der Verteidigung,140211201,Bundesministerium der Verteidigung nullzwei einseinszweinulleins ,"Bundesministerium der Verteidigung nullzwei einseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten ","Geldstrafen, Geldbußen und Gerichtskosten",141011201
949,2500,11,13,51802,10878000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Bundesministerium für Arbeit und Soziales,111351802,Bundesministerium für Arbeit und Soziales einsdrei fünfeinsachtnullzwei ,Bundesministerium für Arbeit und Soziales einsdrei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,111351802
950,1038,6,24,53201,10852831.42,Aufträge und Dienstleistungen im Bereich Informationstechnik ,Bundesministerium des Innern und für Heimat,062453201,Bundesministerium des Innern und für Heimat zweivier fünfdreizweinulleins ,Bundesministerium des Innern und für Heimat zweivier fünfdreizweinulleins  Aufträge und Dienstleistungen im Bereich Informationstechnik ,Aufträge und Dienstleistungen im Bereich Informationstechnik,062453201
951,3998,16,4,68501,10840245.7,Förderung von Maßnahmen im Rahmen des Bundesprogramms Biologische Vielfalt ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160468501,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier sechsachtfünfnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier sechsachtfünfnulleins  Förderung von Maßnahmen im Rahmen des Bundesprogramms Biologische Vielfalt ",,
954,1301,7,12,42801,10798761.71,Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Bundesministerium der Justiz,071242801,Bundesministerium der Justiz einszwei vierzweiachtnulleins ,Bundesministerium der Justiz einszwei vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer ,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,071242801
955,2393,11,4,63602,10768977.0,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse ,Bundesministerium für Arbeit und Soziales,110463602,Bundesministerium für Arbeit und Soziales nullvier sechsdreisechsnullzwei ,Bundesministerium für Arbeit und Soziales nullvier sechsdreisechsnullzwei  Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse ,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,110463602
956,4020,16,6,18113,10711147.69,Tilgungsbeträge von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm) ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160618113,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einsachteinseinsdrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einsachteinseinsdrei  Tilgungsbeträge von der Kreditanstalt für Wiederaufbau aus Aufwendungsdarlehen (Regionalprogramm) ",,
957,347,4,5,68522,10711050.0,Rundfunk-Orchester und Chöre GmbH ,Bundeskanzler und Bundeskanzleramt,040568522,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfzweizwei ,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfzweizwei  Rundfunk-Orchester und Chöre GmbH ,,
959,392,4,6,42201,10688995.52,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bundeskanzler und Bundeskanzleramt,040642201,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt nullsechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,041242201
960,1394,7,17,42201,10682514.79,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten ",Bundesministerium der Justiz,071742201,Bundesministerium der Justiz einssieben vierzweizweinulleins ,"Bundesministerium der Justiz einssieben vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten ","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",071742201
961,2079,10,6,68702,10636990.59,"Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes ",Bundesministerium für Ernährung und Landwirtschaft,100668702,Bundesministerium für Ernährung und Landwirtschaft nullsechs sechsachtsiebennullzwei ,"Bundesministerium für Ernährung und Landwirtschaft nullsechs sechsachtsiebennullzwei  Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes ","Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes",100668702
962,4630,30,2,68543,10602326.28,Digitale Medien in der Bildung ,Bundesministerium für Bildung und Forschung,300268543,Bundesministerium für Bildung und Forschung nullzwei sechsachtfünfvierdrei ,Bundesministerium für Bildung und Forschung nullzwei sechsachtfünfvierdrei  Digitale Medien in der Bildung ,,
963,2321,10,18,11101,10601708.09,"Gebühren, sonstige Entgelte ",Bundesministerium für Ernährung und Landwirtschaft,101811101,Bundesministerium für Ernährung und Landwirtschaft einsacht einseinseinsnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsacht einseinseinsnulleins  Gebühren, sonstige Entgelte ","Gebühren, sonstige Entgelte",101811101
964,2039,10,3,11909,10588854.95,Vermischte Einnahmen ,Bundesministerium für Ernährung und Landwirtschaft,100311909,Bundesministerium für Ernährung und Landwirtschaft nulldrei einseinsneunnullneun ,Bundesministerium für Ernährung und Landwirtschaft nulldrei einseinsneunnullneun  Vermischte Einnahmen ,Vermischte Einnahmen,100311909
965,3380,14,1,51701,10588563.05,"Bewirtschaftung der Grundstücke, Gebäude und Räume ",Bundesministerium der Verteidigung,140151701,Bundesministerium der Verteidigung nulleins fünfeinssiebennulleins ,"Bundesministerium der Verteidigung nulleins fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume ","Bewirtschaftung der Grundstücke, Gebäude und Räume",140851701
966,4050,16,6,88218,10577767.55,Zuweisungen für den Städtebaulichen Denkmalschutz Ost - Abwicklung ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160688218,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinsacht ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinsacht  Zuweisungen für den Städtebaulichen Denkmalschutz Ost - Abwicklung ",,
970,2586,11,16,23605,10495811.27,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs ,Bundesministerium für Arbeit und Soziales,111623605,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullfünf ,Bundesministerium für Arbeit und Soziales einssechs zweidreisechsnullfünf  Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs ,Erstattung der Aufwendungen für die Verwaltung des Gesundheitsfonds sowie der Aufwendungen für die Durchführung des morbiditätsorientierten Risikostrukturausgleichs und der Vertragstransparenzstelle,111623605
971,3511,14,4,54781,10436285.07,Nicht aufteilbare sächliche Verwaltungsausgaben ,Bundesministerium der Verteidigung,140454781,Bundesministerium der Verteidigung nullvier fünfviersiebenachteins ,Bundesministerium der Verteidigung nullvier fünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben ,Nicht aufteilbare sächliche Verwaltungsausgaben,141354781
974,3564,14,12,51709,10376500.21,Betreibermodelle im Liegenschaftsbereich ,Bundesministerium der Verteidigung,141251709,Bundesministerium der Verteidigung einszwei fünfeinssiebennullneun ,Bundesministerium der Verteidigung einszwei fünfeinssiebennullneun  Betreibermodelle im Liegenschaftsbereich ,Förderung des Vorschlagwesens,141254601
976,1869,9,14,81233,10333751.98,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ",Bundesministerium für Wirtschaft und Klimaschutz,091481233,Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweidreidrei ,"Bundesministerium für Wirtschaft und Klimaschutz einsvier achteinszweidreidrei  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen ","Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",091481233
977,3001,12,10,54401,10298643.09,"Forschung, Untersuchungen und Ähnliches ",Bundesministerium für Digitales und Verkehr,121054401,Bundesministerium für Digitales und Verkehr einsnull fünfvierviernulleins ,"Bundesministerium für Digitales und Verkehr einsnull fünfvierviernulleins  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",121954401
978,2346,11,1,54411,10262023.77,"Forschung, Untersuchungen und Ähnliches ",Bundesministerium für Arbeit und Soziales,110154411,Bundesministerium für Arbeit und Soziales nulleins fünfvierviereinseins ,"Bundesministerium für Arbeit und Soziales nulleins fünfvierviereinseins  Forschung, Untersuchungen und Ähnliches ","Forschung, Untersuchungen und Ähnliches",110154411
979,3624,14,22,68704,10249803.22,Beitrag zu den Verwaltungs- und Betriebskosten des zentraleuropäischen Kraftstoffleitungssystems der NATO ,Bundesministerium der Verteidigung,142268704,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullvier ,Bundesministerium der Verteidigung zweizwei sechsachtsiebennullvier  Beitrag zu den Verwaltungs- und Betriebskosten des zentraleuropäischen Kraftstoffleitungssystems der NATO ,,
981,4204,16,16,42201,10127361.96,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161642201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einssechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten ",Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,161642201
982,4591,23,12,51802,10126230.05,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231251802,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei fünfeinsachtnullzwei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einszwei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,231251802
983,4000,16,4,88201,10124584.29,Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160488201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier achtachtzweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullvier achtachtzweinulleins  Zuweisungen zur Errichtung und Sicherung schutzwürdiger Teile von Natur und Landschaft mit gesamtstaatlich repräsentativer Bedeutung ",,
984,3035,12,11,11999,10103429.12,Vermischte Einnahmen ,Bundesministerium für Digitales und Verkehr,121111999,Bundesministerium für Digitales und Verkehr einseins einseinsneunneunneun ,Bundesministerium für Digitales und Verkehr einseins einseinsneunneunneun  Vermischte Einnahmen ,Vermischte Einnahmen,121311999
985,3746,15,2,68512,10000000.0,Zuschuss zur Unterstützung der durch Blutprodukte HIV-infizierten Personen ,Bundesministerium für Gesundheit,150268512,Bundesministerium für Gesundheit nullzwei sechsachtfünfeinszwei ,Bundesministerium für Gesundheit nullzwei sechsachtfünfeinszwei  Zuschuss zur Unterstützung der durch Blutprodukte HIV-infizierten Personen ,Leistungen des Bundes zur Unterstützung der durch Blutprodukte HIV-infizierten Personen,150268501
986,4070,16,7,28201,10000000.0,Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldtforums im Schlossareal Berlin ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160728201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben zweiachtzweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsieben zweiachtzweinulleins  Zuschüsse für die Wiedererrichtung des Berliner Schlosses - Bau des Humboldtforums im Schlossareal Berlin ",,
987,4535,23,2,68708,9992642.6,Gesellschaftliche Krisenreaktions- und Stabilisierungshilfe ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230268708,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzwei sechsachtsiebennullacht ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullzwei sechsachtsiebennullacht  Gesellschaftliche Krisenreaktions- und Stabilisierungshilfe ,,
989,1512,8,10,63201,9955237.8,Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS/ELSTER) ,Bundesministerium der Finanzen,081063201,Bundesministerium der Finanzen einsnull sechsdreizweinulleins ,Bundesministerium der Finanzen einsnull sechsdreizweinulleins  Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS/ELSTER) ,Ausgaben für die Vereinheitlichung der Software im Besteuerungsverfahren (Vorhaben KONSENS),081063201
990,1441,7,19,51101,9933892.03,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ",Bundesministerium der Justiz,071951101,Bundesministerium der Justiz einsneun fünfeinseinsnulleins ,"Bundesministerium der Justiz einsneun fünfeinseinsnulleins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung ","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",071951101
991,4138,16,13,51802,9916791.1,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161351802,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsachtnullzwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsdrei fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ",Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,161351802
993,501,4,69,43257,9891705.3,Versorgungsbezüge ,Bundeskanzler und Bundeskanzleramt,046943257,Bundeskanzler und Bundeskanzleramt sechsneun vierdreizweifünfsieben ,Bundeskanzler und Bundeskanzleramt sechsneun vierdreizweifünfsieben  Versorgungsbezüge ,Versorgungsbezüge,045143257
996,616,5,12,13122,9813012.1,Erlöse aus dem Verkauf von Liegenschaften im Ausland ,Auswärtiges Amt,051213122,Auswärtiges Amt einszwei einsdreieinszweizwei ,Auswärtiges Amt einszwei einsdreieinszweizwei  Erlöse aus dem Verkauf von Liegenschaften im Ausland ,,
997,1342,7,14,42201,9801813.49,"Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten ",Bundesministerium der Justiz,071442201,Bundesministerium der Justiz einsvier vierzweizweinulleins ,"Bundesministerium der Justiz einsvier vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten ","Bezüge und Nebenleistungen der planmäßigen Staatsanwältinnen, Staatsanwälte, Beamtinnen und Beamten",071442201
998,2714,12,2,89101,9796414.8,Baukostenzuschüsse für Investitionen in die Schienenwege der nicht bundeseigenen Eisenbahnen ,Bundesministerium für Digitales und Verkehr,120289101,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnulleins ,Bundesministerium für Digitales und Verkehr nullzwei achtneuneinsnulleins  Baukostenzuschüsse für Investitionen in die Schienenwege der nicht bundeseigenen Eisenbahnen ,Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes zur Beseitigung von Engpässen im Nahverkehr,120289102
999,2389,11,3,63251,9778264.35,Kriegsopferfürsorge ,Bundesministerium für Arbeit und Soziales,110363251,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweifünfeins ,Bundesministerium für Arbeit und Soziales nulldrei sechsdreizweifünfeins  Kriegsopferfürsorge ,,
1000,3667,15,1,54709,9743134.31,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden ",Bundesministerium für Gesundheit,150154709,Bundesministerium für Gesundheit nulleins fünfviersiebennullneun ,"Bundesministerium für Gesundheit nulleins fünfviersiebennullneun  Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden ","Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",151154709
1001,1378,7,16,42201,9728668.31,"Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten ",Bundesministerium der Justiz,071642201,Bundesministerium der Justiz einssechs vierzweizweinulleins ,"Bundesministerium der Justiz einssechs vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten ","Bezüge und Nebenleistungen der planmäßigen Richterinnen, Richter, Beamtinnen und Beamten",071642201
1004,1658,8,16,51801,9697923.02,Mieten und Pachten ,Bundesministerium der Finanzen,081651801,Bundesministerium der Finanzen einssechs fünfeinsachtnulleins ,Bundesministerium der Finanzen einssechs fünfeinsachtnulleins  Mieten und Pachten ,Mieten und Pachten,081651801
1005,876,6,14,51802,9678492.58,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Bundesministerium des Innern und für Heimat,061451802,Bundesministerium des Innern und für Heimat einsvier fünfeinsachtnullzwei ,Bundesministerium des Innern und für Heimat einsvier fünfeinsachtnullzwei  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement ,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,061451802
1007,1299,7,12,42202,9675694.04,Bezüge und Nebenleistungen der beamteten Hilfskräfte ,Bundesministerium der Justiz,071242202,Bundesministerium der Justiz einszwei vierzweizweinullzwei ,Bundesministerium der Justiz einszwei vierzweizweinullzwei  Bezüge und Nebenleistungen der beamteten Hilfskräfte ,Bezüge und Nebenleistungen der beamteten Hilfskräfte,071242202
1010,133,2,1,53256,9625509.13,Ausgaben für Aufträge und Dienstleistungen ,Deutscher Bundestag,020153256,Deutscher Bundestag nulleins fünfdreizweifünfsechs ,Deutscher Bundestag nulleins fünfdreizweifünfsechs  Ausgaben für Aufträge und Dienstleistungen ,,
1011,1671,9,1,68302,9612820.49,Innovationsberatung ,Bundesministerium für Wirtschaft und Klimaschutz,090168302,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinullzwei ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinullzwei  Innovationsberatung ,Innovationsberatung,090168302
