,id,Zweckbestimmung,Ist 2023,2019 Zweck,Ist 2019
643,686220601,"Förderung von Forschung, Dokumentation und Tagungen sowie Durchführung von Forschungsvorhaben und Transferprojekten auf dem Gebiet der Sportwissenschaft",6296907.9,"Förderung von Forschung, Dokumentation und Tagungen sowie Durchführung von Forschungsvorhaben und Betreuungsprojekten auf dem Gebiet der Sportwissenschaft",5794073.49
644,686230601,Zuschuss für Maßnahmen zur Dopingbekämpfung,9178510.84,Zuschuss für Maßnahmen zur Dopingbekämpfung,6706952.42
645,686240601,Zuschuss an die Welt-Anti-Doping Agentur (WADA),1165078.62,Zuschuss an die Welt-Anti-Doping Agentur (WADA),828735.12
646,686260601,Förderung von internationalen Sportprojekten und Tagungen,743299.41,Förderung von internationalen Sportprojekten und Tagungen,572181.07
647,882210601,"Zuwendungen für die Errichtung, Ausstattung und Bauunterhaltung von Sportstätten für den Hochleistungssport",12393274.19,"Zuwendungen für die Errichtung, Ausstattung und Bauunterhaltung von Sportstätten für den Hochleistungssport",14957451.18
648,532440601,"Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",805154.83,"Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",630176.16
649,532470601,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,56233.64,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,41408.05
650,532480601,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,250000.0,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,184000.0
651,532490601,Ausgaben aus Anlass von Verfassungsjubiläen und Gedenktagen,140000.0,Ausgaben aus Anlass von Verfassungsjubiläen und Gedenktagen,25981247.72
652,632410601,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,613176.17,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,78834415.46
653,632440601,Kennzeichnung der Bundesaußengrenze sowie Aufstellung und Unterhaltung von Europaschildern an den Außen- und Binnengrenzen der Staaten der EU,85054.0,Kennzeichnung der Bundesaußengrenze sowie Aufstellung und Unterhaltung von Europaschildern an den Außen- und Binnengrenzen der Staaten der EU,210150.25
654,632450601,Zuweisungen zu laufenden Aufwendungen,120000000.0,Zuweisungen zu laufenden Aufwendungen,100000000.0
655,685450601,"Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",21272.0,"Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",10291.0
656,119990602,Vermischte Einnahmen,2285704.61,Vermischte Einnahmen,1224263.99
657,532180602,Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards),512649.9,Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards),454916.88
658,532100602,Digitale Gesellschaft und Datenpolitik,4519000.0,Internetstrategie des Bundes,5652149.41
659,532140602,"Ausgaben für die Gemeinsame IT des Bundes, IT-Steuerung des Bundes",11100517.14,"Ausgaben für die Gemeinsame IT des Bundes, IT-Steuerung des Bundes",1948348.76
660,532150602,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",2897.12,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",659203.96
661,532170602,IT- und Cybersicherheit,386468.99,IT- und Cybersicherheit,295528.88
662,686110602,Zuschuss für das Kompetenzzentrum öffentliche IT,2912914.5,Zuschuss für das Kompetenzzentrum öffentliche IT,2892624.24
663,511210602,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",71152.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",16852.78
664,517210602,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11245233.59,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9513111.44
665,518210602,Mieten und Pachten,28868537.04,Mieten und Pachten,19911992.87
666,519210602,Unterhaltung der Grundstücke und baulichen Anlagen,19117924.53,Unterhaltung der Grundstücke und baulichen Anlagen,18168561.71
667,525210602,Aus- und Fortbildung,46303.54,Aus- und Fortbildung,52279.37
668,539290602,Vermischte Verwaltungsausgaben,1862.0,Vermischte Verwaltungsausgaben,3887.3
669,685200602,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben,100000000.0,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben,117122628.66
670,711210602,"Kleine Neu-, Um- und Erweiterungsbauten",44687932.67,"Kleine Neu-, Um- und Erweiterungsbauten",17763853.93
671,812200602,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",3032527.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",4574353.21
672,894200602,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen,60000000.0,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen,211643000.0
673,532360602,Bundesanteil für die Einführung und den laufenden Betrieb der Behördenrufnummer 115,1504080.89,Bundesanteil zur Einführung einer einheitlichen Behördenrufnummer 115,1844731.9
674,632310602,Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer,1550000.0,Zweckgebundene Zuweisungen an das Land Rheinland-Pfalz für das Forschungsinstitut für öffentliche Verwaltung bei der Hochschule für Verwaltungswissenschaften in Speyer,1346000.0
675,632330602,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,174300.0,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,174300.0
676,686310602,Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,153000.0,Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,153000.0
677,687310602,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,104677.98,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,107728.49
678,812320602,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",139051.64,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",142038.72
679,422410602,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,269846.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,2892753.0
680,428410602,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1613217.22,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,999269.59
681,532410602,Aufträge und Dienstleistungen im Bereich Informationstechnik,124384150.71,Aufträge und Dienstleistungen im Bereich Informationstechnik,88752910.28
682,812420602,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",54904458.96,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",43998086.74
683,685510602,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes,100677365.71,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für den Betrieb der Netze des Bundes,74724000.0
684,894510602,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen zum Betrieb der Netze des Bundes,100000000.0,Zuschüsse an die Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben für Investitionen zum Betrieb der Netze des Bundes,14269000.0
685,119990603,Vermischte Einnahmen,28675530.07,Vermischte Einnahmen,13562960.1
686,182040603,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,15014.11,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,50489.67
687,272020603,Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF),283905999.13,Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF),31558470.37
688,532040603,"Informationspolitische Maßnahmen zu Gunsten von deutschen Minderheiten in den Herkunftsgebieten, nationalen Minderheiten in Deutschland sowie Aussiedlern",978539.31,"Informationspolitische Maßnahmen zu Gunsten von deutschen Minderheiten in den Herkunftsgebieten, nationalen Minderheiten in Deutschland sowie Aussiedlern",1035183.44
689,681020603,Leistungen nach dem Heimkehrerstiftungsgesetz,96580.8,Leistungen nach dem Heimkehrerstiftungsgesetz,291058.36
690,681050603,Leistungen für ehemalige deutsche zivile Zwangsarbeiter,5517.74,Leistungen für ehemalige deutsche zivile Zwangsarbeiter,36094305.84
691,684020603,"Förderung der Arbeit von Gremien mit Bezug zu den nationalen Minderheiten und der Regionalsprache Niederdeutsch, von Veranstaltungen mit Minderheitenbezug",1197560.5,"Förderung der Arbeit von Gremien mit Bezug zu den nationalen Minderheiten und der Regionalsprache Niederdeutsch, nationale und internationale Veranstaltungen mit Minderheitenbezug",772829.93
692,684030603,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,10832359.52,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,10664000.0
693,685020603,"Unterstützung von Maßnahmen der Vertriebenen zur Förderung des friedlichen Miteinanders mit den Völkern Ostmittel-, Ost- und Südosteuropas",2027165.94,"Unterstützung von Maßnahmen der Vertriebenen zur Förderung des friedlichen Miteinanders mit den Völkern Ostmittel-, Ost- und Südosteuropas",2067254.83
694,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",15067449.43,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0
695,685060603,Zuschuss an das Europäische Zentrum für Minderheitenfragen (ECMI),372000.0,Zuschuss an das Europäische Zentrum für Minderheitenfragen (ECMI),250000.0
696,685070603,Zuschuss zur Finanzierung der gemeinsamen Geschäftsstelle der polnischen Verbände in Deutschland,115000.0,Zuschuss zur Finanzierung der gemeinsamen Geschäftsstelle der polnischen Verbände in Deutschland,84282.24
697,684100603,"Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Asyl- und Migrationsfonds (AMIF)",104737663.25,"Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Asyl- und Migrationsfonds (AMIF)",85817566.82
698,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,967597188.13,Durchführung von Integrationskursen nach der Integrationskursverordnung,647978946.04
699,684130603,Migrationsberatung für erwachsene Zuwanderer (MBE),81277139.65,Migrationsberatung für erwachsene Zuwanderer (MBE),70195081.6
700,684140603,Förderung von Maßnahmen zur Integration von Zuwanderern und Spätaussiedlern,67846962.03,Förderung von Maßnahmen zur Integration von Zuwanderern und Spätaussiedlern,54014642.84
701,684150603,Internationale Projektarbeit,1153554.64,Internationale Projektarbeit,2390297.01
702,684160603,Förderung berufsbezogener Sprachkurse für Personen mit Migrationshintergrund aus dem Europäischen Sozialfonds,20077929.74,Förderung berufsbezogener Sprachkurse für Personen mit Migrationshintergrund aus dem Europäischen Sozialfonds,31079804.21
703,684610603,Resettlement und Leistungen im Rahmen der humanitären Aufnahme,30444825.6,Resettlement und Leistungen im Rahmen der humanitären Aufnahme,10310037.24
704,685100603,Mitgliedsbeitrag an die Internationale Organisation für Migration (IOM),4175555.33,Mitgliedsbeitrag an die Internationale Organisation für Migration (IOM),3237564.82
705,685190603,Zuschuss für Programme zur Förderung der freiwilligen Ausreise,28624362.5,Zuschuss für Programme zur Förderung der freiwilligen Ausreise,34452821.04
706,671240603,Kosten der Rückführung von Deutschen,740000.0,Kosten der Rückführung von Deutschen,750000.0
707,671250603,Kosten der Erstaufnahme von Spätaussiedlern,12262522.69,Kosten der Erstaufnahme von Spätaussiedlern,2794750.94
708,681220603,Eingliederungshilfen und Unterstützungsleistungen,1254930.6,Eingliederungshilfen und Unterstützungsleistungen,1367996.37
709,684230603,Zuschuss an die Friedlandhilfe (e. V.),350000.0,Zuschuss an die Friedlandhilfe (e. V.),398400.0
710,684320603,Allgemeine Hilfen,20415950.53,Allgemeine Hilfen,20729765.0
711,632500603,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,4723987.01,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,4339525.11
712,687500603,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,10550000.0,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,9999000.0
713,896500603,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,1014000.0,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,1614000.0
714,119990610,Vermischte Einnahmen,187622.98,Vermischte Einnahmen,21181.46
715,132010610,Erlöse aus der Veräußerung von beweglichen Sachen,1987647.53,Erlöse aus der Veräußerung von beweglichen Sachen,1820836.64
716,532030610,Sonstige Dienstleistungsaufträge an Dritte,5803630.67,Sonstige Dienstleistungsaufträge an Dritte,5293733.85
717,532060610,Erstellung von Fernerkundungsdaten,2309228.81,Erstellung von Fernerkundungsdaten,1111160.73
718,686040610,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,1395054.5,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,612342.04
719,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",14065080.23,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",6401010.73
720,539190610,Vermischte Verwaltungsausgaben,27892.83,Vermischte Verwaltungsausgaben,50845.79
721,811110610,Erwerb von Fahrzeugen,21264781.23,Erwerb von Fahrzeugen,27900518.07
722,812110610,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3831366.0,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1891477.59
723,282090611,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",35762.69,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",197164.76
724,381030611,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,16711.44,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,2990.57
725,232570611,Beteiligung an den Versorgungslasten des Bundes,1571325.35,Beteiligung an den Versorgungslasten des Bundes,1621539.95
726,529010611,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,99383.53,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,77562.0
727,542010611,Öffentlichkeitsarbeit,1207026.69,Öffentlichkeitsarbeit,951337.36
728,547090611,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",1352017.01,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",189460.81
729,687200611,Beiträge an verschiedene Organisationen,655503.76,Beiträge an verschiedene Organisationen,336701.57
730,981030611,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,107478.16,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,3996.61
731,981070611,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,9428525.43,Leistungen an Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,57775.0
732,431570611,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",1085806.31,"Versorgungsbezüge der Bundesminister, der Parlamentarischen Staatssekretärinnen und Parlamentarischen Staatssekretäre, sonstiger Amtsträger und deren Hinterbliebenen",800665.57
733,432570611,Versorgungsbezüge,798839968.14,Versorgungsbezüge,601980526.22
734,434570611,Zuführung an die Versorgungsrücklage,42483102.4,Zuführung an die Versorgungsrücklage,21479405.06
735,443570611,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,2055813.0,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,1982550.74
736,446570611,Beihilfen aufgrund der Beihilfevorschriften,158627216.58,Beihilfen aufgrund der Beihilfevorschriften,114660407.64
737,632570611,Erstattungen des Bundes für Versorgungslasten,10669661.6,Erstattungen des Bundes für Versorgungslasten,7020097.41
738,424010611,Zuführung an die Versorgungsrücklage,74094793.34,Zuführung an die Versorgungsrücklage,64710549.73
739,441010611,Beihilfen aufgrund der Beihilfevorschriften,88415521.4,Beihilfen aufgrund der Beihilfevorschriften,55423772.54
740,443010611,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,8471878.04,Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften,5538011.64
741,452020611,Unfallversicherung Bund und Bahn,5453520.83,Unfallversicherung Bund und Bahn,5123951.7
742,526010611,Gerichts- und ähnliche Kosten,2259860.91,Gerichts- und ähnliche Kosten,2360718.81
743,526020611,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",1667430.44,"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen",3972894.44
744,527030611,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,2856407.86,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,2810804.55
745,531030611,Abgeltung von Ansprüchen nach dem Urheberrecht,583944.43,Abgeltung von Ansprüchen nach dem Urheberrecht,380545.54
746,543010611,Veröffentlichungen und Fachinformationen,3134140.93,Veröffentlichungen und Fachinformationen,2634784.19
747,545010611,"Konferenzen, Tagungen, Messen und Ausstellungen",3701605.19,"Konferenzen, Tagungen, Messen und Ausstellungen",2735686.59
748,634030611,Zuweisungen an den Versorgungsfonds,357268121.0,Zuweisungen an den Versorgungsfonds,148740150.63
749,111010612,"Gebühren, sonstige Entgelte",44445.0,"Gebühren, sonstige Entgelte",107282.0
750,119990612,Vermischte Einnahmen,11185170.02,Vermischte Einnahmen,4732894.01
751,132010612,Erlöse aus der Veräußerung von beweglichen Sachen,536731.07,Erlöse aus der Veräußerung von beweglichen Sachen,312433.95
752,381030612,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,288465.88,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,52000.0
753,518020612,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,29186379.72,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,21817109.41
754,981030612,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,168360.31,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,303080.52
755,421010612,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,697992.71,Bezüge des Bundesministers und der Parlamentarischen Staatssekretäre,654379.29
756,422010612,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,100485823.09,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,81937096.94
757,422020612,Bezüge und Nebenleistungen der beamteten Hilfskräfte,1519522.1,Bezüge und Nebenleistungen der beamteten Hilfskräfte,1597632.9
758,427090612,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2680338.42,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3402791.98
759,428010612,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,32113997.52,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,31730232.14
760,453010612,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",1078938.37,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",911594.45
761,511010612,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3198373.8,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",3902938.86
762,514010612,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",588601.4,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",424015.21
763,517010612,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11029279.54,"Bewirtschaftung der Grundstücke, Gebäude und Räume",8280882.45
764,518010612,Mieten und Pachten,245346.11,Mieten und Pachten,186983.98
765,519010612,Unterhaltung der Grundstücke und baulichen Anlagen,21956.52,Unterhaltung der Grundstücke und baulichen Anlagen,724903.38
766,525010612,Aus- und Fortbildung,977332.3,Aus- und Fortbildung,820215.17
767,527010612,Dienstreisen,2723826.13,Dienstreisen,3160844.86
768,532010612,Aufträge und Dienstleistungen im Bereich Informationstechnik,10049259.57,Aufträge und Dienstleistungen im Bereich Informationstechnik,8620262.17
769,532020612,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),12281853.8,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),10449889.71
770,539990612,Vermischte Verwaltungsausgaben,643744.73,Vermischte Verwaltungsausgaben,808674.71
771,544010612,"Forschung, Untersuchungen und Ähnliches",490208.95,"Forschung, Untersuchungen und Ähnliches",7338.47
772,711010612,"Kleine Neu-, Um- und Erweiterungsbauten",62004.75,"Kleine Neu-, Um- und Erweiterungsbauten",839520.13
773,811010612,Erwerb von Fahrzeugen,494472.59,Erwerb von Fahrzeugen,376139.73
774,812010612,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1448762.54,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1221857.21
775,812020612,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",20990833.69,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",9730584.82
776,422110612,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,4530172.13,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,3647630.65
777,427190612,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",44861.3,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",6452.54
778,428110612,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,845951.43,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,799115.66
779,525110612,Aus- und Fortbildung,2736739.41,Aus- und Fortbildung,2821874.45
780,527110612,Dienstreisen,1019572.89,Dienstreisen,1529731.07
781,112010614,"Geldstrafen, Geldbußen und Gerichtskosten",631466.65,"Geldstrafen, Geldbußen und Gerichtskosten",643106.0
782,119990614,Vermischte Einnahmen,11178198.04,Vermischte Einnahmen,2046719.75
783,132010614,Erlöse aus der Veräußerung von beweglichen Sachen,84220.0,Erlöse aus der Veräußerung von beweglichen Sachen,70549.0
784,381010614,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,19931292.88,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,3544928.45
785,381030614,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,169916.9,Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7,209915.78
786,518020614,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,14103613.7,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,9938405.87
787,427190614,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",7016620.17,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2976269.27
788,428110614,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,351858.54,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,95078.62
789,547110614,Nicht aufteilbare sächliche Verwaltungsausgaben,12374804.34,Nicht aufteilbare sächliche Verwaltungsausgaben,2510177.35
790,422010614,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,43102390.25,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,39155858.23
791,427090614,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",18894806.77,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",13330196.72
792,428010614,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,98536214.55,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,84462237.37
793,453010614,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",58507.27,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",29532.88
794,511010614,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",5875297.43,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",4727447.9
795,517010614,"Bewirtschaftung der Grundstücke, Gebäude und Räume",7483604.63,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5754002.41
796,518010614,Mieten und Pachten,4284502.16,Mieten und Pachten,1005956.12
