,id,Zweckbestimmung,Ist 2023,2018 Zweck,Ist 2018
328,686120452,"Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2021-2027""",287600.0,"Zuschüsse der Europäischen Union für das EU-Förderprogramm ""Kreatives Europa 2014-2020""",571818.2
329,686130452,Förderung der Kultur- und Kreativwirtschaft und der Nachhaltigkeit in Kultur und Medien,15132328.68,Förderung der Kultur- und Kreativwirtschaft,1500000.0
330,894110452,"Substanzerhaltung und Restaurierung von unbeweglichen Kulturdenkmälern von nationaler Bedeutung, Zuschüsse für national bedeutsame Kulturinvestitionen",54869852.5,"Substanzerhaltung und Restaurierung von unbeweglichen Kulturdenkmälern von nationaler Bedeutung, Zuschüsse für national bedeutsame Kulturinvestitionen",37202000.0
331,894120452,Zuschüsse zu Investitionen,393000.0,Zuschüsse zu Investitionen,2793000.0
332,894160452,"Zuschuss für Investitionen an das Europäische Zentrum für Kunst und Industriekultur ""Weltkulturerbe Völklinger Hütte""",4900000.0,"Zuschuss für Investitionen an das Europäische Zentrum für Kunst und Industriekultur ""Weltkulturerbe Völklinger Hütte""",2000000.0
333,894170452,Zuschuss des Bundes für Investitionen an die Sydslesvigsk Forening,150000.0,Zuschuss des Bundes für Investitionen an die Sydslesvigsk Forening,150000.0
334,683210452,Filmförderung,48525545.84,Filmförderung,44791000.0
335,683220452,Anreiz zur Stärkung der Film- und Serienproduktion in Deutschland,122394077.15,Anreiz zur Stärkung der Filmproduktion in Deutschland,55597566.41
336,683230452,Digitalisierung des Filmerbes,2922737.86,Digitalisierung des Filmerbes,1750000.0
337,683240452,Preis für besonders innovative und kulturell ausgerichtete unabhängige Buchhandlungen,439104.16,Preis für besonders innovative und kulturell ausgerichtete unabhängige Buchhandlungen,973054.31
338,684210452,"Zuschüsse für Einrichtungen auf dem Gebiet der Musik, Literatur, Tanz und Theater",68755952.71,"Zuschüsse für Einrichtungen auf dem Gebiet der Musik, Literatur, Tanz und Theater",54408485.37
339,684220452,Initiative Musik,17564000.0,Initiative Musik,9150000.0
340,685210452,Kulturelle Einrichtungen und Aufgaben im Inland,254378643.38,Kulturelle Einrichtungen und Aufgaben im Inland,176738619.35
341,685220452,Rundfunk-Orchester und -Chöre gGmbH,16144443.0,Rundfunk-Orchester und -Chöre gGmbH,13158250.0
342,685240452,Humboldt Forum,49567000.0,Humboldt Forum,34030000.0
343,685250452,Erhaltung des schriftlichen Kulturguts,3211461.29,Erhaltung des schriftlichen Kulturguts,2111881.64
344,894210452,Zuschüsse für Investitionen,52385958.58,Zuschüsse für Investitionen,59643017.12
345,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,16691727.27,Investitionen für nationale Kultureinrichtungen in Ostdeutschland,3580864.37
346,894230452,Bauvorhaben Kronberg Academy,2000000.0,Bauvorhaben Kronberg Academy,6500000.0
347,894240452,Zuschüsse für investive Kulturmaßnahmen bei Einrichtungen im Inland,108393138.05,Zuschüsse für investive Kulturmaßnahmen bei Einrichtungen im Inland,81226520.25
348,685310452,Beitrag an die Stiftung Preußischer Kulturbesitz,155015000.0,Beitrag an die Stiftung Preußischer Kulturbesitz,128475021.49
349,894310452,Zuschüsse für Investitionen,13711000.0,Zuschüsse für Investitionen,13161000.0
350,894320452,Zuschüsse für Investitionen,114208000.0,Zuschüsse für Investitionen,126242257.0
351,894340452,"Zuschüsse zur Errichtung des Museums ""Neue Nationalgalerie - Museum des 20. Jahrhunderts""",15000000.0,Zuschüsse zur Errichtung eines Museums für die Kunst des 20. Jahrhunderts,5951600.0
352,685410452,Beitrag an die Deutsche Nationalbibliothek,55576501.17,Beitrag an die Deutsche Nationalbibliothek,50765000.0
353,894410452,Zuschüsse für Beschaffungen,2875498.83,Zuschüsse für Beschaffungen,2355000.0
354,687510452,Förderung deutscher Künstler im Ausland,3977076.69,Förderung deutscher Künstler im Ausland,3455559.96
355,812530452,Erwerb zeitgenössischer Kunst,365874.15,Erwerb zeitgenössischer Kunst,454257.93
356,894510452,Zuschüsse für Investitionen,45000.0,Zuschüsse für Investitionen,272848.5
357,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,16416000.0,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14150000.0
358,685610452,Einrichtungen und Aufgaben,81694548.95,Einrichtungen und Aufgaben,53198330.71
359,685630452,Gemeinsame Kommission für die Erforschung der jüngeren Geschichte der deutsch-russischen Beziehungen,371596.83,Gemeinsame Kommission für die Erforschung der jüngeren Geschichte der deutsch-russischen Beziehungen,348873.5
360,894610452,Zuschüsse für Investitionen,13406000.0,Zuschüsse für Investitionen,14568000.0
361,894650452,Baumaßnahme Freiheits- und Einheitsdenkmal,2282257.77,Baumaßnahme Freiheits- und Einheitsdenkmal,546650.0
362,632710452,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),3544759.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),2734000.0
363,684710452,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,14051782.63,Förderung der Erhaltung und Auswertung deutscher Kultur und Geschichte im östlichen Europa,13416174.42
364,684720452,Förderung des kulturellen Eigenlebens fremder Volksgruppen,980519.15,Förderung des kulturellen Eigenlebens fremder Volksgruppen,845750.53
365,687720452,Hilfen zur Sicherung und Erhaltung deutschen Kulturguts der historischen Siedlungsgebiete im östlichen Europa,1642800.0,Hilfen zur Sicherung und Erhaltung deutschen Kulturguts der historischen Siedlungsgebiete im östlichen Europa,1096000.0
366,893720452,"Aus-, Um- und Neubau, Sanierung sowie Ausstattung von Landesmuseen und anderen überreg. Einrichtungen zur Präsentation und Erforschung dt. Kultur der historischen Siedlungsgebiete im östlichen Europa",535200.0,"Aus-, Um- und Neubau, Sanierung sowie Ausstattung von Landesmuseen und anderen überreg. Einrichtungen zur Präsentation und Erforschung dt. Kultur der historischen Siedlungsgebiete im östlichen Europa",3380100.0
367,685910452,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",391188426.13,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",307933000.0
368,685920452,Kosten der Neuordnung im Rundfunkbereich,4673817.23,Kosten der Neuordnung im Rundfunkbereich,5073110.47
369,894910452,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",22330000.0,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",18715000.0
370,421010452,Bezüge der Staatsministerin,160261.24,Bezüge der Staatsministerin,145623.88
371,422010452,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,20981193.29,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,12007737.46
372,422020452,Bezüge und Nebenleistungen der beamteten Hilfskräfte,132554.62,Bezüge und Nebenleistungen der beamteten Hilfskräfte,599038.2
373,427090452,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1733860.96,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1094297.8
374,428010452,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,7888729.87,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,4177514.1
375,453010452,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",127452.75,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",55879.64
376,511010452,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",455048.32,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",270646.89
377,514010452,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",54596.68,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",18233.9
378,517010452,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1669546.71,"Bewirtschaftung der Grundstücke, Gebäude und Räume",520571.86
379,518010452,Mieten und Pachten,165611.6,Mieten und Pachten,54611.04
380,519010452,Unterhaltung der Grundstücke und baulichen Anlagen,46096.69,Unterhaltung der Grundstücke und baulichen Anlagen,23048.45
381,525010452,Aus- und Fortbildung,145507.6,Aus- und Fortbildung,14819.8
382,527010452,Dienstreisen,706192.32,Dienstreisen,653330.52
383,531030452,Abgeltung von Ansprüchen nach dem Urheberrecht,73383.5,Abgeltung von Ansprüchen nach dem Urheberrecht,32493.16
384,532010452,Aufträge und Dienstleistungen im Bereich Informationstechnik,3105980.47,Aufträge und Dienstleistungen im Bereich Informationstechnik,1654532.43
385,539990452,Vermischte Verwaltungsausgaben,11610.75,Vermischte Verwaltungsausgaben,36142.31
386,811010452,Erwerb von Fahrzeugen,69775.88,Erwerb von Fahrzeugen,29809.4
387,111010453,"Gebühren, sonstige Entgelte",580074.22,"Gebühren, sonstige Entgelte",495867.16
388,119010453,Einnahmen aus Veröffentlichungen,15875.5,Einnahmen aus Veröffentlichungen,4241.2
389,119990453,Vermischte Einnahmen,7326159.23,Vermischte Einnahmen,325841.93
390,124010453,"Einnahmen aus Vermietung, Verpachtung und Nutzung",9844.88,"Einnahmen aus Vermietung, Verpachtung und Nutzung",3418.0
391,132010453,Erlöse aus der Veräußerung von beweglichen Sachen,140317.0,Erlöse aus der Veräußerung von beweglichen Sachen,69865.84
392,282010453,Einnahmen aus zweckgebundenen Zuschüssen,167134.32,Einnahmen aus zweckgebundenen Zuschüssen,24240.3
393,518020453,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,37540321.17,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,13420749.14
394,687010453,Beiträge an Organisationen,69285.41,Beiträge an Organisationen,64386.72
395,981030453,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,84862.85,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,64410.0
396,422010453,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,26059834.97,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,12000626.12
397,422020453,Bezüge und Nebenleistungen der beamteten Hilfskräfte,69334.68,Bezüge und Nebenleistungen der beamteten Hilfskräfte,55533.66
398,422030453,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,685019.02,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,263926.72
399,427090453,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",5490678.26,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",3540251.29
400,428010453,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,90665028.82,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,17200722.57
401,453010453,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",131374.69,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",15743.5
402,511010453,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",6598233.28,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1940678.92
403,514010453,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",442579.55,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",463328.38
404,517010453,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11520554.21,"Bewirtschaftung der Grundstücke, Gebäude und Räume",3478422.27
405,518010453,Mieten und Pachten,133987.93,Mieten und Pachten,80586.64
406,519010453,Unterhaltung der Grundstücke und baulichen Anlagen,713902.51,Unterhaltung der Grundstücke und baulichen Anlagen,227793.38
407,523010453,Wissenschaftliche Sammlungen und Bibliotheken,40610.21,Wissenschaftliche Sammlungen und Bibliotheken,44676.89
408,525010453,Aus- und Fortbildung,697914.3,Aus- und Fortbildung,174757.27
409,527010453,Dienstreisen,522226.23,Dienstreisen,361843.9
410,532010453,Aufträge und Dienstleistungen im Bereich Informationstechnik,7388402.27,Aufträge und Dienstleistungen im Bereich Informationstechnik,2274431.09
411,532040453,Kosten der Beschaffung und Erhaltung von Archivalien,37154.69,Kosten der Beschaffung und Erhaltung von Archivalien,927289.41
412,532070453,Maßnahmen zum Erhalt des Filmerbes,646804.4,Maßnahmen zum Erhalt des Filmerbes,515723.12
413,532080453,Kosten für die Bewachung von Archivgut,1373950.56,Kosten für die Bewachung von Archivgut,953656.73
414,539990453,Vermischte Verwaltungsausgaben,1859769.1,Vermischte Verwaltungsausgaben,1116286.02
415,547010453,Nicht aufteilbare sächliche Verwaltungsausgaben,13430.17,Nicht aufteilbare sächliche Verwaltungsausgaben,11328.15
416,711010453,"Kleine Neu-, Um- und Erweiterungsbauten",340385.3,"Kleine Neu-, Um- und Erweiterungsbauten",303740.64
417,712010453,Baumaßnahmen von mehr als 6 000 000 € im Einzelfall,355940.03,Baumaßnahmen von mehr als 2 000 000 € im Einzelfall,6765272.57
418,811010453,Erwerb von Fahrzeugen,776774.6,Erwerb von Fahrzeugen,45577.0
419,812010453,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1860462.2,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",704389.19
420,812020453,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",8725182.97,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",1186554.49
421,119990454,Vermischte Einnahmen,5000.0,Vermischte Einnahmen,12330.22
422,518020454,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,109692.12,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,108864.12
423,422010454,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,490555.26,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,370374.16
424,428010454,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1005646.08,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,540088.4
425,511010454,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",40679.44,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",27196.16
426,517010454,"Bewirtschaftung der Grundstücke, Gebäude und Räume",50929.17,"Bewirtschaftung der Grundstücke, Gebäude und Räume",24212.44
427,518010454,Mieten und Pachten,3678.87,Mieten und Pachten,3240.36
428,527010454,Dienstreisen,22763.68,Dienstreisen,18025.0
429,532010454,Aufträge und Dienstleistungen im Bereich Informationstechnik,16184.41,Aufträge und Dienstleistungen im Bereich Informationstechnik,3237.36
430,539990454,Vermischte Verwaltungsausgaben,12494.67,Vermischte Verwaltungsausgaben,8110.15
431,812020454,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",8367.99,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",2593.61
432,981030501,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,2427207.49,Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7,995973.73
433,517110501,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5933389.36,"Bewirtschaftung der Grundstücke, Gebäude und Räume",6872920.54
434,518120501,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,18024182.88,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,15377358.92
435,525110501,Aus- und Fortbildung,99404.68,Aus- und Fortbildung,111303.55
436,681110501,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen,88952.95,Unterstützungen für zurückgekehrte arbeitslose Bedienstete internationaler Organisationen,128083.21
437,681120501,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,77041.66,Einmalige Bewilligungen für ehemalige Bedienstete internationaler Organisationen,257147.25
438,687100501,Beitrag an die Vereinten Nationen,492452148.39,Beitrag an die Vereinten Nationen,384706278.85
439,687120501,Ansiedlung von VN-Organisationen,2999746.06,Ansiedlung von VN-Organisationen,4823570.57
440,687140501,Beiträge an Organisationen und Einrichtungen im internationalen Bereich,193475625.67,Beiträge an Organisationen und Einrichtungen im internationalen Bereich,143763138.95
441,687170501,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich,62701660.42,Sonstige Leistungen an Organisationen und Einrichtungen im internationalen Bereich,37541577.71
442,687210501,Ta'ziz-Partnerschaft für Demokratie in den Ländern Nordafrikas und des Nahen Ostens,14223126.24,"Transformationspartnerschaften, insbesondere Nordafrika/Naher Osten",19530965.97
443,687230501,Maßnahmen zur Förderung der Menschenrechte,34861867.01,"Demokratisierungs- und Ausstattungshilfe, Maßnahmen zur Förderung der Menschenrechte",39645580.24
444,687270501,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",59634094.81,"Maßnahmen der Abrüstung, Rüstungskontrolle und Nichtverbreitungszusammenarbeit",27592024.86
445,687320501,Humanitäre Hilfsmaßnahmen im Ausland,2685092753.12,Humanitäre Hilfsmaßnahmen im Ausland,1504871431.52
446,687340501,"Krisenprävention, Stabilisierung und Friedensförderung",566981724.31,"Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt",347686249.57
447,525410501,Aus- und Fortbildung,1312333.29,Aus- und Fortbildung,1271373.04
448,687400501,Maßnahmen der regionalen Zusammenarbeit,8091569.62,Maßnahmen der regionalen Zusammenarbeit,8830540.75
449,687430501,"Energie-, Klima-, Umwelt- und Digitale Außenpolitik",8373056.59,"Energie-, Klima- und Umweltaußenpolitik",6693684.45
450,119990502,Vermischte Einnahmen,2401193.1,Vermischte Einnahmen,14987068.07
451,539990502,Vermischte Verwaltungsausgaben,112334.84,Vermischte Verwaltungsausgaben,96603.82
452,685010502,"Erhaltung deutscher Kriegsgräber im Ausland, Gräber von infolge NS-Verfolgung ausgewanderten und im Ausland verstorbenen Personen sowie Maßnahmen der Jugendbegegnung und Gedenkarbeit.",19493238.79,"Kosten der Erhaltung deutscher Kriegsgräber im Ausland sowie der Gräber von Personen, die infolge nationalsozialistischer Verfolgung ausgewandert und im Ausland verstorben sind",15941018.59
453,687010502,Hilfe für Deutsche im Ausland und für nicht vertretene Unionsbürgerinnen und Unionsbürger in Drittstaaten,2673260.12,Hilfe für Deutsche im Ausland,452669.79
454,518120502,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,479600.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,479600.0
455,531140502,Gästeprogramm der Bundesrepublik Deutschland,403284.79,Gästeprogramm der Bundesrepublik Deutschland,337157.17
456,532140502,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,1990399.78,Kosten von Staatsbesuchen in der Bundesrepublik Deutschland,921368.06
457,681110502,Verleihung von Preisen im Rahmen bilateraler Beziehungen,10000.0,Verleihung von Preisen im Rahmen bilateraler Beziehungen,5816.06
458,685170502,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm),2630591.64,Einladung publizistisch und kulturpolitisch wichtiger Persönlichkeiten des Auslandes (Besucherprogramm),3280776.64
459,687100502,Maßnahmen zur Unterstützung der Opfer der Colonia Dignidad in Chile,254975.48,Maßnahmen zur Unterstützung der Opfer der Colonia Dignidad in Chile,170444.67
460,687120502,Sonderprojekt Jüdische Gemeinde Thessaloniki,2286860.68,Sonderprojekt jüd. Gemeinde Thessaloniki,30000.0
461,687160502,German Marshall Fund,2000000.0,German Marshall Fund,2000000.0
462,896120502,Kleinstmaßnahmen der Auslandsvertretungen,6791205.61,Kleinstmaßnahmen der Auslandsvertretungen,5754994.19
463,526240502,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU,2398332.0,Dolmetscherkosten für die ratsvorbereitenden Gruppen in der EU,2258612.0
464,532290502,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",719605.88,"Außerordentliche Ausgaben für außenpolitische Zwecke, die sich aus den Besonderheiten des Ressorts ergeben",900148.81
465,632210502,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),5113000.0,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),4235219.62
466,685200502,Einrichtungen zur Pflege der Auslandsbeziehungen,9992180.14,Einrichtungen zur Pflege der Auslandsbeziehungen,7553319.53
467,685210502,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,8293307.41,Einrichtungen zur Pflege der Auslandsbeziehungen im Forschungs- und Wissenschaftsbereich,3827716.1
468,685250502,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,1572116.57,Zuschüsse zu Vorhaben zur Förderung des europäischen Gedankens,1187829.06
469,687270502,Gesellschafts- und europapolitische Maßnahmen der Politischen Stiftungen,72500000.0,Gesellschafts- und europapolitische Maßnahmen der Politischen Stiftungen,57734400.0
470,119990504,Vermischte Einnahmen,7030368.01,Vermischte Einnahmen,4098518.42
471,681110504,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",33934628.25,"Stipendien, Austauschmaßnahmen und Beihilfen für Nachwuchswissenschaftler, Studierende und Hochschulpraktikanten aus dem Ausland sowie Betreuung und Nachbetreuung",19257441.97
472,687120504,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",57542.38,"Beziehungen zwischen deutschen und ausländischen Wissenschaftlern, Studierenden und Hochschulen einschließlich Gerätespenden an ausländische wissenschaftliche Institutionen",1539958.14
473,687130504,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland,22338920.34,Ausbau der Zusammenarbeit mit der Zivilgesellschaft in den Ländern der östlichen Partnerschaft und Russland,16244719.24
474,687140504,Sonstige Maßnahmen,3062403.21,Sonstige Maßnahmen,1646840.58
475,687150504,Programmarbeit,26382885.34,Programmarbeit,43921637.95
476,687160504,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,8716806.07,Förderung der deutschen Sprache im Ausland sowie kultur- und bildungspolitische Förderung deutscher Minderheiten in MOE und GUS,11977443.21
477,687170504,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,17739382.1,Internationale Aktivitäten gesellschaftlicher Gruppen und deutsch-ausländischer Kultureinrichtungen im Inland und Ausland,14398314.19
478,687180504,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost,13924422.6,Wissenschaftspartnerschaften in Transformationsländern Nordafrika/Nahost (Stipendien),15476930.68
479,427290504,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8997628.47,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",8506319.66
480,429210504,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,689628.64,Nicht aufteilbare Personalkosten für Fachberaterinnen und Fachberater für Deutsch,498700.24
481,632210504,Erstattungen für Versorgungslasten der Länder,12999983.34,Erstattungen für Versorgungslasten der Länder,15290000.0
482,687200504,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG,177676018.86,Leistungen an Deutsche Auslandsschulen gemäß §§ 11 und 12 ASchulG,147178079.73
483,687210504,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,34502032.12,Aufwendungen für Auslandsdienstlehrkräfte und Programmlehrkräfte,43296984.92
484,687220504,Zuwendungen an Schulen im Ausland,33077964.53,Zuwendungen an Schulen im Ausland,30562619.08
485,687260504,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler,1405000.0,Zuschuss an das Sekretariat der Ständigen Konferenz der Kultusminister der Länder für den Pädagogischen Austauschdienst - Beratungsstelle für Gruppenreisen ausländischer Schülerinnen und Schüler,1226000.0
486,687270504,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich",12646037.1,"Aus- und Fortbildung, Förderung der internationalen Zusammenarbeit und sonstige Ausgaben im schulischen Bereich",13925910.57
487,518420504,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,4080000.0,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,3797000.0
488,681410504,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul",217090.13,"Stipendien für Deutsche Kulturakademie Tarabya, Istanbul",197500.0
489,687400504,"Goethe-Institut e. V., München - Betrieb und operative Mittel",231757257.69,"Goethe-Institut e. V., München - Betrieb und operative Mittel",227144947.02
490,687460504,"Alexander von Humboldt-Stiftung, Bonn - Betrieb und operative Mittel",54832000.0,"Alexander von Humboldt-Stiftung, Bonn - Betrieb und operative Mittel",44276188.4
491,687470504,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,24618095.02,Sonstige institutionell geförderte Zuwendungsempfänger - Betrieb,12492745.0
492,687480504,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel",219292000.0,"Deutscher Akademischer Austauschdienst e. V., Bonn - Betrieb und operative Mittel",182599000.0
493,519310504,Unterhaltung der Grundstücke und baulichen Anlagen,624024.54,Unterhaltung der Grundstücke und baulichen Anlagen,712337.63
494,539390504,Vermischte Verwaltungsausgaben,634450.39,Vermischte Verwaltungsausgaben,414491.88
495,711310504,"Kleine Neu-, Um- und Erweiterungsbauten",1197801.82,"Kleine Neu-, Um- und Erweiterungsbauten",7897144.08
496,739310504,"Große Neu-, Um- und Erweiterungsbauten",804474.1,"Große Neu-, Um- und Erweiterungsbauten",7559877.38
497,896310504,Zuschüsse zu Baumaßnahmen,17011778.41,Zuschüsse zu Baumaßnahmen,3654249.34
498,282090511,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",3040873.52,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",2332465.31
