,id,Zweckbestimmung,Ist 2023,2017 Zweck,Ist 2017
542,511110512,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",36015747.35,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",24988825.24
543,514110512,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",257620.74,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",239370.58
544,517110512,"Bewirtschaftung der Grundstücke, Gebäude und Räume",18785739.24,"Bewirtschaftung der Grundstücke, Gebäude und Räume",9829092.14
545,518110512,Mieten und Pachten,2661515.93,Mieten und Pachten,886187.35
546,519110512,Unterhaltung der Grundstücke und baulichen Anlagen,1322907.28,Unterhaltung der Grundstücke und baulichen Anlagen,4022357.79
547,525110512,Aus- und Fortbildung,8739796.81,Aus- und Fortbildung,8283935.09
548,527110512,Dienstreisen,5218078.14,Dienstreisen,5278388.59
549,532110512,Aufträge und Dienstleistungen im Bereich Informationstechnik,209492657.18,Aufträge und Dienstleistungen im Bereich Informationstechnik,8536419.0
550,539190512,Vermischte Verwaltungsausgaben,2293278.52,Vermischte Verwaltungsausgaben,715540.41
551,711110512,"Kleine Neu-, Um- und Erweiterungsbauten",975468.09,"Kleine Neu-, Um- und Erweiterungsbauten",875251.34
552,811110512,Erwerb von Fahrzeugen,278638.62,Erwerb von Fahrzeugen,160945.27
553,812110512,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",1354903.23,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",963852.29
554,812120512,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",70204872.73,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",24114368.34
555,422210512,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,354304770.07,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,321339985.41
556,422220512,Bezüge und Nebenleistungen der beamteten Hilfskräfte,16348301.22,Bezüge und Nebenleistungen der beamteten Hilfskräfte,39594946.63
557,422230512,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,11091081.84,Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst,6521879.85
558,427290512,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",149088212.95,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",126255436.78
559,428210512,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,106372060.74,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,110043155.24
560,511210512,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",9772985.53,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",11862589.66
561,514210512,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",3014088.72,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",2887730.43
562,517210512,"Bewirtschaftung der Grundstücke, Gebäude und Räume",27557210.9,"Bewirtschaftung der Grundstücke, Gebäude und Räume",36898481.63
563,518210512,Mieten und Pachten,68693046.26,Mieten und Pachten,60338734.45
564,519210512,Unterhaltung der Grundstücke und baulichen Anlagen,22678172.88,Unterhaltung der Grundstücke und baulichen Anlagen,24727525.13
565,527210512,Dienstreisen,4152730.9,Dienstreisen,4286941.53
566,532240512,Betreuung von Delegationen und internationalen Besuchern im Ausland,589026.59,Betreuung von Delegationen und internationalen Besuchern im Ausland,108813.93
567,539290512,Vermischte Verwaltungsausgaben,5406996.04,Vermischte Verwaltungsausgaben,1841669.08
568,687220512,Zuschüsse für Honorarkonsularbeamte,780363.44,Zuschüsse für Honorarkonsularbeamte,1018916.52
569,711210512,"Kleine Neu-, Um- und Erweiterungsbauten",29312542.07,"Kleine Neu-, Um- und Erweiterungsbauten",35270414.8
570,739210512,Baumaßnahmen,32575272.73,Baumaßnahmen,32910267.9
571,811210512,Erwerb von Fahrzeugen,2136577.13,Erwerb von Fahrzeugen,8617296.53
572,812210512,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4229151.36,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",4798402.45
573,111010513,"Gebühren, sonstige Entgelte",11569.21,"Gebühren, sonstige Entgelte",50942.63
574,119010513,Einnahmen aus Veröffentlichungen,23396.8,Einnahmen aus Veröffentlichungen,43290.88
575,119990513,Vermischte Einnahmen,6655003.39,Vermischte Einnahmen,8717.12
576,132010513,Erlöse aus der Veräußerung von beweglichen Sachen,17893.72,Erlöse aus der Veräußerung von beweglichen Sachen,3248.7
577,381010513,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,294372.4,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,134919.47
578,428020513,Entgelte für Wissenschaftlerinnen und Wissenschaftler,3828957.61,Entgelte für Wissenschaftlerinnen und Wissenschaftler,4028718.87
579,518020513,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1799226.81,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1457000.0
580,681010513,Stipendien,1109307.17,Stipendien,469385.86
581,427490513,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",174809.19,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",74448.53
582,429410513,Nicht aufteilbare Personalausgaben,58061.14,Nicht aufteilbare Personalausgaben,9226.12
583,547410513,Nicht aufteilbare sächliche Verwaltungsausgaben,11400.23,Nicht aufteilbare sächliche Verwaltungsausgaben,51244.82
584,422010513,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5399648.22,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,5596855.3
585,427090513,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1885495.12,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",821172.81
586,428010513,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8290465.53,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,5535128.4
587,453010513,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",153960.32,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",157790.46
588,511010513,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1291544.46,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",1599450.19
589,514010513,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",99209.49,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",67232.24
590,517010513,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1399714.47,"Bewirtschaftung der Grundstücke, Gebäude und Räume",808219.84
591,518010513,Mieten und Pachten,467395.43,Mieten und Pachten,120539.22
592,519010513,Unterhaltung der Grundstücke und baulichen Anlagen,686338.23,Unterhaltung der Grundstücke und baulichen Anlagen,192927.47
593,525010513,Aus- und Fortbildung,42126.38,Aus- und Fortbildung,35930.57
594,527010513,Dienstreisen,352466.54,Dienstreisen,426699.14
595,532010513,Aufträge und Dienstleistungen im Bereich Informationstechnik,535750.92,Aufträge und Dienstleistungen im Bereich Informationstechnik,224334.97
596,539990513,Vermischte Verwaltungsausgaben,449318.9,Vermischte Verwaltungsausgaben,408206.38
597,739010513,Baumaßnahmen des Hochbaus im Ausland von mehr als 6 000 000 € im Einzelfall,3583165.73,Baumaßnahmen des Hochbaus im Ausland von mehr als 1 000 000 € im Einzelfall,2212879.67
598,811010513,Erwerb von Fahrzeugen,25239.87,Erwerb von Fahrzeugen,29125.25
599,812010513,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",660373.07,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",8256.58
600,812020513,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",285773.28,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",89641.14
601,427190513,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",2960416.86,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",1699700.36
602,544110513,"Forschung, Untersuchungen und Ähnliches",69782.67,"Forschung, Untersuchungen und Ähnliches",192385.19
603,547110513,Nicht aufteilbare sächliche Verwaltungsausgaben,4914522.4,Nicht aufteilbare sächliche Verwaltungsausgaben,4648043.34
604,119990601,Vermischte Einnahmen,16301349.82,Vermischte Einnahmen,6309556.77
605,532120601,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),1279313.18,Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT),837739.78
606,532140601,Untersuchungen und Aufklärung über innenpolitische Grundsatzfragen sowie Förderung innenpolitischer Maßnahmen,3208736.56,Untersuchungen und Aufklärung über innenpolitische Grundsatzfragen sowie Förderung innenpolitischer Maßnahmen,25457.54
607,632130601,Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,3025395.0,Bundesanteil zur Sicherung und Betreuung der Friedhöfe der ehemaligen jüdischen Gemeinden in der Bundesrepublik Deutschland,2919634.0
608,685110601,"Zuschuss an die ""Stiftung Mitarbeit"" sowie an die ""Deutsche Gesellschaft e. V.""",1157450.0,"Zuschuss an die Stiftung ""Die Mitarbeit"" sowie an die ""Deutsche Gesellschaft e. V.""",770000.0
609,685120601,Globalzuschüsse zur gesellschaftspolitischen und demokratischen Bildungsarbeit,148000000.0,Globalzuschüsse zur gesellschaftspolitischen und demokratischen Bildungsarbeit,115959000.0
610,685140601,"Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",34447764.91,"Zuschuss für die Förderung der jüdischen Gemeinschaft, der christlich-jüdischen Zusammenarbeit sowie des interreligiösen und interkulturellen Dialogs",12395788.98
611,685160601,"Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen",411111.12,"Zuschuss zur Vorbereitung, Durchführung und Abwicklung von Kirchentagen",2000000.0
612,685190601,Kosten der Deutschen Islam Konferenz (DIK) sowie Förderung von Projekten zur Umsetzung der Ziele der DIK und des interreligiösen Dialogs mit Bezug zum Islam,4810817.44,Kosten der Deutschen Islamkonferenz sowie Förderung des interreligiösen Dialogs,1960535.93
613,687110601,Entschädigung an ehemalige Bedienstete jüdischer Gemeinden,113637.08,Entschädigung an ehemalige Bedienstete jüdischer Gemeinden,467409.7
614,894120601,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,8636909.7,Zuschüsse für Investitionen an öffentliche Einrichtungen zur gesellschaftspolitischen und demokratischen Bildungsarbeit,6662979.52
615,681210601,Maßnahmen zur Verbesserung der Rahmenbedingungen für Athletinnen und Athleten mit Behinderung im Spitzensport,610750.0,Maßnahmen zur Verbesserung der Rahmenbedingungen für Athletinnen und Athleten mit Behinderung im Spitzensport,221250.0
616,684210601,Zentrale Maßnahmen auf dem Gebiet des Sports,184134654.29,Zentrale Maßnahmen auf dem Gebiet des Sports,114695862.54
617,684220601,Projektförderung für Sporteinrichtungen,21215000.0,Projektförderung für Sporteinrichtungen,15600000.0
618,684230601,Periodisch wiederkehrende Sportveranstaltungen,4208413.29,Periodisch wiederkehrende Sportveranstaltungen,3589452.36
619,686220601,"Förderung von Forschung, Dokumentation und Tagungen sowie Durchführung von Forschungsvorhaben und Transferprojekten auf dem Gebiet der Sportwissenschaft",6296907.9,"Förderung von Forschung, Dokumentation und Tagungen sowie Durchführung von Forschungsvorhaben und Betreuungsprojekten auf dem Gebiet der Sportwissenschaft",5083328.95
620,686230601,Zuschuss für Maßnahmen zur Dopingbekämpfung,9178510.84,Zuschuss für Maßnahmen zur Dopingbekämpfung,5816861.05
621,686240601,Zuschuss an die Welt-Anti-Doping Agentur (WADA),1165078.62,Zuschuss an die Welt-Anti-Doping Agentur (WADA),765777.86
622,686260601,Förderung von internationalen Sportprojekten und Tagungen,743299.41,Förderung von internationalen Sportprojekten und Tagungen,303492.14
623,882210601,"Zuwendungen für die Errichtung, Ausstattung und Bauunterhaltung von Sportstätten für den Hochleistungssport",12393274.19,"Zuwendungen für die Errichtung, Ausstattung und Bauunterhaltung von Sportstätten für den Hochleistungssport",15718493.72
624,532440601,"Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",805154.83,"Kosten für Veranstaltungen der Verfassungsorgane aus besonderen Anlässen, insbesondere für Staatsakte, Staatsbegräbnisse und zentrale Gedenkveranstaltungen",899162.83
625,532470601,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,56233.64,Kosten für den Festakt aus Anlass des Gedenktages für die Opfer von Flucht und Vertreibung,44176.61
626,532480601,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,250000.0,Zuschuss für die Feierlichkeiten anlässlich des Tages der deutschen Einheit,184000.0
627,632410601,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,613176.17,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,66683146.79
628,632440601,Kennzeichnung der Bundesaußengrenze sowie Aufstellung und Unterhaltung von Europaschildern an den Außen- und Binnengrenzen der Staaten der EU,85054.0,Kennzeichnung der Bundesaußengrenze sowie Aufstellung und Unterhaltung von Europaschildern an den Außen- und Binnengrenzen der Staaten der EU,500000.0
629,632450601,Zuweisungen zu laufenden Aufwendungen,120000000.0,Zuweisungen zu laufenden Aufwendungen,60000000.0
630,685450601,"Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",21272.0,"Zuschüsse zur Förderung von Forschungsvorhaben, Wettbewerben und Veröffentlichungen insbesondere in Verfassungsrecht, Verwaltungswissenschaften und Kommunalwesen",12869.0
631,119990602,Vermischte Einnahmen,2285704.61,Vermischte Einnahmen,1308897.94
632,532180602,Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards),512649.9,Fortentwicklung von IT-Standards für den Datenaustausch in der öffentlichen Verwaltung (XÖV-Standards),248263.07
633,532100602,Digitale Gesellschaft und Datenpolitik,4519000.0,Internetstrategie des Bundes,7177706.53
634,532140602,"Ausgaben für die Gemeinsame IT des Bundes, IT-Steuerung des Bundes",11100517.14,IT-Konsolidierung Bund,1353625.17
635,532150602,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",2897.12,"Ressort-CIO, IT-Steuerung und IT-Controlling im BMI und im Geschäftsbereich",228813.91
636,686110602,Zuschuss für das Kompetenzzentrum öffentliche IT,2912914.5,Zuschuss für das Kompetenzzentrum öffentliche IT,2786015.85
637,511210602,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",71152.48,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",16417.6
638,517210602,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11245233.59,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5397213.15
639,518210602,Mieten und Pachten,28868537.04,Mieten und Pachten,10490492.36
640,519210602,Unterhaltung der Grundstücke und baulichen Anlagen,19117924.53,Unterhaltung der Grundstücke und baulichen Anlagen,6592702.89
641,525210602,Aus- und Fortbildung,46303.54,Aus- und Fortbildung,14147.91
642,539290602,Vermischte Verwaltungsausgaben,1862.0,Vermischte Verwaltungsausgaben,3092.65
643,711210602,"Kleine Neu-, Um- und Erweiterungsbauten",44687932.67,"Kleine Neu-, Um- und Erweiterungsbauten",9224703.12
644,812200602,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",3032527.69,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",10842125.18
645,532360602,Bundesanteil für die Einführung und den laufenden Betrieb der Behördenrufnummer 115,1504080.89,Bundesanteil zur Einführung einer einheitlichen Behördenrufnummer 115,1882065.48
646,632330602,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,174300.0,Zuschuss an das Land Rheinland-Pfalz für die Deutsche Universität für Verwaltungswissenschaften in Speyer,174300.0
647,686310602,Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,153000.0,Kosten des Europäischen Instituts für Öffentliche Verwaltung in Maastricht,153000.0
648,687310602,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,104677.98,Kosten des Internationalen Instituts für Verwaltungswissenschaften in Brüssel,91753.77
649,812320602,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",139051.64,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",142038.72
650,422410602,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,269846.19,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,913263.78
651,428410602,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1613217.22,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,69637.13
652,532410602,Aufträge und Dienstleistungen im Bereich Informationstechnik,124384150.71,Aufträge und Dienstleistungen im Bereich Informationstechnik,78733719.94
653,812420602,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",54904458.96,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",14055202.22
654,119990603,Vermischte Einnahmen,28675530.07,Vermischte Einnahmen,646306.49
655,182040603,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,15014.11,Tilgung aus Darlehen an Deutsche aus dem in Art. 3 des Einigungsvertrages genannten Gebiet zum Existenzaufbau in der gewerbl. Wirtschaft und in freien Berufen sowie zur Eingl. in die Landwirtschaft,36795.93
656,272020603,Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF),283905999.13,Einnahmen aus Zuschüssen des Europäischen Asyl- und Migrationsfonds (AMIF),93019036.75
657,532040603,"Informationspolitische Maßnahmen zu Gunsten von deutschen Minderheiten in den Herkunftsgebieten, nationalen Minderheiten in Deutschland sowie Aussiedlern",978539.31,"Informationspolitische Maßnahmen zu Gunsten von deutschen Minderheiten in den Herkunftsgebieten, nationalen Minderheiten in Deutschland sowie Aussiedlern",1038593.6
658,681020603,Leistungen nach dem Heimkehrerstiftungsgesetz,96580.8,Leistungen nach dem Heimkehrerstiftungsgesetz,577859.94
659,681050603,Leistungen für ehemalige deutsche zivile Zwangsarbeiter,5517.74,Leistungen für ehemalige deutsche zivile Zwangsarbeiter,21564301.48
660,684020603,"Förderung der Arbeit von Gremien mit Bezug zu den nationalen Minderheiten und der Regionalsprache Niederdeutsch, von Veranstaltungen mit Minderheitenbezug",1197560.5,"Förderung der Arbeit von Minderheitengremien, des Minderheitensekretariats, nationale und internationale Veranstaltungen mit Minderheitenbezug",577242.11
661,684030603,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,10832359.52,Zuwendungen für Suchdienstaufgaben und für die Bearbeitung von Unterlagen zur Familienzusammenführung und Aussiedlung von Deutschen,11031501.64
662,685020603,"Unterstützung von Maßnahmen der Vertriebenen zur Förderung des friedlichen Miteinanders mit den Völkern Ostmittel-, Ost- und Südosteuropas",2027165.94,"Unterstützung von Maßnahmen der Vertriebenen zur Förderung des friedlichen Miteinanders mit den Völkern Ostmittel-, Ost- und Südosteuropas",1937838.43
663,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",15067449.43,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0
664,685060603,Zuschuss an das Europäische Zentrum für Minderheitenfragen (ECMI),372000.0,Zuschuss an das Europäische Zentrum für Minderheitenfragen (ECMI),250000.0
665,685070603,Zuschuss zur Finanzierung der gemeinsamen Geschäftsstelle der polnischen Verbände in Deutschland,115000.0,Zuschuss zur Finanzierung der gemeinsamen Geschäftsstelle der polnischen Verbände in Deutschland,80000.0
666,684100603,"Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Asyl- und Migrationsfonds (AMIF)",104737663.25,"Zuschüsse für laufende Zwecke an öffentliche, soziale und ähnliche Einrichtungen aus dem Asyl- und Migrationsfonds (AMIF)",33988603.62
667,684120603,Durchführung von Integrationskursen nach der Integrationskursverordnung,967597188.13,Durchführung von Integrationskursen nach der Integrationskursverordnung,859167876.26
668,684130603,Migrationsberatung für erwachsene Zuwanderer (MBE),81277139.65,Migrationsberatung für erwachsene Zuwanderer (MBE),49698713.65
669,684140603,Förderung von Maßnahmen zur Integration von Zuwanderern und Spätaussiedlern,67846962.03,Förderung von Maßnahmen zur Integration von Zuwanderern und Spätaussiedlern,42473076.24
670,684150603,Internationale Projektarbeit,1153554.64,Internationale Projektarbeit,752235.95
671,684160603,Förderung berufsbezogener Sprachkurse für Personen mit Migrationshintergrund aus dem Europäischen Sozialfonds,20077929.74,Förderung berufsbezogener Sprachkurse für Personen mit Migrationshintergrund aus dem Europäischen Sozialfonds,74100361.14
672,684610603,Resettlement und Leistungen im Rahmen der humanitären Aufnahme,30444825.6,Resettlement und Leistungen im Rahmen der humanitären Aufnahme,7862542.58
673,685100603,Mitgliedsbeitrag an die Internationale Organisation für Migration (IOM),4175555.33,Mitgliedsbeitrag an die Internationale Organisation für Migration (IOM),3194665.38
674,685190603,Zuschuss für Programme zur Förderung der freiwilligen Ausreise,28624362.5,Zuschuss für Programme zur Förderung der freiwilligen Ausreise,32782778.2
675,671240603,Kosten der Rückführung von Deutschen,740000.0,Kosten der Rückführung von Deutschen,727481.03
676,671250603,Kosten der Erstaufnahme von Spätaussiedlern,12262522.69,Kosten der Erstaufnahme von Spätaussiedlern,2327850.75
677,681220603,Eingliederungshilfen und Unterstützungsleistungen,1254930.6,Eingliederungshilfen und Unterstützungsleistungen,1357188.07
678,684230603,Zuschuss an die Friedlandhilfe (e. V.),350000.0,Zuschuss an die Friedlandhilfe (e. V.),323700.0
679,684320603,Allgemeine Hilfen,20415950.53,Allgemeine Hilfen,20420586.72
680,896320603,Leistungen zur Schaffung von Lebensgrundlagen für die deutschen Minderheiten,1789807.03,Leistungen zur Schaffung von Lebensgrundlagen für die deutschen Minderheiten,321760.44
681,632500603,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,4723987.01,Erstattung von Personal- und Sozialaufwendungen an das Land Schleswig-Holstein,3972086.86
682,687500603,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,10550000.0,Soziale und kulturelle Förderung der deutschen Volksgruppe in Nordschleswig/Dänemark,9782000.0
683,896500603,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,1014000.0,Zuwendungen zum Bau und zur Einrichtung von kulturellen und sozialen Investitionsmaßnahmen der deutschen Minderheit in Nordschleswig/Dänemark,414000.0
684,119990610,Vermischte Einnahmen,187622.98,Vermischte Einnahmen,20309.45
685,132010610,Erlöse aus der Veräußerung von beweglichen Sachen,1987647.53,Erlöse aus der Veräußerung von beweglichen Sachen,1379283.4
686,532030610,Sonstige Dienstleistungsaufträge an Dritte,5803630.67,Sonstige Dienstleistungsaufträge an Dritte,4985346.93
687,532060610,Erstellung von Fernerkundungsdaten,2309228.81,Erstellung von Fernerkundungsdaten,987922.48
688,686040610,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,1395054.5,Förderung der Kriminalprävention und Risikomanagement durch Forschung und Entwicklung nachhaltiger Präventionskonzepte,689464.73
689,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",14065080.23,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",3055806.66
690,539190610,Vermischte Verwaltungsausgaben,27892.83,Vermischte Verwaltungsausgaben,49203.55
691,811110610,Erwerb von Fahrzeugen,21264781.23,Erwerb von Fahrzeugen,21178155.98
692,812110610,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",3831366.0,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",26127.42
693,282090611,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",35762.69,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",134010.76
694,381070611,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,11561619.07,Leistungen von Bundesbehörden zur Durchführung von ressortübergreifenden Aufgaben,1462.34
695,232570611,Beteiligung an den Versorgungslasten des Bundes,1571325.35,Beteiligung an den Versorgungslasten des Bundes,1660007.71
696,529010611,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,99383.53,Außergewöhnlicher Aufwand aus dienstlicher Veranlassung in besonderen Fällen,63459.24
697,542010611,Öffentlichkeitsarbeit,1207026.69,Öffentlichkeitsarbeit,959709.82
698,547090611,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",1352017.01,"Ausgaben für Vorhaben, die aus Spenden, Sponsoring und ähnlichen freiwilligen Geldleistungen finanziert werden",105094.98
699,687200611,Beiträge an verschiedene Organisationen,655503.76,Beiträge an verschiedene Organisationen,331005.6
